epoch_ms,http_code,total_s,connect_s,ttfb_s
1786422010818,200,0.043,0.000,0.043
1786422011818,200,0.292,0.000,0.292
1786422012818,200,0.007,0.000,0.007
1786422013818,200,0.014,0.000,0.014
1786422014818,200,0.217,0.000,0.217
1786422015818,200,0.209,0.000,0.209
1786422016818,200,0.202,0.000,0.202
1786422017818,200,0.134,0.000,0.134
1786422018819,200,0.129,0.000,0.129
1786422019819,200,0.059,0.000,0.059
1786422020819,200,0.302,0.000,0.302
1786422021819,200,0.332,0.000,0.332
1786422022819,200,0.247,0.000,0.247
1786422023819,200,0.264,0.000,0.264
1786422024819,200,0.195,0.000,0.195
1786422025819,200,0.193,0.000,0.193
1786422026819,200,0.193,0.000,0.193
1786422027819,200,0.112,0.000,0.112
1786422028820,200,0.024,0.000,0.024
1786422029820,200,0.148,0.000,0.148
1786422030820,200,0.175,0.000,0.175
1786422031820,200,0.177,0.000,0.177
1786422032820,200,0.103,0.000,0.103
1786422033820,200,0.098,0.000,0.098
1786422034820,200,0.091,0.000,0.091
1786422035820,200,0.006,0.000,0.006
1786422036820,200,0.013,0.000,0.013
1786422037821,200,0.039,0.000,0.039
1786422038821,200,0.016,0.000,0.016
1786422039821,200,0.047,0.000,0.047
1786422040821,200,0.264,0.000,0.264
1786422041821,200,0.263,0.000,0.263
1786422042821,200,0.272,0.000,0.272
1786422043821,200,0.180,0.000,0.180
1786422044821,200,0.181,0.000,0.181
1786422045821,200,0.181,0.000,0.181
1786422046822,200,0.094,0.000,0.094
1786422047822,200,0.010,0.000,0.010
1786422048822,200,0.261,0.000,0.261
1786422049822,200,0.175,0.000,0.175
1786422050822,200,0.193,0.000,0.193
1786422051822,200,0.117,0.000,0.117
1786422052822,200,0.123,0.000,0.123
1786422053822,200,0.136,0.000,0.136
1786422054822,200,0.044,0.000,0.044
1786422055822,200,0.043,0.000,0.043
1786422056823,200,0.008,0.000,0.008
1786422057823,200,0.215,0.000,0.215
1786422058823,200,0.224,0.000,0.224
1786422059823,200,0.147,0.000,0.147
1786422060823,200,0.126,0.000,0.126
1786422061823,200,0.135,0.000,0.135
1786422062823,200,0.063,0.000,0.063
1786422063823,200,0.086,0.000,0.086
1786422064823,200,0.106,0.000,0.106
1786422065824,200,0.019,0.000,0.019
1786422066824,200,0.007,0.000,0.007
1786422067824,200,0.140,0.000,0.140
1786422068824,200,0.048,0.000,0.048
1786422069824,200,0.050,0.000,0.049
1786422070824,200,0.055,0.000,0.055
1786422071824,200,0.345,0.000,0.345
1786422072824,200,0.247,0.000,0.247
1786422073824,200,0.255,0.000,0.255
1786422074824,200,0.260,0.000,0.260
1786422075825,200,0.031,0.000,0.031
1786422076825,200,0.236,0.000,0.236
1786422077825,200,0.163,0.000,0.163
1786422078825,200,0.167,0.000,0.167
1786422079825,200,0.185,0.000,0.185
1786422080825,200,0.107,0.000,0.107
1786422081825,200,0.111,0.000,0.111
1786422082825,200,0.125,0.000,0.124
1786422083825,200,0.204,0.000,0.204
1786422084826,200,0.113,0.000,0.113
1786422085826,200,1.013,0.000,1.013
1786422086839,200,0.743,0.000,0.743
1786422087839,200,0.768,0.000,0.768
1786422088839,200,0.770,0.000,0.770
1786422089839,200,0.930,0.000,0.930
1786422090839,200,0.787,0.000,0.787
1786422091839,200,0.426,0.000,0.426
1786422092839,200,0.764,0.000,0.764
1786422093839,200,1.036,0.000,1.035
1786422094875,200,0.541,0.000,0.541
1786422095875,200,0.970,0.000,0.970
1786422096875,200,0.388,0.000,0.388
1786422097875,200,1.254,0.000,1.254
1786422099129,200,1.113,0.000,1.113
1786422100242,200,0.582,0.000,0.582
1786422101242,200,0.716,0.000,0.716
1786422102243,200,0.730,0.000,0.730
1786422103243,200,1.499,0.000,1.499
1786422104741,200,0.940,0.000,0.940
1786422105742,200,0.530,0.000,0.530
1786422106742,200,0.653,0.000,0.653
1786422107742,200,0.218,0.000,0.218
1786422108742,200,0.903,0.000,0.903
1786422109742,200,0.971,0.000,0.971
1786422110742,200,0.370,0.000,0.370
1786422111742,200,0.350,0.000,0.350
1786422112742,200,0.756,0.000,0.756
1786422113742,200,0.874,0.000,0.874
1786422114742,200,1.148,0.000,1.148
1786422115891,200,0.251,0.000,0.251
1786422116891,200,0.527,0.000,0.527
1786422117891,200,1.132,0.000,1.132
1786422119023,200,0.712,0.000,0.712
1786422120023,200,0.527,0.000,0.527
1786422121023,200,0.563,0.000,0.563
1786422122023,200,1.136,0.000,1.136
1786422123159,200,0.912,0.000,0.912
1786422124159,200,0.842,0.000,0.842
1786422125159,200,1.477,0.000,1.477
1786422126636,200,0.855,0.000,0.855
1786422127636,200,0.761,0.000,0.761
1786422128636,200,0.425,0.000,0.425
1786422129636,200,0.623,0.000,0.623
1786422130636,200,0.740,0.000,0.740
1786422131636,200,0.570,0.000,0.570
1786422132636,200,0.097,0.000,0.097
1786422133636,200,0.605,0.000,0.605
1786422134636,200,1.107,0.000,1.107
1786422135744,200,0.847,0.000,0.847
1786422136744,200,0.885,0.000,0.885
1786422137744,200,0.611,0.000,0.611
1786422138744,200,0.257,0.000,0.257
1786422139744,200,1.020,0.000,1.020
1786422140764,200,0.446,0.000,0.446
1786422141764,200,0.804,0.000,0.804
1786422142764,200,0.573,0.000,0.573
1786422143764,200,0.417,0.000,0.417
1786422144764,200,0.561,0.000,0.561
1786422145765,200,0.752,0.000,0.752
1786422146765,200,0.957,0.000,0.957
1786422147765,200,0.834,0.000,0.834
1786422148765,200,0.600,0.000,0.600
1786422149765,200,0.868,0.000,0.868
1786422150765,200,0.558,0.000,0.558
1786422151765,200,0.771,0.000,0.771
1786422152765,200,1.199,0.000,1.199
1786422153964,200,0.745,0.000,0.745
1786422154964,200,0.451,0.000,0.451
1786422155964,200,0.788,0.000,0.788
1786422156964,200,0.693,0.000,0.693
1786422157965,200,0.930,0.000,0.930
1786422158965,200,0.627,0.000,0.627
1786422159965,200,0.643,0.000,0.643
1786422160965,200,0.998,0.000,0.998
1786422161965,200,0.522,0.000,0.522
1786422162965,200,0.680,0.000,0.680
1786422163965,200,0.548,0.000,0.548
1786422164965,200,0.881,0.000,0.881
1786422165965,200,0.348,0.000,0.348
1786422166966,200,0.623,0.000,0.623
1786422167966,200,1.035,0.000,1.035
1786422169001,200,0.847,0.000,0.847
1786422170001,200,0.673,0.000,0.673
1786422171001,200,0.777,0.000,0.776
1786422172001,200,0.332,0.000,0.332
1786422173001,200,0.859,0.000,0.859
1786422174001,200,0.349,0.000,0.349
1786422175001,200,0.722,0.000,0.722
1786422176002,200,0.751,0.000,0.751
1786422177002,200,0.426,0.000,0.426
1786422178002,200,0.632,0.000,0.632
1786422179002,200,0.270,0.000,0.270
1786422180002,200,1.076,0.001,1.075
1786422181078,200,1.376,0.000,1.376
1786422182454,200,0.557,0.000,0.557
1786422183454,200,0.678,0.000,0.678
1786422184454,200,1.356,0.000,1.355
1786422185810,200,1.311,0.000,1.311
1786422187121,200,1.239,0.000,1.239
1786422188360,200,0.945,0.000,0.945
1786422189360,200,0.540,0.000,0.540
1786422190360,200,1.015,0.000,1.015
1786422191375,200,1.180,0.000,1.180
1786422192554,200,1.290,0.000,1.290
1786422193844,200,0.402,0.000,0.402
1786422194845,200,0.438,0.000,0.438
1786422195845,200,0.913,0.000,0.913
1786422196845,200,0.720,0.000,0.720
1786422197845,200,1.099,0.000,1.099
1786422198944,200,0.528,0.000,0.528
1786422199944,200,0.926,0.000,0.926
1786422200944,200,0.733,0.000,0.733
1786422201944,200,1.029,0.000,1.029
1786422202974,200,1.411,0.000,1.411
1786422204385,200,1.043,0.000,1.043
1786422205428,200,0.619,0.000,0.619
1786422206428,200,0.802,0.000,0.801
1786422207428,200,0.808,0.000,0.808
1786422208428,200,0.421,0.000,0.421
1786422209429,200,0.712,0.000,0.712
1786422210429,200,1.224,0.000,1.224
1786422211653,200,0.460,0.000,0.460
1786422212653,200,0.967,0.000,0.967
1786422213653,200,1.020,0.000,1.020
1786422214673,200,1.151,0.000,1.151
1786422215824,200,0.775,0.000,0.775
1786422216824,200,0.571,0.000,0.571
1786422217824,200,0.981,0.000,0.981
1786422218824,200,0.674,0.000,0.674
1786422219825,200,0.819,0.000,0.819
1786422220825,200,0.521,0.000,0.521
1786422221825,200,0.948,0.000,0.948
1786422222825,200,0.532,0.000,0.532
1786422223825,200,0.846,0.000,0.846
1786422224825,200,1.132,0.000,1.132
1786422225957,200,0.810,0.000,0.810
1786422226957,200,0.205,0.000,0.205
1786422227957,200,0.462,0.000,0.462
1786422228957,200,0.712,0.000,0.712
1786422229958,200,0.877,0.000,0.877
1786422230958,200,0.958,0.000,0.958
1786422231958,200,0.708,0.000,0.708
1786422232958,200,1.049,0.000,1.049
1786422234007,200,0.366,0.000,0.365
1786422235007,200,0.856,0.000,0.856
1786422236007,200,0.912,0.000,0.912
1786422237007,200,0.854,0.000,0.854
1786422238007,200,0.815,0.000,0.815
1786422239007,200,0.942,0.000,0.942
1786422240008,200,0.329,0.000,0.329
1786422241008,200,0.874,0.000,0.874
1786422242008,200,0.602,0.000,0.602
1786422243008,200,0.295,0.000,0.295
1786422244008,200,0.684,0.000,0.684
1786422245008,200,0.731,0.000,0.731
1786422246008,200,0.947,0.000,0.947
1786422247008,200,0.894,0.000,0.894
1786422248008,200,0.853,0.000,0.852
1786422249008,200,1.582,0.000,1.582
1786422250590,200,1.068,0.000,1.068
1786422251658,200,1.471,0.000,1.471
1786422253129,200,0.874,0.000,0.874
1786422254129,200,0.081,0.000,0.081
1786422255129,200,0.401,0.000,0.401
1786422256129,200,0.822,0.000,0.822
1786422257130,200,0.656,0.000,0.656
1786422258130,200,0.212,0.000,0.212
1786422259130,200,0.453,0.000,0.453
1786422260130,200,0.801,0.000,0.801
1786422261130,200,0.790,0.000,0.790
1786422262130,200,0.653,0.000,0.653
1786422263130,200,0.929,0.000,0.928
1786422264130,200,1.240,0.000,1.240
1786422265370,200,0.786,0.000,0.786
1786422266370,200,0.846,0.000,0.846
1786422267371,200,0.604,0.000,0.604
1786422268371,200,0.944,0.000,0.944
1786422269371,200,0.614,0.000,0.614
1786422270371,200,0.466,0.000,0.466
1786422271371,200,0.714,0.000,0.714
1786422272371,200,0.389,0.000,0.389
1786422273371,200,0.757,0.000,0.757
1786422274371,200,0.943,0.000,0.942
1786422275371,200,0.694,0.000,0.694
1786422276371,200,0.888,0.000,0.888
1786422277372,200,1.252,0.000,1.252
1786422278624,200,1.004,0.000,1.004
1786422279628,200,1.236,0.000,1.236
1786422280864,200,0.703,0.000,0.703
1786422281864,200,0.737,0.000,0.736
1786422282864,200,0.712,0.000,0.712
1786422283864,200,1.379,0.000,1.379
1786422285244,200,1.484,0.000,1.484
1786422286728,200,0.450,0.000,0.449
1786422287728,200,0.520,0.000,0.520
1786422288728,200,0.984,0.000,0.984
1786422289728,200,0.857,0.000,0.857
1786422290728,200,0.834,0.000,0.834
1786422291728,200,0.541,0.000,0.540
1786422292729,200,0.807,0.000,0.807
1786422293729,200,0.358,0.000,0.358
1786422294729,200,0.615,0.000,0.615
1786422295729,200,0.561,0.000,0.561
1786422296729,200,0.697,0.000,0.696
1786422297729,200,0.274,0.000,0.274
1786422298729,200,0.498,0.000,0.497
1786422299729,200,0.771,0.000,0.771
1786422300729,200,0.796,0.000,0.796
1786422301729,200,0.779,0.000,0.779
1786422302730,200,0.802,0.000,0.802
1786422303730,200,0.278,0.000,0.278
1786422304730,200,0.865,0.000,0.865
1786422305730,200,0.245,0.000,0.244
1786422306730,200,1.215,0.000,1.214
1786422307945,200,0.746,0.000,0.746
1786422308945,200,0.587,0.000,0.587
1786422309945,200,0.433,0.000,0.432
1786422310945,200,1.318,0.000,1.318
1786422312263,200,1.070,0.000,1.070
1786422313333,200,0.925,0.000,0.925
1786422314333,200,0.529,0.000,0.529
1786422315333,200,0.577,0.000,0.577
1786422316333,200,0.639,0.000,0.639
1786422317334,200,0.816,0.000,0.816
1786422318334,200,0.973,0.000,0.973
1786422319334,200,0.622,0.000,0.622
1786422320334,200,0.875,0.000,0.875
1786422321334,200,0.438,0.000,0.438
1786422322334,200,0.573,0.000,0.573
1786422323334,200,1.214,0.000,1.214
1786422324548,200,0.995,0.000,0.995
1786422325549,200,1.210,0.000,1.210
1786422326759,200,0.481,0.000,0.481
1786422327759,200,0.804,0.000,0.804
1786422328759,200,0.684,0.000,0.684
1786422329759,200,1.133,0.000,1.133
1786422330892,200,0.640,0.000,0.639
1786422331892,200,0.417,0.000,0.417
1786422332892,200,1.036,0.000,1.036
1786422333928,200,0.999,0.000,0.999
1786422334928,200,0.774,0.000,0.774
1786422335928,200,0.800,0.000,0.800
1786422336928,200,0.896,0.000,0.896
1786422337928,200,0.752,0.000,0.752
1786422338928,200,1.029,0.000,1.029
1786422339957,200,1.002,0.000,1.002
1786422340959,200,0.780,0.000,0.780
1786422341959,200,0.768,0.000,0.768
1786422342960,200,0.847,0.000,0.847
1786422343960,200,0.985,0.000,0.985
1786422344960,200,0.818,0.000,0.818
1786422345960,200,1.338,0.000,1.338
1786422347298,200,0.807,0.000,0.807
1786422348298,200,0.518,0.000,0.518
1786422349298,200,1.292,0.000,1.291
1786422350589,200,0.924,0.000,0.924
1786422351589,200,1.028,0.000,1.028
1786422352618,200,0.528,0.000,0.528
1786422353618,200,0.520,0.000,0.520
1786422354618,200,1.186,0.000,1.185
1786422355804,200,1.172,0.000,1.172
1786422356976,200,0.860,0.000,0.860
1786422357976,200,0.601,0.000,0.601
1786422358976,200,0.358,0.000,0.358
1786422359976,200,1.084,0.000,1.084
1786422361061,200,0.972,0.000,0.972
1786422362061,200,0.710,0.000,0.710
1786422363061,200,0.515,0.000,0.515
1786422364061,200,0.530,0.000,0.530
1786422365061,200,0.895,0.000,0.895
1786422366061,200,1.361,0.000,1.361
1786422367422,200,0.846,0.000,0.846
1786422368422,200,0.693,0.000,0.693
1786422369423,200,0.941,0.000,0.941
1786422370423,200,0.709,0.000,0.709
1786422371423,200,0.733,0.000,0.733
1786422372423,200,1.234,0.000,1.234
1786422373657,200,1.265,0.000,1.265
1786422374922,200,0.941,0.000,0.941
1786422375923,200,0.403,0.000,0.403
1786422376923,200,0.374,0.000,0.374
1786422377923,200,0.472,0.000,0.472
1786422378923,200,0.959,0.000,0.958
1786422379923,200,0.435,0.000,0.434
1786422380923,200,0.390,0.000,0.390
1786422381923,200,0.492,0.000,0.491
1786422382923,200,0.627,0.000,0.627
1786422383923,200,0.593,0.000,0.593
1786422384924,200,0.378,0.000,0.378
1786422385924,200,0.171,0.000,0.171
1786422386924,200,0.612,0.000,0.612
1786422387924,200,0.995,0.000,0.995
1786422388924,200,0.921,0.000,0.921
1786422389924,200,0.728,0.000,0.728
1786422390924,200,1.224,0.000,1.224
1786422392149,200,0.938,0.000,0.938
1786422393149,200,0.599,0.000,0.599
1786422394149,200,0.768,0.000,0.768
1786422395149,200,0.722,0.000,0.722
1786422396149,200,0.940,0.000,0.940
1786422397149,200,0.418,0.000,0.417
1786422398149,200,0.921,0.000,0.921
1786422399149,200,0.727,0.000,0.726
1786422400149,200,0.980,0.000,0.979
1786422401150,200,0.957,0.000,0.957
1786422402150,200,0.799,0.000,0.799
1786422403150,200,0.568,0.000,0.568
1786422404150,200,0.793,0.000,0.793
1786422405150,200,1.147,0.000,1.147
1786422406297,200,0.480,0.000,0.480
1786422407298,200,0.354,0.000,0.354
1786422408298,200,0.693,0.000,0.693
1786422409298,200,0.770,0.000,0.770
1786422410298,200,0.951,0.000,0.951
1786422411298,200,0.678,0.000,0.678
1786422412298,200,0.438,0.000,0.438
1786422413298,200,0.701,0.000,0.701
1786422414298,200,0.905,0.000,0.905
1786422415298,200,1.046,0.000,1.046
1786422416345,200,0.817,0.000,0.817
1786422417345,200,0.663,0.000,0.663
1786422418345,200,0.887,0.000,0.887
1786422419345,200,0.763,0.000,0.763
1786422420345,200,1.339,0.000,1.339
1786422421684,200,1.067,0.000,1.067
1786422422751,200,0.587,0.000,0.587
1786422423751,200,0.907,0.000,0.907
1786422424752,200,0.422,0.000,0.421
1786422425752,200,0.503,0.000,0.503
1786422426752,200,0.836,0.000,0.836
1786422427752,200,0.363,0.000,0.363
1786422428752,200,1.127,0.000,1.126
1786422429878,200,0.672,0.000,0.672
1786422430879,200,0.844,0.000,0.844
1786422431879,200,0.806,0.000,0.806
1786422432879,200,0.830,0.000,0.830
1786422433879,200,0.463,0.000,0.462
1786422434879,200,0.481,0.000,0.481
1786422435879,200,0.779,0.000,0.778
1786422436879,200,0.574,0.000,0.574
1786422437879,200,0.952,0.000,0.952
1786422438879,200,0.920,0.000,0.920
1786422439880,200,0.084,0.000,0.084
1786422440880,200,0.396,0.000,0.396
1786422441880,200,1.030,0.000,1.030
1786422442910,200,0.920,0.000,0.920
1786422443910,200,0.770,0.000,0.770
1786422444910,200,0.300,0.000,0.300
1786422445910,200,0.356,0.000,0.356
1786422446910,200,0.017,0.000,0.017
1786422447910,200,0.080,0.000,0.080
1786422448910,200,0.012,0.000,0.012
1786422449910,200,0.018,0.000,0.018
1786422450910,200,0.045,0.000,0.045
1786422451911,200,0.009,0.000,0.009
1786422452911,200,0.008,0.001,0.008
1786422453911,200,0.059,0.000,0.059
1786422454911,200,0.011,0.000,0.011
1786422455911,200,0.010,0.001,0.010
1786422456911,200,0.067,0.000,0.067
1786422457911,200,0.009,0.000,0.009
1786422458911,200,0.013,0.000,0.013
1786422459911,200,0.007,0.000,0.007
1786422460912,200,0.007,0.000,0.007
1786422461912,200,0.010,0.000,0.010
1786422462912,200,0.008,0.000,0.008
1786422463912,200,0.007,0.000,0.007
1786422464912,200,0.009,0.000,0.009
1786422465912,200,0.231,0.000,0.231
1786422466912,200,0.007,0.000,0.007
1786422467912,200,0.009,0.000,0.009
1786422468913,200,0.009,0.000,0.009
1786422469913,200,0.007,0.000,0.007
1786422470913,200,0.019,0.000,0.019
1786422471913,200,0.016,0.000,0.016
1786422472913,200,0.097,0.000,0.097
1786422473913,200,0.125,0.000,0.125
1786422474913,200,0.287,0.000,0.287
1786422475913,200,0.010,0.000,0.010
1786422476913,200,0.007,0.000,0.007
1786422477913,200,0.007,0.000,0.007
1786422478914,200,0.007,0.000,0.007
1786422479914,200,0.142,0.000,0.142
1786422480914,200,0.059,0.000,0.059
1786422481914,200,0.097,0.000,0.097
1786422482914,200,0.030,0.000,0.030
1786422483914,200,0.039,0.000,0.039
1786422484914,200,0.017,0.000,0.017
1786422485914,200,0.008,0.000,0.008
1786422486914,200,0.047,0.000,0.047
1786422487914,200,0.046,0.000,0.046
1786422488915,200,0.204,0.000,0.204
1786422489915,200,0.008,0.000,0.008
1786422490915,200,0.031,0.000,0.031
1786422491915,200,0.028,0.000,0.028
1786422492915,200,0.012,0.000,0.012
1786422493915,200,0.007,0.000,0.007
1786422494915,200,0.057,0.000,0.057
1786422495915,200,0.019,0.000,0.019
1786422496915,200,0.044,0.000,0.044
1786422497915,200,0.041,0.000,0.041
1786422498915,200,0.064,0.000,0.064
1786422499916,200,0.029,0.000,0.028
1786422500916,200,0.025,0.000,0.025
1786422501916,200,0.033,0.000,0.033
1786422502916,200,0.017,0.000,0.017
1786422503916,200,0.057,0.000,0.057
1786422504916,200,0.039,0.000,0.039
1786422505916,200,0.059,0.000,0.059
1786422506916,200,0.010,0.000,0.009
1786422507916,200,0.012,0.000,0.012
1786422508917,200,0.046,0.000,0.046
1786422509917,200,0.040,0.000,0.040
1786422510917,200,0.054,0.000,0.054
1786422511917,200,0.009,0.000,0.009
1786422512917,200,0.106,0.000,0.106
1786422513917,200,0.007,0.000,0.007
1786422514917,200,0.021,0.000,0.021
1786422515917,200,0.033,0.000,0.033
1786422516917,200,0.054,0.000,0.054
1786422517918,200,0.017,0.000,0.017
1786422518918,200,0.058,0.000,0.058
1786422519918,200,0.009,0.000,0.008
1786422520918,200,0.007,0.000,0.007
1786422521918,200,0.041,0.000,0.041
1786422522918,200,0.043,0.000,0.043
1786422523918,200,0.013,0.000,0.013
1786422524918,200,0.025,0.000,0.025
1786422525918,200,0.039,0.000,0.039
1786422526919,200,0.058,0.000,0.058
1786422527919,200,0.007,0.000,0.007
1786422528919,200,0.007,0.000,0.007
1786422529919,200,0.008,0.000,0.008
1786422530919,200,0.008,0.000,0.008
1786422531919,200,0.037,0.000,0.037
1786422532919,200,0.008,0.000,0.008
1786422533919,200,0.015,0.000,0.015
1786422534919,200,0.014,0.000,0.013
1786422535919,200,0.013,0.000,0.013
1786422536920,200,0.018,0.000,0.018
1786422537920,200,0.009,0.000,0.009
1786422538920,200,0.010,0.000,0.010
1786422539920,200,0.007,0.000,0.007
1786422540920,200,0.007,0.000,0.007
1786422541920,200,0.012,0.000,0.012
1786422542920,200,0.009,0.000,0.009
1786422543920,200,0.012,0.000,0.012
1786422544920,200,0.007,0.000,0.007
1786422545920,200,0.018,0.000,0.018
1786422546921,200,0.019,0.000,0.019
1786422547921,200,0.048,0.000,0.048
1786422548921,200,0.007,0.000,0.007
1786422549921,200,0.069,0.000,0.069
1786422550921,200,0.010,0.000,0.010
1786422551921,200,0.013,0.001,0.013
1786422552921,200,0.086,0.000,0.086
1786422553921,200,0.009,0.000,0.009
1786422554922,200,0.010,0.001,0.010
1786422555922,200,0.016,0.000,0.016
1786422556922,200,0.050,0.000,0.049
1786422557922,200,0.024,0.000,0.024
1786422558922,200,0.009,0.000,0.009
1786422559922,200,0.010,0.000,0.010
1786422560922,200,0.019,0.000,0.019
1786422561922,200,0.007,0.000,0.007
1786422562922,200,0.007,0.000,0.007
1786422563922,200,0.099,0.000,0.099
1786422564923,200,0.091,0.000,0.091
1786422565923,200,0.009,0.000,0.009
1786422566923,200,0.091,0.000,0.090
1786422567923,200,0.014,0.000,0.014
1786422568923,200,0.511,0.000,0.511
1786422569923,200,0.010,0.000,0.010
1786422570923,200,0.006,0.000,0.006
1786422571923,200,0.008,0.000,0.008
1786422572923,200,0.008,0.000,0.008
1786422573923,200,0.187,0.000,0.187
1786422574924,200,0.094,0.000,0.094
1786422575924,200,0.020,0.000,0.020
1786422576924,200,0.012,0.000,0.012
1786422577924,200,0.036,0.000,0.036
1786422578924,200,0.015,0.000,0.015
1786422579924,200,0.007,0.000,0.007
1786422580924,200,0.012,0.000,0.011
1786422581924,200,0.012,0.000,0.012
1786422582924,200,0.011,0.000,0.011
1786422583924,200,0.092,0.000,0.092
1786422584925,200,0.029,0.000,0.029
1786422585925,200,0.073,0.000,0.073
1786422586925,200,0.007,0.000,0.007
1786422587925,200,0.079,0.000,0.079
1786422588925,200,0.009,0.000,0.009
1786422589925,200,0.101,0.000,0.101
1786422590925,200,0.065,0.000,0.065
1786422591925,200,0.011,0.000,0.011
1786422592925,200,0.008,0.000,0.008
1786422593926,200,0.036,0.000,0.036
1786422594926,200,0.007,0.000,0.007
1786422595926,200,0.046,0.000,0.046
1786422596926,200,0.697,0.000,0.697
1786422597926,200,0.008,0.000,0.008
1786422598926,200,0.006,0.000,0.006
1786422599926,200,0.006,0.000,0.006
1786422600926,200,0.007,0.000,0.007
1786422601926,200,0.006,0.000,0.006
1786422602927,200,0.108,0.001,0.108
1786422603927,200,0.038,0.000,0.038
1786422604927,200,0.209,0.000,0.209
1786422605927,200,0.100,0.000,0.100
1786422606927,200,0.027,0.000,0.027
1786422607927,200,0.098,0.000,0.098
1786422608927,200,0.030,0.000,0.030
1786422609927,200,0.238,0.000,0.238
1786422610927,200,0.072,0.000,0.072
1786422611928,200,0.053,0.000,0.053
1786422612928,200,0.019,0.000,0.018
1786422613928,200,0.145,0.000,0.145
1786422614928,200,0.010,0.000,0.010
1786422615928,200,0.089,0.000,0.089
1786422616928,200,0.114,0.000,0.114
1786422617928,200,0.043,0.000,0.043
1786422618928,200,0.046,0.000,0.046
1786422619928,200,0.086,0.000,0.085
1786422620928,200,0.115,0.000,0.115
1786422621928,200,0.008,0.000,0.008
1786422622929,200,0.110,0.000,0.110
1786422623929,200,0.010,0.000,0.009
1786422624929,200,0.025,0.000,0.025
1786422625929,200,0.277,0.000,0.277
1786422626929,200,0.359,0.000,0.359
1786422627929,200,0.228,0.000,0.228
1786422628929,200,0.288,0.000,0.288
1786422629929,200,0.324,0.000,0.324
1786422630929,200,0.014,0.000,0.014
1786422631929,200,0.010,0.000,0.009
1786422632929,200,0.086,0.000,0.086
1786422633930,200,0.016,0.000,0.016
1786422634930,200,0.080,0.000,0.080
1786422635930,200,0.029,0.000,0.029
1786422636930,200,0.089,0.000,0.089
1786422637930,200,0.176,0.000,0.176
1786422638930,200,0.136,0.000,0.136
1786422639930,200,0.008,0.000,0.008
1786422640930,200,0.010,0.000,0.010
1786422641930,200,0.112,0.000,0.112
1786422642931,200,0.222,0.000,0.222
1786422643931,200,0.037,0.000,0.037
1786422644931,200,0.016,0.000,0.016
1786422645931,200,0.008,0.000,0.008
1786422646931,200,0.407,0.000,0.407
1786422647931,200,0.126,0.000,0.126
1786422648931,200,0.126,0.000,0.126
1786422649931,200,0.127,0.000,0.127
1786422650931,200,0.008,0.000,0.008
1786422651932,200,0.019,0.000,0.019
1786422652932,200,0.161,0.000,0.161
1786422653932,200,0.072,0.000,0.072
1786422654932,200,0.091,0.000,0.091
1786422655932,200,0.253,0.000,0.253
1786422656932,200,0.070,0.000,0.070
1786422657932,200,0.047,0.000,0.047
1786422658932,200,0.007,0.000,0.007
1786422659932,200,0.054,0.000,0.054
1786422660933,200,0.239,0.000,0.239
1786422661933,200,0.106,0.000,0.106
1786422662933,200,0.032,0.000,0.032
1786422663933,200,0.123,0.000,0.123
1786422664933,200,0.060,0.000,0.060
1786422665933,200,0.010,0.000,0.010
1786422666933,200,0.065,0.000,0.065
1786422667933,200,0.415,0.000,0.415
1786422668933,200,0.111,0.000,0.111
1786422669934,200,0.362,0.000,0.362
1786422670934,200,0.046,0.000,0.046
1786422671934,200,0.263,0.000,0.263
1786422672934,200,0.028,0.000,0.028
1786422673934,200,0.131,0.000,0.131
1786422674934,200,0.086,0.000,0.086
1786422675934,200,0.272,0.000,0.272
1786422676934,200,0.045,0.000,0.045
1786422677934,200,0.300,0.000,0.300
1786422678934,200,0.127,0.000,0.127
1786422679935,200,0.541,0.000,0.541
1786422680935,200,0.019,0.000,0.019
1786422681935,200,0.550,0.000,0.550
1786422682935,200,0.104,0.000,0.104
1786422683935,200,0.076,0.000,0.076
1786422684935,200,0.077,0.000,0.077
1786422685935,200,0.119,0.000,0.119
1786422686935,200,0.147,0.000,0.147
1786422687935,200,0.113,0.000,0.113
1786422688936,200,0.430,0.000,0.430
1786422689936,200,0.111,0.000,0.111
1786422690936,200,0.065,0.000,0.065
1786422691936,200,0.135,0.000,0.135
1786422692936,200,0.129,0.000,0.129
1786422693936,200,0.218,0.000,0.218
1786422694936,200,0.099,0.000,0.099
1786422695936,200,0.046,0.000,0.046
1786422696936,200,0.110,0.000,0.110
1786422697936,200,0.070,0.000,0.070
1786422698936,200,0.138,0.000,0.138
1786422699937,200,0.089,0.000,0.088
1786422700937,200,0.059,0.000,0.059
1786422701937,200,0.130,0.001,0.130
1786422702937,200,0.014,0.000,0.014
1786422703937,200,0.247,0.000,0.247
1786422704937,200,0.084,0.000,0.084
1786422705937,200,0.061,0.000,0.061
1786422706937,200,0.032,0.000,0.032
1786422707938,200,0.010,0.000,0.010
1786422708938,200,0.095,0.000,0.095
1786422709938,200,0.088,0.000,0.088
1786422710938,200,0.055,0.000,0.055
1786422711938,200,0.052,0.000,0.052
1786422712938,200,0.044,0.000,0.044
1786422713938,200,0.010,0.000,0.010
1786422714938,200,0.702,0.000,0.702
1786422715938,200,0.009,0.000,0.009
1786422716939,200,1.042,0.000,1.042
1786422717980,200,0.726,0.000,0.726
1786422718980,200,0.701,0.000,0.701
1786422719980,200,0.651,0.000,0.651
