timestamp,http_status,elapsed_s,breach_over_2s,load_avg_1m
2026-08-12T00:01:11.041027+00:00,200,0.013,0,2.5224609375
2026-08-12T00:01:12.041188+00:00,200,0.114,0,2.5224609375
2026-08-12T00:01:13.041289+00:00,200,0.221,0,2.5224609375
2026-08-12T00:01:14.041474+00:00,200,0.015,0,2.5224609375
2026-08-12T00:01:15.041590+00:00,200,0.011,0,2.5224609375
2026-08-12T00:01:16.041683+00:00,200,0.197,0,2.48046875
2026-08-12T00:01:17.041791+00:00,200,0.392,0,2.48046875
2026-08-12T00:01:18.041930+00:00,200,0.017,0,2.48046875
2026-08-12T00:01:19.042074+00:00,200,0.219,0,2.48046875
2026-08-12T00:01:20.042220+00:00,200,0.396,0,2.48046875
2026-08-12T00:01:21.042377+00:00,200,0.048,0,2.5224609375
2026-08-12T00:01:22.042528+00:00,200,0.257,0,2.5224609375
2026-08-12T00:01:23.042613+00:00,200,0.048,0,2.5224609375
2026-08-12T00:01:24.042734+00:00,200,0.273,0,2.5224609375
2026-08-12T00:01:25.042873+00:00,200,0.013,0,2.5224609375
2026-08-12T00:01:26.042961+00:00,200,0.021,0,2.48046875
2026-08-12T00:01:27.043156+00:00,200,0.379,0,2.48046875
2026-08-12T00:01:28.043296+00:00,200,0.011,0,2.48046875
2026-08-12T00:01:29.043407+00:00,200,0.102,0,2.48046875
2026-08-12T00:01:30.043556+00:00,200,0.182,0,2.48046875
2026-08-12T00:01:31.043672+00:00,200,0.477,0,3.0029296875
2026-08-12T00:01:32.043826+00:00,200,0.048,0,3.0029296875
2026-08-12T00:01:33.043925+00:00,200,0.364,0,3.0029296875
2026-08-12T00:01:34.044068+00:00,200,0.017,0,3.0029296875
2026-08-12T00:01:35.044219+00:00,200,0.413,0,3.0029296875
2026-08-12T00:01:36.044382+00:00,200,0.195,0,2.92236328125
2026-08-12T00:01:37.044520+00:00,200,0.012,0,2.92236328125
2026-08-12T00:01:38.044623+00:00,200,0.012,0,2.92236328125
2026-08-12T00:01:39.044722+00:00,200,0.346,0,2.92236328125
2026-08-12T00:01:40.044874+00:00,200,0.175,0,2.92236328125
2026-08-12T00:01:41.045034+00:00,200,0.024,0,2.84814453125
2026-08-12T00:01:42.045177+00:00,200,0.011,0,2.84814453125
2026-08-12T00:01:43.045332+00:00,200,0.015,0,2.84814453125
2026-08-12T00:01:44.045423+00:00,200,0.008,0,2.84814453125
2026-08-12T00:01:45.045574+00:00,200,0.423,0,2.84814453125
2026-08-12T00:01:46.045720+00:00,200,0.4,0,2.69970703125
2026-08-12T00:01:47.045864+00:00,200,0.422,0,2.69970703125
2026-08-12T00:01:48.046000+00:00,200,0.51,0,2.69970703125
2026-08-12T00:01:49.046096+00:00,200,0.011,0,2.69970703125
2026-08-12T00:01:50.046183+00:00,200,0.009,0,2.69970703125
2026-08-12T00:01:51.046295+00:00,200,0.009,0,2.5634765625
2026-08-12T00:01:52.046430+00:00,200,0.01,0,2.5634765625
2026-08-12T00:01:53.046570+00:00,200,0.403,0,2.5634765625
2026-08-12T00:01:54.046704+00:00,200,0.016,0,2.5634765625
2026-08-12T00:01:55.046808+00:00,200,0.013,0,2.5634765625
2026-08-12T00:01:56.046935+00:00,200,0.11,0,2.51806640625
2026-08-12T00:01:57.047070+00:00,200,0.012,0,2.51806640625
2026-08-12T00:01:58.047176+00:00,200,0.009,0,2.51806640625
2026-08-12T00:01:59.047293+00:00,200,0.102,0,2.51806640625
2026-08-12T00:02:00.047407+00:00,200,0.009,0,2.51806640625
2026-08-12T00:02:01.047543+00:00,200,0.01,0,2.396484375
2026-08-12T00:02:02.047697+00:00,200,0.399,0,2.396484375
2026-08-12T00:02:03.047833+00:00,200,0.008,0,2.396484375
2026-08-12T00:02:04.047978+00:00,200,0.201,0,2.396484375
2026-08-12T00:02:05.048072+00:00,200,0.009,0,2.396484375
2026-08-12T00:02:06.048213+00:00,200,0.083,0,2.2841796875
2026-08-12T00:02:07.048364+00:00,200,1.831,0,2.2841796875
2026-08-12T00:02:08.879044+00:00,200,1.031,0,2.2841796875
2026-08-12T00:02:09.909837+00:00,200,0.008,0,2.2841796875
2026-08-12T00:02:10.909983+00:00,200,0.347,0,2.18115234375
2026-08-12T00:02:11.910130+00:00,200,0.634,0,2.18115234375
2026-08-12T00:02:12.910214+00:00,200,0.035,0,2.18115234375
2026-08-12T00:02:13.910299+00:00,200,0.017,0,2.18115234375
2026-08-12T00:02:14.910414+00:00,200,0.014,0,2.18115234375
2026-08-12T00:02:15.910547+00:00,200,0.013,0,2.18115234375
2026-08-12T00:02:16.910687+00:00,200,0.014,0,2.08642578125
2026-08-12T00:02:17.910773+00:00,200,0.008,0,2.08642578125
2026-08-12T00:02:18.910866+00:00,200,0.01,0,2.08642578125
2026-08-12T00:02:19.911137+00:00,200,0.014,0,2.08642578125
2026-08-12T00:02:20.911431+00:00,200,1.0,0,1.9990234375
2026-08-12T00:02:21.911681+00:00,200,0.009,0,1.9990234375
2026-08-12T00:02:22.911814+00:00,200,3.068,1,1.9990234375
2026-08-12T00:02:25.979798+00:00,200,0.065,0,1.9990234375
2026-08-12T00:02:26.979935+00:00,200,0.023,0,2.15966796875
2026-08-12T00:02:27.980043+00:00,200,0.014,0,2.15966796875
2026-08-12T00:02:28.980197+00:00,200,3.353,1,2.06640625
2026-08-12T00:02:32.333511+00:00,200,0.049,0,2.06640625
2026-08-12T00:02:33.333609+00:00,200,0.016,0,2.06640625
2026-08-12T00:02:34.333757+00:00,200,0.116,0,2.06640625
2026-08-12T00:02:35.333893+00:00,200,0.013,0,2.06640625
2026-08-12T00:02:36.334028+00:00,200,0.012,0,2.1416015625
2026-08-12T00:02:37.334163+00:00,200,0.008,0,2.1416015625
2026-08-12T00:02:38.334294+00:00,200,0.007,0,2.1416015625
2026-08-12T00:02:39.334421+00:00,200,0.027,0,2.1416015625
2026-08-12T00:02:40.334556+00:00,200,0.026,0,2.1416015625
2026-08-12T00:02:41.334646+00:00,200,0.008,0,2.0498046875
2026-08-12T00:02:42.334783+00:00,200,0.015,0,2.0498046875
2026-08-12T00:02:43.334901+00:00,200,0.01,0,2.0498046875
2026-08-12T00:02:44.335044+00:00,200,0.212,0,2.0498046875
2026-08-12T00:02:45.335178+00:00,200,0.01,0,2.0498046875
2026-08-12T00:02:46.335331+00:00,200,0.023,0,2.2060546875
2026-08-12T00:02:47.335411+00:00,200,0.024,0,2.2060546875
2026-08-12T00:02:48.335546+00:00,200,0.013,0,2.2060546875
2026-08-12T00:02:49.335677+00:00,200,0.011,0,2.2060546875
2026-08-12T00:02:50.335810+00:00,200,0.021,0,2.2060546875
2026-08-12T00:02:51.335900+00:00,200,0.022,0,2.189453125
2026-08-12T00:02:52.336039+00:00,200,0.011,0,2.189453125
2026-08-12T00:02:53.336199+00:00,200,0.264,0,2.189453125
2026-08-12T00:02:54.336342+00:00,200,0.01,0,2.189453125
