date,open,high,low,close,volume
2005-02-25,32.3888,33.0323,32.3684,32.9499,632851
2005-02-28,32.9499,33.0487,32.5507,33.0187,400683
2005-03-01,33.0807,33.1786,32.9625,33.0187,401762
2005-03-02,33.0187,33.0187,32.4645,32.539,313872
2005-03-03,32.5875,32.945,32.4645,32.945,294566
2005-03-04,32.9983,33.262,32.8655,33.262,593147
2005-03-07,33.1999,33.5895,33.1088,33.2901,270161
2005-03-08,33.2901,33.3792,33.0487,33.2173,221350
2005-03-09,33.1786,33.1786,32.2125,32.2125,424010
2005-03-10,32.2125,32.5283,32.066,32.4645,292558
2005-03-11,32.4024,32.4024,31.9508,32.0467,327624
2005-03-14,32.0128,32.6194,31.944,32.5952,421843
2005-03-15,32.6931,33.0487,32.3036,32.6562,317893
2005-03-16,32.5333,32.6331,32.0777,32.2085,362682
2005-03-17,32.2085,32.4645,32.2085,32.2648,466177
2005-03-18,32.2725,32.3558,31.9983,32.0603,451193
2005-03-21,32.0603,32.1281,31.789,31.8665,383076
2005-03-22,31.8772,32.2038,31.3966,31.4178,567506
2005-03-23,31.3355,31.3355,30.6203,30.8006,376743
2005-03-24,30.944,31.3065,30.9052,31.0031,329320
2005-03-28,30.7164,30.8422,30.5826,30.6552,375815
2005-03-29,30.6552,30.7385,30.4983,30.6203,375513
2005-03-30,30.6078,30.8355,30.5573,30.7512,643813
2005-03-31,30.4285,30.9314,30.4285,30.8355,1320687
2005-04-01,31.0748,31.5273,30.8355,30.9974,876900
2005-04-04,31.0098,31.0419,30.6203,30.944,410256
2005-04-05,31.0098,31.2579,30.9178,31.1146,565498
2005-04-06,31.2056,31.4876,31.1563,31.1717,587743
2005-04-07,31.164,31.4672,31.133,31.2153,626979
2005-04-08,31.3006,31.4314,31.1998,31.2095,382299
2005-04-11,31.3219,31.4178,31.1998,31.3539,353260
2005-04-12,31.3723,32.0467,31.2686,32.0467,298122
2005-04-13,32.1437,32.3307,32.0556,32.1611,429722
2005-04-14,32.1679,32.1951,31.7648,31.8346,510355
2005-04-15,31.8346,31.9644,31.6601,31.8346,420922
2005-04-18,31.9808,32.1117,31.8113,32.0399,268154
2005-04-19,32.0467,32.351,32.0467,32.2396,218570
2005-04-20,33.255,33.2764,32.9004,33.0187,2145838
2005-04-21,33.0187,33.1349,32.945,33.0487,886016
