date,open,high,low,close,volume
2021-01-04,272.640409,272.858697,263.135018,266.845886,15106100
2021-01-05,266.200982,270.278966,266.121588,268.860107,9871600
2021-01-06,259.959999,265.665228,257.985503,261.259796,24354100
2021-01-07,263.829578,269.495109,262.718304,266.647461,15789800
2021-01-08,266.220862,266.855893,261.130801,265.486633,18528300
2021-01-11,258.451821,261.41853,253.907466,254.840149,30412300
2021-01-12,254.631775,257.697711,248.351061,249.134903,26383500
2021-01-13,249.591353,251.97266,247.259645,249.680649,19528900
2021-01-14,251.42696,253.044273,242.705408,243.727386,29739400
2021-01-15,245.969736,251.883335,245.235508,249.402802,24942900
2021-01-19,254.899647,260.158396,250.752201,259.066956,28028500
2021-01-20,266.836031,268.215222,261.547545,265.397339,25199900
2021-01-21,267.163394,271.469596,265.407157,270.74527,20838700
2021-01-22,269.892008,276.301699,269.882076,272.36261,21954000
2021-01-25,275.974299,277.919029,269.395918,275.845306,19087000
2021-01-26,275.974323,283.167872,275.646875,279.853851,19373600
2021-01-27,280.330142,281.242992,266.032339,270.021057,35346200
2021-01-28,275.02177,284.556959,262.638963,262.936615,37758800
2021-01-29,263.234242,264.48444,252.865628,256.318512,30389500
2021-02-01,257.499307,262.113126,252.925216,259.96994,22914300
2021-02-02,261.944392,266.756634,261.220065,265.000397,17320800
2021-02-03,263.551721,267.103862,261.785583,264.5737,14223400
2021-02-04,264.930979,266.072019,261.944406,264.415009,16060000
2021-02-05,264.722555,267.074127,263.60138,266.012451,12454400
2021-02-08,266.657451,267.758793,262.936649,264.504333,13755200
2021-02-09,264.365447,271.261345,263.680817,267.35202,14613400
2021-02-10,270.328583,271.668047,265.635402,269.753082,14687200
2021-02-11,269.772958,271.449771,266.399407,268.284637,12828600
2021-02-12,268.413632,269.068497,266.250614,268.393799,9097600
2021-02-16,268.691401,274.446257,267.947241,271.836731,15417200
2021-02-17,269.128036,271.83679,267.480958,271.439911,12763200
2021-02-18,267.471041,269.832514,263.958596,267.29245,15249100
2021-02-19,267.758768,268.16558,258.124382,259.523407,25622600
2021-02-22,255.941505,261.021634,255.524762,258.302948,17434900
2021-02-23,257.479452,265.377465,252.974809,263.789917,21924600
2021-02-24,260.28742,264.305904,256.378126,262.252014,15736100
2021-02-25,260.257609,264.861495,252.061931,252.706879,19053100
2021-02-26,254.473035,263.482322,254.473035,255.614075,26619500
2021-03-01,258.78914,264.573732,255.891863,262.84729,22157300
2021-03-02,263.710576,264.633328,256.636087,256.983368,15191700
2021-03-03,258.263303,258.957834,253.113711,253.421295,15513500
2021-03-04,254.473038,264.415008,251.526163,255.633942,31626500
2021-03-05,258.640322,263.383102,253.619709,262.222198,26820100
2021-03-08,263.48231,263.512075,253.064082,253.322052,18391800
2021-03-09,259.146346,266.439122,257.787018,263.670837,22039700
2021-03-10,266.548333,266.87575,260.82324,262.837433,14210300
2021-03-11,266.022345,275.736124,265.734625,271.747437,21834000
2021-03-12,267.044409,267.639713,261.964249,266.31015,20600200
2021-03-15,266.984818,273.811253,266.409348,271.618469,16844800
2021-03-16,273.930312,279.943154,272.66028,277.105408,22437700
2021-03-17,273.563223,284.00133,273.265571,281.798615,21315000
2021-03-18,277.690829,282.969412,276.113213,276.450562,18728300
2021-03-19,279.030341,290.520162,279.010507,287.851105,38930500
2021-03-22,288.188428,297.376304,284.517226,291.254364,28273100
2021-03-23,290.867433,295.679675,287.553443,288.367065,23000900
2021-03-24,288.734143,289.448538,278.970766,279.943146,18675000
2021-03-25,278.79219,285.817049,275.587329,276.569611,24505600
2021-03-26,276.133125,282.284863,275.607253,280.816376,17629200
2021-03-29,283.544906,290.897213,282.48326,288.555603,21718800
2021-03-30,287.573245,290.192703,284.467642,285.757507,17474500
2021-03-31,287.732036,294.191356,286.362776,292.236694,19498200
2021-04-01,296.076579,300.045434,294.290606,296.334564,17616000
2021-04-05,298.547187,308.350233,298.338801,306.50473,28237000
2021-04-06,306.435203,308.925668,302.87316,303.875305,17335200
2021-04-07,303.954719,311.803132,303.121263,310.652161,22855200
2021-04-08,312.398501,313.42048,307.635857,310.582733,20894100
2021-04-09,308.975295,312.289284,307.913619,310.027039,15988600
2021-04-12,308.628022,309.719463,305.532321,309.114227,10881900
2021-04-13,309.77905,311.981766,306.911568,307.348145,14036900
2021-04-14,304.907225,305.631552,299.598907,300.462128,17421400
2021-04-15,303.954761,307.725191,301.732212,305.423248,14558300
2021-04-16,305.770454,306.54438,302.238146,303.795929,13059200
2021-04-19,302.635078,305.304135,298.219716,299.886627,14553500
2021-04-20,299.638562,302.724362,294.895782,300.293427,16796400
2021-04-21,299.598893,299.628658,295.074402,299.12262,14863500
2021-04-22,298.983727,300.561373,293.734938,294.211182,16375400
2021-04-23,296.433767,300.233932,294.836288,298.785309,17536800
2021-04-26,300.978102,303.41894,299.211963,300.68045,16172600
2021-04-27,301.910762,302.962506,298.765431,301.206299,15309300
2021-04-28,304.966787,308.499095,302.992291,304.708832,33907200
2021-04-29,327.549541,329.226385,319.105794,326.944305,56526800
2021-04-30,323.600541,327.25188,321.973297,322.548767,26332400
2021-05-03,323.630311,325.991753,319.334009,320.068237,18719500
2021-05-04,317.528182,319.681299,310.681914,315.881104,24032600
2021-05-05,315.7125,318.560149,312.041297,312.567169,15577600
2021-05-06,312.071023,317.746486,310.830756,317.528198,19012200
2021-05-07,319.869812,320.42545,316.268072,316.59549,15916700
2021-05-10,311.902371,312.130561,302.456478,303.587616,24239200
2021-05-11,298.408196,304.450772,297.356452,304.143188,18920100
2021-05-12,298.785318,302.585483,295.868207,300.194244,24645500
2021-05-13,303.69674,306.455093,300.412516,302.883148,18079200
2021-05-14,307.129789,314.382868,306.673349,313.47995,19245700
2021-05-17,311.108561,313.221981,309.153899,313.003693,15401300
2021-05-18,313.132707,314.035625,307.397713,307.546539,14522400
2021-05-19,301.821453,312.20993,301.206285,311.148254,19106200
2021-05-20,311.138377,316.764243,310.721665,316.129211,17320200
2021-05-21,316.803933,317.438934,313.351018,313.767761,13600900
2021-05-24,315.732271,323.412024,315.553679,322.102295,16445400
2021-05-25,324.533208,326.616863,322.270962,325.237701,16437000
2021-05-26,325.793333,327.26179,323.283034,325.108704,9686900
2021-05-27,325.446043,331.181036,324.215708,330.159058,20477700
2021-05-28,328.422724,330.278159,325.7735,326.17041,12037400
2021-06-01,327.579277,328.839408,324.096628,326.56723,11765900
2021-06-02,327.807592,329.285981,324.572965,326.587158,11654300
2021-06-03,323.243358,324.830905,320.961278,323.501343,12610800
2021-06-04,323.362408,329.871327,322.648013,327.777771,13289400
2021-06-07,326.914566,335.060632,326.368831,333.959259,20136700
2021-06-08,334.078353,335.66587,329.653058,331.081848,14580500
2021-06-09,333.125802,334.177546,327.430505,327.678558,13727900
2021-06-10,328.214388,331.339856,325.991809,329.871368,13240200
2021-06-11,329.990394,330.238447,326.36882,328.680695,13587900
2021-06-14,329.315721,334.197425,327.241998,334.147797,12250800
2021-06-15,334.366021,337.273229,332.421291,334.127899,15795200
2021-06-16,334.07831,334.921667,326.160435,328.502045,17232200
2021-06-17,327.916656,335.348356,327.579307,333.889801,17794100
2021-06-18,331.925215,333.532596,326.438275,327.09314,23039500
2021-06-21,328.511999,330.327767,325.098782,329.702667,11337500
2021-06-22,330.099567,337.273282,330.010271,336.390198,15345300
2021-06-23,336.707714,340.746031,335.566674,337.938049,14817800
2021-06-24,339.188243,342.214482,339.128712,340.507874,12329100
2021-06-25,339.922477,341.440563,337.035132,338.711975,14594400
2021-06-28,339.793481,355.351414,339.108851,352.87088,29156100
2021-06-29,353.495956,353.962298,346.332172,349.150085,21417300
2021-06-30,349.427858,350.172018,344.46679,345.002563,15107500
2021-07-01,344.119521,351.908403,343.802005,351.630585,17137000
2021-07-02,352.335081,353.664644,349.874381,351.938202,11521300
2021-07-06,353.724178,355.996356,346.461167,350.033142,13488500
2021-07-07,352.493803,353.714207,347.27475,347.760925,14218900
2021-07-08,343.038012,345.617743,339.892682,342.958618,14406500
2021-07-09,342.631172,347.979187,342.581544,347.691467,13018700
2021-07-12,348.495191,351.432135,346.917575,350.410156,10018600
2021-07-13,348.763047,355.69861,346.084059,349.34845,11456000
2021-07-14,351.799251,352.434282,344.030232,344.923218,13894200
2021-07-15,346.510771,346.510771,337.570917,341.777893,14781600
2021-07-16,342.224371,343.295949,337.491524,338.503571,11026100
2021-07-19,334.941553,337.144268,331.935147,334.326385,14372300
2021-07-20,336.161948,340.775766,331.895442,338.999695,11024300
2021-07-21,338.840968,343.821869,338.592914,343.534149,9279700
2021-07-22,343.980612,348.802786,342.522057,348.455505,12385400
2021-07-23,358.099784,372.407486,354.408748,366.910645,33694300
2021-07-26,366.702326,371.5245,365.35293,369.559906,14925200
2021-07-27,369.014219,370.244554,361.71151,364.946136,15705400
2021-07-28,371.643506,374.610215,364.072912,370.373474,29676900
2021-07-29,358.189093,362.673888,353.962254,355.529968,33413200
2021-07-30,351.243617,357.921225,350.191873,353.525696,15976200
2021-08-02,355.311733,356.601599,348.009025,349.209625,13180400
2021-08-03,349.983577,351.015457,344.992743,348.505157,12406100
2021-08-04,349.675947,357.673187,348.773029,356.125336,14180600
2021-08-05,356.83971,361.06652,354.121025,360.143768,10247200
2021-08-06,358.586009,362.306811,358.586009,360.679596,8925000
2021-08-09,360.927656,362.931917,357.941083,358.794373,7798900
2021-08-10,359.012616,361.26496,356.244362,358.318085,7469900
2021-08-11,359.280578,359.538533,355.023973,357.157227,8400300
2021-08-12,355.658954,360.173514,354.329361,359.826233,7170700
2021-08-13,360.143786,361.820629,358.665397,360.352142,7195700
2021-08-16,359.697289,364.092819,354.597327,363.705841,11222100
2021-08-17,360.153692,361.830536,352.305279,355.658966,12328700
2021-08-18,353.476101,357.057978,352.38466,352.682343,10042400
2021-08-19,348.614285,354.785855,348.267004,352.354919,12004500
2021-08-20,351.83893,357.186945,350.558966,356.571777,8697700
2021-08-23,356.641284,362.84262,356.303935,360.520844,10942000
