date,open,high,low,close,volume
2021-01-04,77.559998,77.699997,72.220001,74.589996,4439600
2021-01-05,73.129997,75.900002,73.010002,75.139999,2864500
2021-01-06,73.0,75.230003,71.010002,73.269997,4467800
2021-01-07,74.400002,79.190002,74.309998,79.019997,6191900
2021-01-08,80.160004,81.940002,77.550003,79.150002,4577900
2021-01-11,78.0,79.889999,76.209999,76.5,3381500
2021-01-12,77.0,78.220001,75.690002,77.82,2961400
2021-01-13,78.580002,82.699997,77.980003,82.480003,5644000
2021-01-14,83.32,84.779999,79.720001,80.510002,4372900
2021-01-15,80.860001,82.470001,77.190002,77.849998,3382200
2021-01-19,79.349998,81.669998,79.160004,81.440002,3019700
2021-01-20,83.0,84.019997,81.169998,83.510002,3509800
2021-01-21,84.150002,84.989998,82.019997,83.019997,2987200
2021-01-22,82.5,83.843002,81.809998,83.470001,2779600
2021-01-25,85.0,87.150002,77.599998,82.779999,5263600
2021-01-26,82.739998,82.75,76.910004,77.029999,4099400
2021-01-27,75.160004,77.660004,71.5,74.57,5028600
2021-01-28,75.099998,79.720001,74.349998,78.800003,3855700
2021-01-29,78.029999,78.5,74.790001,76.660004,3583900
2021-02-01,77.75,80.559998,76.550003,80.480003,2645400
2021-02-02,81.82,83.739998,80.040001,83.57,3292800
2021-02-03,84.379997,84.800003,82.07,82.339996,2622100
2021-02-04,82.559998,83.970001,81.75,83.040001,1833200
2021-02-05,83.5,85.940002,82.93,85.559998,3250100
2021-02-08,87.0,91.949997,86.348999,91.129997,5880200
2021-02-09,91.089996,94.82,90.222,93.459999,4914200
2021-02-10,94.769997,95.769997,87.330002,90.910004,4522500
2021-02-11,92.769997,93.0,89.339996,91.279999,5335000
2021-02-12,86.32,87.57,83.330002,85.949997,10650400
2021-02-16,84.809998,84.925003,81.019997,82.07,7335300
2021-02-17,82.620003,87.059998,80.262001,84.400002,5794800
2021-02-18,83.010002,85.25,81.599998,82.790001,5202300
2021-02-19,84.0,85.82,81.629997,82.169998,4910100
2021-02-22,81.489998,82.669998,78.279999,78.379997,4310800
2021-02-23,74.5,77.370003,70.704002,77.279999,6740300
2021-02-24,75.989998,76.610001,73.150002,76.43,4900400
2021-02-25,75.540001,76.230003,70.565002,71.720001,4565100
2021-02-26,72.400002,74.290001,70.860001,73.970001,7740700
2021-03-01,75.410004,77.169998,74.43,76.900002,3262300
2021-03-02,77.199997,77.489998,74.480003,75.5,5204100
2021-03-03,74.900002,75.580002,70.059998,70.830002,3560500
2021-03-04,70.0,72.150002,64.75,67.300003,7396100
2021-03-05,67.150002,67.389999,60.959999,67.029999,9858100
2021-03-08,65.690002,68.050003,61.77,61.77,6720200
2021-03-09,65.779999,69.730003,63.854,69.43,6089800
2021-03-10,71.220001,72.339996,68.970001,70.489998,6062900
2021-03-11,73.559998,76.779999,72.379997,76.610001,4746900
2021-03-12,73.769997,76.339996,72.040001,76.300003,3229000
2021-03-15,76.0,76.150002,73.830002,75.150002,2622200
2021-03-16,75.639999,77.040001,72.800003,74.040001,2949800
2021-03-17,71.949997,75.75,70.760002,74.82,2631200
2021-03-18,73.82,73.894997,69.327003,70.419998,3725000
2021-03-19,71.089996,72.019997,69.580002,71.690002,6369600
2021-03-22,72.0,74.050003,71.370003,72.760002,1935400
2021-03-23,73.330002,74.065002,71.959999,72.370003,2121200
2021-03-24,75.0,75.0,67.800003,67.830002,3828800
2021-03-25,65.370003,67.419998,64.019997,66.650002,4097100
2021-03-26,67.82,68.919998,64.75,67.57,2118200
2021-03-29,67.18,67.915001,64.910004,65.629997,2276600
2021-03-30,64.769997,66.240997,63.25,65.800003,3499700
2021-03-31,67.199997,71.43,67.019997,70.260002,2872600
2021-04-01,73.169998,74.220001,71.540001,71.790001,2020500
2021-04-05,72.580002,72.989998,70.040001,71.169998,2299100
2021-04-06,70.800003,73.730003,70.800003,72.209999,1845500
2021-04-07,72.07,72.120003,69.510002,70.050003,5729900
2021-04-08,71.230003,73.360001,70.660004,72.360001,5341200
2021-04-09,72.510002,72.669998,69.900002,70.879997,3472400
2021-04-12,69.75,70.690002,68.309998,69.730003,2268200
2021-04-13,70.389999,79.809998,69.839996,77.610001,13151700
2021-04-14,77.900002,77.970001,74.400002,74.57,4760600
2021-04-15,75.699997,78.830002,75.599998,78.089996,4165600
2021-04-16,78.160004,79.019997,73.43,74.239998,3597300
2021-04-19,73.800003,75.489998,71.709999,73.300003,2494200
2021-04-20,74.110001,74.370003,70.900002,72.389999,3419900
2021-04-21,71.18,74.0,70.510002,73.779999,1898800
2021-04-22,74.919998,78.014999,74.510002,75.43,4023800
2021-04-23,77.760002,83.470001,76.519997,82.720001,7106200
2021-04-26,81.5,85.0,80.889999,84.760002,5258600
2021-04-27,84.830002,88.040001,84.769997,87.010002,5852100
2021-04-28,86.129997,86.57,83.849998,86.160004,3484500
2021-04-29,87.0,87.0,83.364998,84.889999,3797200
2021-04-30,84.089996,86.160004,82.690002,84.739998,4159400
2021-05-03,84.82,85.379997,82.199997,84.059998,4926500
2021-05-04,81.489998,82.720001,79.029999,80.190002,5738700
2021-05-05,81.040001,82.059998,77.5,79.019997,5333900
2021-05-06,73.900002,75.564003,67.43,69.07,10109600
2021-05-07,74.93,78.220001,71.139999,71.620003,7155700
2021-05-10,69.900002,70.550003,66.75,68.870003,6297100
2021-05-11,64.949997,71.739998,64.839996,71.290001,5715700
2021-05-12,70.860001,71.449997,68.165001,69.690002,3186500
2021-05-13,70.050003,71.43,65.620003,66.650002,3311800
2021-05-14,67.220001,72.639999,67.220001,72.300003,2807000
2021-05-17,69.0,71.589996,68.900002,70.959999,2702800
2021-05-18,72.650002,73.919998,71.589996,72.43,3505100
2021-05-19,68.665001,70.830002,68.160004,70.790001,4239200
2021-05-20,71.489998,74.739998,71.0,74.5,3931100
2021-05-21,75.120003,75.790001,73.389999,74.800003,2854500
2021-05-24,75.849998,79.408997,75.18,78.879997,3006100
2021-05-25,79.5,80.730003,78.940002,79.589996,3323200
2021-05-26,80.0,81.07,79.410004,79.879997,2772400
2021-05-27,80.349998,83.0,78.099998,82.809998,6704800
