date,open,high,low,close,volume
2005-02-25,21.912,22.115,21.6931,22.0625,503408
2005-02-28,22.115,22.2488,21.8763,22.2488,626239
2005-03-01,22.3943,22.6449,22.0625,22.6232,541567
2005-03-02,22.5875,23.1619,22.4953,23.0858,709134
2005-03-03,23.0936,23.1272,22.9005,23.0461,349504
2005-03-04,23.0936,23.7375,22.9937,23.6691,551683
2005-03-07,23.7217,23.7217,23.3066,23.3492,294657
2005-03-08,23.3572,23.4977,23.2482,23.3492,153544
2005-03-09,23.3235,23.3235,22.9342,22.9937,209987
2005-03-10,23.0461,23.0461,22.74,22.8846,311165
2005-03-11,22.9609,23.1085,22.8174,22.9005,254897
2005-03-14,22.9609,23.2561,22.9253,23.1352,191885
2005-03-15,23.0936,23.3829,23.0114,23.0114,211760
2005-03-16,22.952,23.1272,22.7223,22.7647,224363
2005-03-17,22.7915,22.8906,22.6539,22.6539,249571
2005-03-18,22.8004,22.9609,22.6063,22.9609,554878
2005-03-21,23.0461,23.0461,22.636,22.7223,189754
2005-03-22,22.7223,23.584,22.7223,23.1175,450509
2005-03-23,22.8174,22.9342,22.6232,22.6449,375778
2005-03-24,22.755,22.9609,22.5568,22.5568,209458
2005-03-28,22.6063,22.9253,22.5211,22.7647,407732
2005-03-29,22.7737,23.1956,22.3319,22.3666,323235
2005-03-30,22.3418,23.0114,22.3418,22.8174,316849
2005-03-31,22.8262,22.9847,22.5568,22.732,476426
2005-04-01,22.74,22.7915,22.2161,22.2992,400632
2005-04-04,22.2992,22.748,22.1992,22.636,629787
2005-04-05,22.636,22.8906,22.636,22.7053,354480
2005-04-06,22.755,22.8262,22.5875,22.5875,241051
2005-04-07,22.6063,22.6618,22.3161,22.6063,240696
2005-04-08,22.74,23.0114,22.636,23.0015,387492
2005-04-11,23.0629,23.0629,22.7915,22.8431,338507
2005-04-12,22.7827,23.265,22.4192,23.2135,334247
2005-04-13,23.1531,23.2313,22.5043,22.6449,292882
2005-04-14,22.6449,22.6539,21.8586,21.8951,761852
2005-04-15,21.8951,22.0457,21.4564,21.5652,461692
2005-04-18,21.5405,21.7772,21.2691,21.5742,315606
2005-04-19,21.5128,22.02,21.5128,21.9307,302290
2005-04-20,22.0288,22.2161,21.4564,21.4741,551508
2005-04-21,21.8249,22.5667,21.8249,22.3943,501632
2005-04-22,22.2488,22.2488,21.2037,21.4891,493996
2005-04-25,21.5475,22.1992,21.5475,22.1992,417490
2005-04-26,22.1992,22.1992,21.386,21.4029,264308
2005-04-27,21.2117,21.7942,21.1166,21.5652,413765
2005-04-28,21.5742,21.6169,21.1533,21.2602,468611
2005-04-29,21.287,21.3286,20.7462,20.9819,393175
2005-05-02,21.0651,21.9307,21.0651,21.8863,763803
2005-05-03,21.8586,21.8863,21.4891,21.5742,450685
2005-05-04,21.6326,21.7188,21.4296,21.6079,611856
2005-05-05,21.6247,21.8863,21.4384,21.8159,395661
2005-05-06,21.9654,21.9813,21.4891,21.6079,391750
2005-05-09,21.6079,21.7852,21.3563,21.7852,460980
2005-05-10,21.7465,21.7465,21.4029,21.592,469858
2005-05-11,21.5305,21.801,21.2602,21.6931,229157
2005-05-12,21.7188,21.9307,21.394,21.4891,331933
2005-05-13,21.5218,21.5305,20.7302,20.9581,379326
2005-05-16,20.967,20.9819,20.6788,20.8749,727417
2005-05-17,20.8482,21.1076,20.762,21.0136,699195
2005-05-18,21.0651,21.7278,21.0651,21.5742,448381
2005-05-19,21.5218,21.7465,21.3563,21.592,241405
2005-05-20,21.592,21.592,21.1533,21.3216,199336
2005-05-23,21.3563,21.7693,21.3474,21.7099,252059
2005-05-24,21.5475,21.7465,21.379,21.6416,433288
2005-05-25,21.6079,21.6079,21.3722,21.5218,297320
2005-05-26,21.5128,21.7634,21.4653,21.6079,149989
2005-05-27,21.6079,21.7099,21.4384,21.5822,147507
2005-05-31,21.4029,21.7099,21.3375,21.6416,269806
2005-06-01,21.5742,21.8089,21.3722,21.4821,333534
2005-06-02,21.4117,21.5218,21.2791,21.2968,275487
2005-06-03,21.3048,21.5218,20.8224,20.9323,483524
2005-06-06,20.9323,21.0403,20.7689,20.8482,447667
2005-06-07,20.9819,21.3375,20.9323,21.0225,819185
2005-06-08,21.0819,21.2037,20.8125,20.8313,206615
2005-06-09,20.8313,20.9155,20.6254,20.8976,259512
2005-06-10,20.8571,21.0651,20.7868,20.9155,210876
2005-06-13,20.8482,21.2514,20.7957,21.1622,355365
2005-06-14,21.1533,21.3642,21.0403,21.3642,267147
2005-06-15,21.4564,21.5048,21.186,21.5048,406667
2005-06-16,21.6416,22.0457,21.5475,22.012,451928
2005-06-17,22.1992,22.4518,22.0794,22.2834,897290
2005-06-20,22.1685,22.3765,22.1318,22.1596,363532
2005-06-21,22.0972,22.2992,21.7465,22.0041,595888
2005-06-22,22.1517,22.2081,21.6079,21.8863,347734
2005-06-23,21.7772,21.7772,20.975,21.1949,910070
2005-06-24,21.1949,21.4821,20.7868,21.3642,2950493
2005-06-27,21.2294,21.2294,20.9155,21.0819,544053
2005-06-28,21.1166,21.3722,21.0987,21.3048,653219
2005-06-29,21.4029,21.4891,21.1949,21.3286,578661
2005-06-30,21.3474,22.0794,21.3474,21.7545,617539
2005-07-01,22.0288,22.0457,21.7772,21.9654,299274
2005-07-05,22.0625,22.224,21.9961,22.1318,397436
2005-07-06,22.2488,22.4449,22.1844,22.2992,602626
2005-07-07,22.4706,22.538,22.0625,22.2834,673094
2005-07-08,22.3943,22.4865,22.1764,22.4518,370628
2005-07-11,22.53,22.5974,22.3578,22.5132,277614
2005-07-12,22.5132,22.5132,22.2081,22.3478,229872
2005-07-13,22.4518,22.4518,22.2309,22.3418,215848
2005-07-14,22.4796,22.5875,22.1992,22.2488,274250
2005-07-15,22.3161,22.4796,22.2675,22.4359,279215
2005-07-18,22.4796,22.5746,22.2675,22.2834,165082
2005-07-19,22.4192,22.7737,22.3765,22.7053,415186
2005-07-20,22.755,23.2036,22.6687,23.1272,317552
2005-07-21,23.8029,24.0861,23.4522,23.7068,935272
2005-07-22,23.584,24.0861,23.5513,23.7375,791672
2005-07-25,23.7801,23.9058,23.5513,23.789,663156
2005-07-26,24.0059,24.2209,23.8731,23.9375,565707
2005-07-27,24.11,24.2119,23.9545,24.1367,399387
2005-07-28,24.2446,24.4922,24.1455,24.3961,328564
2005-07-29,24.3357,24.6655,24.302,24.6091,391931
2005-08-01,24.6091,24.7775,24.519,24.6231,434713
2005-08-02,24.7161,24.7498,24.5596,24.7319,276909
2005-08-03,24.7399,24.7399,24.3437,24.4288,182300
2005-08-04,24.4288,24.4288,24.1455,24.2526,247443
2005-08-05,24.2763,24.311,23.789,23.9058,355189
2005-08-08,24.0416,24.1277,23.6017,23.9702,338507
2005-08-09,23.9881,24.0763,23.7731,23.8385,316489
2005-08-10,24.0683,24.3604,24.0059,24.3604,558428
2005-08-11,24.311,24.5992,24.2119,24.5685,297320
2005-08-12,24.6161,24.6161,24.4199,24.4467,190286
2005-08-15,24.5101,24.7161,24.3872,24.6161,113071
2005-08-16,24.6309,24.6309,24.319,24.3437,309392
2005-08-17,24.2763,24.5101,24.1782,24.3277,212475
2005-08-18,24.3277,24.3277,24.0763,24.1694,117153
2005-08-19,24.2288,24.2288,24.0059,24.0763,207858
2005-08-22,24.11,24.4288,24.11,24.319,274250
2005-08-23,24.3961,24.4199,24.2526,24.4041,160991
2005-08-24,24.4041,24.5685,24.2288,24.2288,472342
2005-08-25,24.2288,24.3277,24.1694,24.2288,419090
2005-08-26,24.2288,24.2763,24.0149,24.0149,211054
2005-08-29,23.8118,24.1782,23.7731,24.1782,160283
2005-08-30,24.2039,24.2039,23.7068,23.9465,239636
2005-08-31,23.9622,24.5101,23.8029,24.5101,318448
2005-09-01,24.5685,24.5992,24.4467,24.5101,306018
2005-09-02,24.5101,24.5417,24.3604,24.3784,144846
2005-09-06,24.4823,24.7855,24.4041,24.5338,206615
2005-09-07,24.6161,24.7082,24.5101,24.7002,164548
2005-09-08,24.6567,24.6567,24.2763,24.4199,322529
2005-09-09,24.4199,25.038,24.3694,25.0281,675055
2005-09-12,25.0727,25.5522,25.0727,25.4629,505711
