timestamp,http_status,elapsed_s,breach_over_2s,load_avg_1m
2026-08-13T05:48:39.487451+00:00,200,0.011,0,1.02734375
2026-08-13T05:48:40.487927+00:00,200,0.007,0,1.02734375
2026-08-13T05:48:41.488044+00:00,200,0.005,0,1.02734375
2026-08-13T05:48:42.488164+00:00,200,0.007,0,1.02490234375
2026-08-13T05:48:43.488291+00:00,200,0.006,0,1.02490234375
2026-08-13T05:48:44.488919+00:00,200,0.007,0,1.02490234375
2026-08-13T05:48:45.488994+00:00,200,0.098,0,1.02490234375
2026-08-13T05:48:46.489122+00:00,200,0.018,0,1.02490234375
2026-08-13T05:48:47.489245+00:00,200,0.061,0,0.9423828125
2026-08-13T05:48:48.489326+00:00,200,0.005,0,0.9423828125
2026-08-13T05:48:49.489386+00:00,200,0.009,0,0.9423828125
2026-08-13T05:48:50.489790+00:00,200,0.01,0,0.9423828125
2026-08-13T05:48:51.490197+00:00,200,0.009,0,0.9423828125
2026-08-13T05:48:52.490612+00:00,200,0.009,0,0.86669921875
2026-08-13T05:48:53.490947+00:00,200,0.007,0,0.86669921875
2026-08-13T05:48:54.491070+00:00,200,0.009,0,0.86669921875
2026-08-13T05:48:55.491155+00:00,200,0.005,0,0.86669921875
2026-08-13T05:48:56.491582+00:00,200,0.007,0,0.86669921875
2026-08-13T05:48:57.491706+00:00,200,0.009,0,0.87744140625
2026-08-13T05:48:58.492125+00:00,200,0.007,0,0.87744140625
2026-08-13T05:48:59.492540+00:00,200,0.007,0,0.87744140625
2026-08-13T05:49:00.492953+00:00,200,0.006,0,0.87744140625
2026-08-13T05:49:01.493370+00:00,200,0.007,0,0.87744140625
2026-08-13T05:49:02.493502+00:00,200,0.007,0,0.80712890625
2026-08-13T05:49:03.493594+00:00,200,0.006,0,0.80712890625
2026-08-13T05:49:04.493698+00:00,200,0.012,0,0.80712890625
2026-08-13T05:49:05.494116+00:00,200,0.009,0,0.80712890625
2026-08-13T05:49:06.494257+00:00,200,0.007,0,0.80712890625
2026-08-13T05:49:07.494721+00:00,200,0.007,0,0.7421875
2026-08-13T05:49:08.495135+00:00,200,0.007,0,0.7421875
2026-08-13T05:49:09.495254+00:00,200,0.007,0,0.7421875
2026-08-13T05:49:10.495692+00:00,200,0.007,0,0.7421875
2026-08-13T05:49:11.496106+00:00,200,0.007,0,0.7421875
2026-08-13T05:49:12.496270+00:00,200,0.006,0,0.84326171875
2026-08-13T05:49:13.496399+00:00,200,0.007,0,0.84326171875
2026-08-13T05:49:14.496804+00:00,200,0.007,0,0.84326171875
2026-08-13T05:49:15.496930+00:00,200,0.009,0,0.84326171875
2026-08-13T05:49:16.497078+00:00,200,0.007,0,0.84326171875
2026-08-13T05:49:17.497493+00:00,200,0.007,0,0.775390625
2026-08-13T05:49:18.497897+00:00,200,0.007,0,0.775390625
2026-08-13T05:49:19.498017+00:00,200,0.007,0,0.775390625
2026-08-13T05:49:20.498149+00:00,200,0.007,0,0.775390625
2026-08-13T05:49:21.498562+00:00,200,0.007,0,0.775390625
2026-08-13T05:49:22.498980+00:00,200,0.007,0,0.712890625
2026-08-13T05:49:23.499096+00:00,200,0.007,0,0.712890625
2026-08-13T05:49:24.499502+00:00,200,0.007,0,0.712890625
2026-08-13T05:49:25.499629+00:00,200,0.007,0,0.712890625
2026-08-13T05:49:26.500047+00:00,200,0.007,0,0.712890625
2026-08-13T05:49:27.500465+00:00,200,0.007,0,0.65576171875
2026-08-13T05:49:28.500567+00:00,200,0.008,0,0.65576171875
2026-08-13T05:49:29.501001+00:00,200,0.007,0,0.65576171875
2026-08-13T05:49:30.501417+00:00,200,0.007,0,0.65576171875
2026-08-13T05:49:31.501834+00:00,200,0.007,0,0.65576171875
2026-08-13T05:49:32.502251+00:00,200,0.007,0,0.68359375
2026-08-13T05:49:33.502667+00:00,200,0.007,0,0.68359375
2026-08-13T05:49:34.503072+00:00,200,0.007,0,0.68359375
2026-08-13T05:49:35.503485+00:00,200,0.007,0,0.68359375
2026-08-13T05:49:36.503610+00:00,200,0.007,0,0.68359375
2026-08-13T05:49:37.503725+00:00,200,0.007,0,0.708984375
2026-08-13T05:49:38.504148+00:00,200,0.007,0,0.708984375
2026-08-13T05:49:39.504276+00:00,200,0.007,0,0.708984375
2026-08-13T05:49:40.504681+00:00,200,0.007,0,0.708984375
2026-08-13T05:49:41.505179+00:00,200,0.007,0,0.708984375
2026-08-13T05:49:42.505779+00:00,200,0.007,0,0.65185546875
2026-08-13T05:49:43.505945+00:00,200,0.007,0,0.65185546875
2026-08-13T05:49:44.506805+00:00,200,0.007,0,0.65185546875
2026-08-13T05:49:45.507120+00:00,200,0.007,0,0.65185546875
2026-08-13T05:49:46.507637+00:00,200,0.007,0,0.65185546875
2026-08-13T05:49:47.507755+00:00,200,0.007,0,0.68017578125
2026-08-13T05:49:48.508160+00:00,200,0.007,0,0.68017578125
2026-08-13T05:49:49.508564+00:00,200,0.007,0,0.68017578125
2026-08-13T05:49:50.508979+00:00,200,0.007,0,0.68017578125
2026-08-13T05:49:51.509406+00:00,200,0.007,0,0.68017578125
2026-08-13T05:49:52.509816+00:00,200,0.007,0,0.62548828125
2026-08-13T05:49:53.509939+00:00,200,0.007,0,0.62548828125
2026-08-13T05:49:54.510058+00:00,200,0.007,0,0.62548828125
2026-08-13T05:49:55.510208+00:00,200,0.007,0,0.62548828125
2026-08-13T05:49:56.510625+00:00,200,0.007,0,0.62548828125
2026-08-13T05:49:57.511032+00:00,200,0.007,0,0.5751953125
2026-08-13T05:49:58.511449+00:00,200,0.007,0,0.5751953125
2026-08-13T05:49:59.511864+00:00,200,0.007,0,0.5751953125
2026-08-13T05:50:00.512280+00:00,200,0.007,0,0.5751953125
2026-08-13T05:50:01.512685+00:00,200,0.007,0,0.5751953125
2026-08-13T05:50:02.513048+00:00,200,0.007,0,0.52880859375
2026-08-13T05:50:03.513197+00:00,200,0.008,0,0.52880859375
2026-08-13T05:50:04.513280+00:00,200,0.007,0,0.52880859375
2026-08-13T05:50:05.514101+00:00,200,0.007,0,0.52880859375
2026-08-13T05:50:06.514252+00:00,200,0.007,0,0.52880859375
2026-08-13T05:50:07.514667+00:00,200,0.007,0,0.486328125
2026-08-13T05:50:08.515081+00:00,200,0.007,0,0.486328125
2026-08-13T05:50:09.515494+00:00,200,0.007,0,0.486328125
2026-08-13T05:50:10.515626+00:00,200,0.007,0,0.486328125
2026-08-13T05:50:11.515881+00:00,200,0.007,0,0.486328125
2026-08-13T05:50:12.516006+00:00,200,0.007,0,0.447265625
2026-08-13T05:50:13.516424+00:00,200,0.007,0,0.447265625
2026-08-13T05:50:14.516571+00:00,200,0.007,0,0.447265625
2026-08-13T05:50:15.516974+00:00,200,0.007,0,0.447265625
2026-08-13T05:50:16.517379+00:00,200,0.007,0,0.447265625
2026-08-13T05:50:17.517830+00:00,200,0.007,0,0.4111328125
2026-08-13T05:50:18.518246+00:00,200,0.007,0,0.4111328125
2026-08-13T05:50:19.518398+00:00,200,0.007,0,0.4111328125
2026-08-13T05:50:20.518673+00:00,200,0.007,0,0.4111328125
2026-08-13T05:50:21.518743+00:00,200,0.006,0,0.4111328125
2026-08-13T05:50:22.518877+00:00,200,0.007,0,0.3779296875
2026-08-13T05:50:23.519025+00:00,200,0.007,0,0.3779296875
2026-08-13T05:50:24.519443+00:00,200,0.007,0,0.3779296875
2026-08-13T05:50:25.519857+00:00,200,0.007,0,0.3779296875
2026-08-13T05:50:26.520283+00:00,200,0.007,0,0.3779296875
2026-08-13T05:50:27.520698+00:00,200,0.007,0,0.34765625
2026-08-13T05:50:28.521461+00:00,200,0.007,0,0.34765625
2026-08-13T05:50:29.521878+00:00,200,0.007,0,0.34765625
2026-08-13T05:50:30.522253+00:00,200,0.007,0,0.34765625
2026-08-13T05:50:31.522666+00:00,200,0.007,0,0.34765625
2026-08-13T05:50:32.522782+00:00,200,0.007,0,0.3193359375
2026-08-13T05:50:33.523000+00:00,200,0.007,0,0.3193359375
2026-08-13T05:50:34.523147+00:00,200,0.007,0,0.3193359375
2026-08-13T05:50:35.523296+00:00,200,0.007,0,0.3193359375
2026-08-13T05:50:36.523651+00:00,200,0.007,0,0.3193359375
2026-08-13T05:50:37.523767+00:00,200,0.007,0,0.29345703125
