timestamp,http_status,elapsed_s,breach_over_2s,load_avg_1m
2026-08-12T09:53:19.123462+00:00,200,2.519,1,1.61572265625
2026-08-12T09:53:21.642353+00:00,200,1.157,0,1.61572265625
2026-08-12T09:53:22.799173+00:00,200,0.896,0,1.56640625
2026-08-12T09:53:23.799291+00:00,200,0.866,0,1.56640625
2026-08-12T09:53:24.799398+00:00,200,0.012,0,1.56640625
2026-08-12T09:53:25.799506+00:00,200,0.011,0,1.56640625
2026-08-12T09:53:26.799582+00:00,200,0.011,0,1.56640625
2026-08-12T09:53:27.799692+00:00,200,1.302,0,1.52099609375
2026-08-12T09:53:29.101829+00:00,200,0.025,0,1.52099609375
2026-08-12T09:53:30.101914+00:00,200,0.039,0,1.52099609375
2026-08-12T09:53:31.101993+00:00,200,0.062,0,1.52099609375
2026-08-12T09:53:32.102061+00:00,200,0.044,0,1.52099609375
2026-08-12T09:53:33.102141+00:00,200,0.041,0,1.52099609375
2026-08-12T09:53:34.102215+00:00,200,0.016,0,1.47900390625
2026-08-12T09:53:35.102341+00:00,200,0.014,0,1.47900390625
2026-08-12T09:53:36.102413+00:00,200,0.024,0,1.47900390625
2026-08-12T09:53:37.102521+00:00,200,0.027,0,1.47900390625
2026-08-12T09:53:38.102616+00:00,200,0.012,0,1.47900390625
2026-08-12T09:53:39.102696+00:00,200,0.009,0,1.60107421875
2026-08-12T09:53:40.102807+00:00,200,0.009,0,1.60107421875
2026-08-12T09:53:41.102918+00:00,200,0.035,0,1.60107421875
2026-08-12T09:53:42.102999+00:00,200,0.108,0,1.60107421875
2026-08-12T09:53:43.103070+00:00,200,0.215,0,1.552734375
2026-08-12T09:53:44.103140+00:00,200,0.011,0,1.552734375
2026-08-12T09:53:45.103235+00:00,200,0.204,0,1.552734375
2026-08-12T09:53:46.103309+00:00,200,0.009,0,1.552734375
2026-08-12T09:53:47.103410+00:00,200,0.025,0,1.552734375
2026-08-12T09:53:48.103480+00:00,200,0.054,0,1.7490234375
2026-08-12T09:53:49.103552+00:00,200,0.119,0,1.7490234375
2026-08-12T09:53:50.103624+00:00,200,0.014,0,1.7490234375
2026-08-12T09:53:51.103704+00:00,200,0.018,0,1.7490234375
2026-08-12T09:53:52.103795+00:00,200,0.056,0,1.7490234375
2026-08-12T09:53:53.103867+00:00,200,0.082,0,1.76953125
2026-08-12T09:53:54.103941+00:00,200,0.01,0,1.76953125
2026-08-12T09:53:55.104051+00:00,200,0.018,0,1.76953125
2026-08-12T09:53:56.104142+00:00,200,0.066,0,1.76953125
2026-08-12T09:53:57.104218+00:00,200,0.089,0,1.76953125
2026-08-12T09:53:58.104349+00:00,200,0.01,0,1.76953125
2026-08-12T09:53:59.104458+00:00,200,0.059,0,1.9482421875
2026-08-12T09:54:00.104537+00:00,200,0.179,0,1.9482421875
2026-08-12T09:54:01.104627+00:00,200,0.355,0,1.9482421875
2026-08-12T09:54:02.104704+00:00,200,0.068,0,1.9482421875
2026-08-12T09:54:03.104815+00:00,200,0.033,0,1.9482421875
2026-08-12T09:54:04.104925+00:00,200,0.009,0,1.95263671875
2026-08-12T09:54:05.105052+00:00,200,0.077,0,1.95263671875
2026-08-12T09:54:06.105161+00:00,200,0.029,0,1.95263671875
2026-08-12T09:54:07.105288+00:00,200,0.088,0,1.95263671875
2026-08-12T09:54:08.105403+00:00,200,0.115,0,1.95654296875
2026-08-12T09:54:09.105474+00:00,200,0.021,0,1.95654296875
2026-08-12T09:54:10.105561+00:00,200,0.044,0,1.95654296875
2026-08-12T09:54:11.105676+00:00,200,0.056,0,1.95654296875
2026-08-12T09:54:12.105795+00:00,200,0.021,0,1.95654296875
2026-08-12T09:54:13.105885+00:00,200,0.192,0,1.8798828125
2026-08-12T09:54:14.105957+00:00,200,0.014,0,1.8798828125
2026-08-12T09:54:15.106072+00:00,200,0.013,0,1.8798828125
2026-08-12T09:54:16.106192+00:00,200,0.094,0,1.8798828125
2026-08-12T09:54:17.106306+00:00,200,0.012,0,1.8798828125
2026-08-12T09:54:18.106400+00:00,200,0.026,0,1.8798828125
2026-08-12T09:54:19.106515+00:00,200,0.009,0,1.9697265625
2026-08-12T09:54:20.106627+00:00,200,0.013,0,1.9697265625
2026-08-12T09:54:21.106696+00:00,200,0.011,0,1.9697265625
2026-08-12T09:54:22.106814+00:00,200,0.02,0,1.9697265625
2026-08-12T09:54:23.106882+00:00,200,0.027,0,1.9697265625
2026-08-12T09:54:24.106952+00:00,200,0.014,0,1.8916015625
2026-08-12T09:54:25.107063+00:00,200,0.084,0,1.8916015625
2026-08-12T09:54:26.107141+00:00,200,0.02,0,1.8916015625
2026-08-12T09:54:27.107224+00:00,200,0.021,0,1.8916015625
2026-08-12T09:54:28.107313+00:00,200,0.188,0,1.900390625
2026-08-12T09:54:29.107420+00:00,200,0.031,0,1.900390625
2026-08-12T09:54:30.107534+00:00,200,0.012,0,1.900390625
2026-08-12T09:54:31.107622+00:00,200,0.01,0,1.900390625
2026-08-12T09:54:32.107705+00:00,200,0.144,0,1.900390625
2026-08-12T09:54:33.107832+00:00,200,0.147,0,2.22900390625
2026-08-12T09:54:34.107921+00:00,200,0.01,0,2.22900390625
2026-08-12T09:54:35.108010+00:00,200,0.183,0,2.22900390625
2026-08-12T09:54:36.108120+00:00,200,0.205,0,2.22900390625
2026-08-12T09:54:37.108244+00:00,200,0.144,0,2.22900390625
2026-08-12T09:54:38.108341+00:00,200,0.012,0,2.22900390625
2026-08-12T09:54:39.108432+00:00,200,0.021,0,2.37109375
2026-08-12T09:54:40.108542+00:00,200,0.03,0,2.37109375
2026-08-12T09:54:41.108661+00:00,200,0.19,0,2.37109375
