epoch_ms,http_code,total_s,connect_s,ttfb_s
1786158675785,200,1.206,0.000,1.206
1786158676991,200,0.863,0.000,0.863
1786158677991,200,1.091,0.000,1.091
1786158679083,200,1.768,0.000,1.768
1786158680850,200,1.307,0.000,1.307
1786158682157,200,1.080,0.000,1.080
1786158683238,200,1.226,0.000,1.226
1786158684463,200,1.629,0.000,1.629
1786158686093,200,0.823,0.000,0.823
1786158687093,200,1.329,0.000,1.329
1786158688422,200,1.220,0.000,1.220
1786158689642,200,2.453,0.000,2.453
1786158692095,200,1.425,0.000,1.424
1786158693519,200,0.820,0.000,0.820
1786158694520,200,1.855,0.000,1.855
1786158696375,200,1.079,0.000,1.079
1786158697454,200,1.382,0.000,1.382
1786158698835,200,1.423,0.000,1.423
1786158700259,200,1.252,0.000,1.252
1786158701511,200,0.999,0.000,0.999
1786158702511,200,2.029,0.000,2.029
1786158704540,200,1.136,0.000,1.136
1786158705676,200,1.218,0.000,1.218
1786158706893,200,1.565,0.000,1.565
1786158708458,200,1.308,0.000,1.308
1786158709767,200,0.569,0.000,0.569
1786158710767,200,1.228,0.000,1.228
1786158711995,200,1.899,0.000,1.899
1786158713894,200,1.074,0.000,1.074
1786158714968,200,1.122,0.000,1.122
1786158716090,200,1.257,0.000,1.257
1786158717347,200,1.365,0.000,1.365
1786158718712,200,1.391,0.000,1.391
1786158720103,200,1.727,0.000,1.727
1786158721829,200,2.463,0.000,2.463
1786158724293,200,1.112,0.000,1.112
1786158725405,200,1.244,0.000,1.244
1786158726649,200,1.399,0.000,1.399
1786158728048,200,0.807,0.000,0.807
1786158729048,200,1.009,0.000,1.009
1786158730057,200,1.777,0.000,1.777
1786158731833,200,1.345,0.000,1.345
1786158733179,200,1.138,0.000,1.138
1786158734317,200,1.182,0.000,1.182
1786158735499,200,1.523,0.000,1.523
1786158737022,200,0.890,0.000,0.890
1786158738022,200,1.232,0.000,1.232
1786158739254,200,1.467,0.000,1.467
1786158740721,200,1.538,0.000,1.538
1786158742259,200,1.240,0.000,1.240
1786158743499,200,1.306,0.000,1.306
1786158744804,200,1.278,0.000,1.278
1786158746083,200,1.345,0.000,1.345
1786158747428,200,1.344,0.000,1.344
1786158748772,200,0.615,0.000,0.615
1786158749772,200,1.758,0.000,1.758
1786158751529,200,0.574,0.000,0.574
1786158752530,200,1.149,0.000,1.149
1786158753679,200,2.785,0.000,2.785
1786158756464,200,1.180,0.000,1.180
1786158757644,200,1.537,0.000,1.537
1786158759181,200,1.645,0.000,1.644
1786158760825,200,1.224,0.000,1.224
1786158762049,200,1.254,0.000,1.254
1786158763303,200,1.950,0.000,1.950
1786158765254,200,0.342,0.000,0.342
1786158766254,200,1.223,0.000,1.223
1786158767477,200,2.505,0.000,2.505
1786158769982,200,0.981,0.000,0.981
1786158770982,200,0.912,0.000,0.912
1786158771982,200,1.178,0.000,1.178
1786158773160,200,1.545,0.000,1.545
1786158774706,200,0.799,0.000,0.799
1786158775706,200,1.062,0.000,1.062
1786158776768,200,1.161,0.000,1.161
1786158777929,200,1.309,0.000,1.309
1786158779238,200,0.575,0.000,0.575
1786158780238,200,0.895,0.000,0.895
1786158781238,200,1.724,0.000,1.724
