epoch,worker,http_code,time_total_s,evidence_status,evidence_asof
1784895167,6,200,1.034616,ready,2026-07-22
1784895167,4,200,1.039420,ready,2026-07-22
1784895167,3,200,1.078315,ready,2026-07-22
1784895167,5,200,1.054502,ready,2026-07-22
1784895168,2,200,1.029199,ready,2026-07-22
1784895168,6,200,1.030294,ready,2026-07-22
1784895168,1,200,1.034459,ready,2026-07-22
1784895168,4,200,1.045035,ready,2026-07-22
1784895168,3,200,1.035925,ready,2026-07-22
1784895168,5,200,1.033774,ready,2026-07-22
1784895170,2,200,1.092524,ready,2026-07-22
1784895170,6,200,1.075389,ready,2026-07-22
1784895170,1,200,1.091092,ready,2026-07-22
1784895170,3,200,1.069524,ready,2026-07-22
1784895170,5,200,1.075457,ready,2026-07-22
1784895170,4,200,1.091910,ready,2026-07-22
1784895171,6,200,1.047329,ready,2026-07-22
1784895171,1,200,1.043095,ready,2026-07-22
1784895171,3,200,1.050000,ready,2026-07-22
1784895171,2,200,1.100015,ready,2026-07-22
1784895171,5,200,1.056875,ready,2026-07-22
1784895171,4,200,1.071741,ready,2026-07-22
1784895172,5,200,1.026615,ready,2026-07-22
1784895172,6,200,1.099416,ready,2026-07-22
1784895172,3,200,1.076919,ready,2026-07-22
1784895172,2,200,1.078243,ready,2026-07-22
1784895172,1,200,1.124133,ready,2026-07-22
1784895172,4,200,1.077891,ready,2026-07-22
1784895173,5,200,1.047260,ready,2026-07-22
1784895173,6,200,1.038093,ready,2026-07-22
1784895173,2,200,1.024582,ready,2026-07-22
1784895173,3,200,1.057289,ready,2026-07-22
1784895173,1,200,1.040536,ready,2026-07-22
1784895173,4,200,1.038191,ready,2026-07-22
1784895174,2,200,1.029746,ready,2026-07-22
1784895174,6,200,1.058732,ready,2026-07-22
1784895174,5,200,1.080802,ready,2026-07-22
1784895174,1,200,1.034944,ready,2026-07-22
1784895174,3,200,1.066491,ready,2026-07-22
1784895174,4,200,1.056006,ready,2026-07-22
1784895175,6,200,1.027056,ready,2026-07-22
1784895175,5,200,1.025481,ready,2026-07-22
1784895175,2,200,1.063676,ready,2026-07-22
1784895175,1,200,1.041546,ready,2026-07-22
1784895175,3,200,1.042008,ready,2026-07-22
1784895175,4,200,1.044197,ready,2026-07-22
1784895176,6,200,1.041135,ready,2026-07-22
1784895176,2,200,1.037295,ready,2026-07-22
1784895176,5,200,1.048798,ready,2026-07-22
1784895176,4,200,1.028974,ready,2026-07-22
1784895176,1,200,1.052318,ready,2026-07-22
1784895176,3,200,1.042562,ready,2026-07-22
1784895177,5,200,1.016063,ready,2026-07-22
1784895177,6,200,1.038081,ready,2026-07-22
1784895177,2,200,1.049089,ready,2026-07-22
1784895177,1,200,1.027438,ready,2026-07-22
1784895177,4,200,1.044707,ready,2026-07-22
1784895177,3,200,1.045647,ready,2026-07-22
1784895178,6,200,1.016727,ready,2026-07-22
1784895178,1,200,1.005544,ready,2026-07-22
1784895178,5,200,1.057111,ready,2026-07-22
1784895178,2,200,1.047947,ready,2026-07-22
1784895178,4,200,1.038324,ready,2026-07-22
1784895178,3,200,1.034484,ready,2026-07-22
1784895179,6,200,1.053536,ready,2026-07-22
1784895179,5,200,1.012868,ready,2026-07-22
1784895179,1,200,1.052387,ready,2026-07-22
1784895179,4,200,1.021654,ready,2026-07-22
1784895179,2,200,1.054497,ready,2026-07-22
1784895179,3,200,1.030773,ready,2026-07-22
1784895180,5,200,1.049216,ready,2026-07-22
1784895180,6,200,1.060856,ready,2026-07-22
1784895180,4,200,1.041209,ready,2026-07-22
1784895180,3,200,1.033719,ready,2026-07-22
1784895180,1,200,1.075698,ready,2026-07-22
1784895180,2,200,1.064735,ready,2026-07-22
1784895181,6,200,1.032337,ready,2026-07-22
1784895181,5,200,1.058631,ready,2026-07-22
1784895181,4,200,1.031676,ready,2026-07-22
1784895181,3,200,1.044505,ready,2026-07-22
1784895181,1,200,1.041631,ready,2026-07-22
1784895181,2,200,1.036789,ready,2026-07-22
1784895182,5,200,1.007923,ready,2026-07-22
1784895182,6,200,1.040015,ready,2026-07-22
1784895182,4,200,1.036636,ready,2026-07-22
1784895182,2,200,1.015104,ready,2026-07-22
1784895182,3,200,1.043783,ready,2026-07-22
1784895182,1,200,1.039277,ready,2026-07-22
1784895184,1,200,0.994167,ready,2026-07-22
1784895184,4,200,1.044893,ready,2026-07-22
1784895184,2,200,1.041104,ready,2026-07-22
1784895184,5,200,1.101475,ready,2026-07-22
1784895184,6,200,1.098367,ready,2026-07-22
1784895184,3,200,1.065554,ready,2026-07-22
1784895185,1,200,1.048343,ready,2026-07-22
1784895185,2,200,1.047329,ready,2026-07-22
1784895185,4,200,1.068028,ready,2026-07-22
1784895185,5,200,1.063381,ready,2026-07-22
1784895185,3,200,1.058764,ready,2026-07-22
1784895185,6,200,1.074661,ready,2026-07-22
1784895186,2,200,1.033690,ready,2026-07-22
1784895186,4,200,1.043198,ready,2026-07-22
1784895186,1,200,1.086323,ready,2026-07-22
1784895186,5,200,1.055252,ready,2026-07-22
1784895186,6,200,1.042227,ready,2026-07-22
1784895186,3,200,1.058632,ready,2026-07-22
1784895187,1,200,1.022412,ready,2026-07-22
1784895187,2,200,1.064528,ready,2026-07-22
1784895187,4,200,1.056102,ready,2026-07-22
1784895187,5,200,1.045382,ready,2026-07-22
1784895187,6,200,1.046332,ready,2026-07-22
1784895187,3,200,1.045316,ready,2026-07-22
1784895188,1,200,1.046295,ready,2026-07-22
1784895188,2,200,1.044777,ready,2026-07-22
1784895188,4,200,1.048011,ready,2026-07-22
1784895188,3,200,1.023394,ready,2026-07-22
1784895188,5,200,1.058955,ready,2026-07-22
1784895188,6,200,1.056918,ready,2026-07-22
1784895189,1,200,1.074917,ready,2026-07-22
1784895189,2,200,1.075924,ready,2026-07-22
1784895189,4,200,1.075521,ready,2026-07-22
1784895189,3,200,1.074111,ready,2026-07-22
1784895189,5,200,1.075367,ready,2026-07-22
1784895189,6,200,1.064816,ready,2026-07-22
1784895190,1,200,1.083728,ready,2026-07-22
1784895190,2,200,1.071510,ready,2026-07-22
1784895190,4,200,1.073246,ready,2026-07-22
1784895190,3,200,1.076553,ready,2026-07-22
1784895190,5,200,1.074833,ready,2026-07-22
1784895190,6,200,1.086855,ready,2026-07-22
1784895191,2,200,1.067720,ready,2026-07-22
1784895191,5,200,1.033487,ready,2026-07-22
1784895191,6,200,1.031689,ready,2026-07-22
1784895191,1,200,1.106070,ready,2026-07-22
1784895191,4,200,1.097610,ready,2026-07-22
1784895191,3,200,1.086791,ready,2026-07-22
1784895192,5,200,1.037442,ready,2026-07-22
1784895192,1,200,1.046473,ready,2026-07-22
1784895192,2,200,1.079532,ready,2026-07-22
1784895192,6,200,1.078446,ready,2026-07-22
1784895192,4,200,1.064087,ready,2026-07-22
1784895192,3,200,1.070032,ready,2026-07-22
1784895193,5,200,1.085779,ready,2026-07-22
1784895193,2,200,1.069909,ready,2026-07-22
1784895193,1,200,1.081228,ready,2026-07-22
1784895193,6,200,1.067681,ready,2026-07-22
1784895193,3,200,1.062554,ready,2026-07-22
1784895193,4,200,1.079759,ready,2026-07-22
1784895194,1,200,1.064810,ready,2026-07-22
1784895195,5,200,1.099331,ready,2026-07-22
1784895195,2,200,1.098327,ready,2026-07-22
1784895195,6,200,1.094397,ready,2026-07-22
1784895195,3,200,1.092671,ready,2026-07-22
1784895195,4,200,1.099300,ready,2026-07-22
1784895196,5,200,1.073136,ready,2026-07-22
1784895196,1,200,1.096620,ready,2026-07-22
1784895196,2,200,1.090985,ready,2026-07-22
1784895196,6,200,1.078443,ready,2026-07-22
1784895196,4,200,1.068370,ready,2026-07-22
1784895196,3,200,1.097912,ready,2026-07-22
1784895197,5,200,1.051111,ready,2026-07-22
1784895197,2,200,1.043288,ready,2026-07-22
1784895197,1,200,1.079153,ready,2026-07-22
1784895197,4,200,1.040486,ready,2026-07-22
1784895197,6,200,1.067956,ready,2026-07-22
1784895197,3,200,1.046481,ready,2026-07-22
1784895198,2,200,1.051494,ready,2026-07-22
1784895198,5,200,1.097709,ready,2026-07-22
1784895198,6,200,1.052775,ready,2026-07-22
1784895198,3,200,1.063608,ready,2026-07-22
1784895198,1,200,1.091054,ready,2026-07-22
1784895198,4,200,1.096560,ready,2026-07-22
1784895199,5,200,1.113601,ready,2026-07-22
1784895199,3,200,1.097449,ready,2026-07-22
1784895199,6,200,1.132351,ready,2026-07-22
1784895199,2,200,1.173198,ready,2026-07-22
1784895199,4,200,1.138562,ready,2026-07-22
1784895199,1,200,1.145996,ready,2026-07-22
1784895200,5,200,1.049894,ready,2026-07-22
1784895200,3,200,1.058639,ready,2026-07-22
1784895200,2,200,1.049088,ready,2026-07-22
1784895200,4,200,1.032784,ready,2026-07-22
1784895200,6,200,1.079166,ready,2026-07-22
1784895200,1,200,1.052570,ready,2026-07-22
1784895201,2,200,1.037068,ready,2026-07-22
1784895201,3,200,1.068218,ready,2026-07-22
1784895201,5,200,1.099352,ready,2026-07-22
1784895201,4,200,1.061110,ready,2026-07-22
1784895201,1,200,1.053788,ready,2026-07-22
1784895201,6,200,1.071091,ready,2026-07-22
1784895202,4,200,1.039727,ready,2026-07-22
1784895202,2,200,1.091274,ready,2026-07-22
1784895202,3,200,1.093254,ready,2026-07-22
1784895202,5,200,1.098701,ready,2026-07-22
1784895202,6,200,1.070952,ready,2026-07-22
1784895202,1,200,1.093990,ready,2026-07-22
1784895203,1,200,1.016582,ready,2026-07-22
1784895203,4,200,1.103814,ready,2026-07-22
1784895203,2,200,1.108136,ready,2026-07-22
1784895203,6,200,1.072327,ready,2026-07-22
1784895203,3,200,1.104756,ready,2026-07-22
1784895203,5,200,1.114089,ready,2026-07-22
1784895204,6,200,1.001052,ready,2026-07-22
1784895204,1,200,1.054258,ready,2026-07-22
1784895204,4,200,1.048707,ready,2026-07-22
1784895204,3,200,1.032189,ready,2026-07-22
1784895204,5,200,1.020265,ready,2026-07-22
1784895205,2,200,1.064179,ready,2026-07-22
1784895206,6,200,1.104868,ready,2026-07-22
1784895206,4,200,1.097883,ready,2026-07-22
1784895206,2,200,1.077381,ready,2026-07-22
1784895206,1,200,1.130812,ready,2026-07-22
1784895206,3,200,1.129293,ready,2026-07-22
1784895206,5,200,1.127870,ready,2026-07-22
1784895207,6,200,1.073721,ready,2026-07-22
1784895207,4,200,1.064981,ready,2026-07-22
1784895207,1,200,1.059116,ready,2026-07-22
1784895207,5,200,1.037165,ready,2026-07-22
1784895207,2,200,1.091421,ready,2026-07-22
1784895207,3,200,1.072320,ready,2026-07-22
1784895208,6,200,1.041109,ready,2026-07-22
1784895208,4,200,1.084229,ready,2026-07-22
1784895208,1,200,1.088522,ready,2026-07-22
1784895208,5,200,1.089990,ready,2026-07-22
1784895208,2,200,1.094938,ready,2026-07-22
1784895208,3,200,1.103379,ready,2026-07-22
1784895209,4,200,1.037341,ready,2026-07-22
1784895209,6,200,1.104109,ready,2026-07-22
1784895209,1,200,1.042182,ready,2026-07-22
1784895209,5,200,1.042263,ready,2026-07-22
1784895209,2,200,1.037262,ready,2026-07-22
1784895209,3,200,1.029540,ready,2026-07-22
1784895210,4,200,1.052819,ready,2026-07-22
1784895210,6,200,1.053525,ready,2026-07-22
1784895210,1,200,1.103951,ready,2026-07-22
1784895210,5,200,1.099818,ready,2026-07-22
1784895210,2,200,1.084182,ready,2026-07-22
1784895210,3,200,1.097344,ready,2026-07-22
1784895211,1,200,1.027643,ready,2026-07-22
1784895211,4,200,1.114454,ready,2026-07-22
1784895211,6,200,1.120327,ready,2026-07-22
1784895211,3,200,1.050295,ready,2026-07-22
1784895211,2,200,1.077750,ready,2026-07-22
1784895211,5,200,1.084695,ready,2026-07-22
1784895212,1,200,1.043975,ready,2026-07-22
1784895212,4,200,1.043071,ready,2026-07-22
1784895212,6,200,1.046456,ready,2026-07-22
1784895212,5,200,1.028407,ready,2026-07-22
1784895212,3,200,1.049220,ready,2026-07-22
1784895212,2,200,1.067796,ready,2026-07-22
1784895213,4,200,1.028522,ready,2026-07-22
1784895213,1,200,1.103342,ready,2026-07-22
1784895213,6,200,1.072811,ready,2026-07-22
1784895213,5,200,1.082399,ready,2026-07-22
1784895213,3,200,1.078525,ready,2026-07-22
1784895213,2,200,1.077703,ready,2026-07-22
1784895214,4,200,1.114984,ready,2026-07-22
1784895214,6,200,1.068977,ready,2026-07-22
1784895214,1,200,1.081054,ready,2026-07-22
1784895214,3,200,1.064802,ready,2026-07-22
1784895214,5,200,1.086553,ready,2026-07-22
1784895214,2,200,1.065744,ready,2026-07-22
1784895215,6,200,1.053909,ready,2026-07-22
1784895216,4,200,1.090208,ready,2026-07-22
1784895216,5,200,1.047342,ready,2026-07-22
1784895216,1,200,1.081013,ready,2026-07-22
1784895216,3,200,1.082043,ready,2026-07-22
1784895216,2,200,1.065897,ready,2026-07-22
1784895217,4,200,1.045323,ready,2026-07-22
1784895217,5,200,1.050572,ready,2026-07-22
1784895217,6,200,1.094953,ready,2026-07-22
1784895217,2,200,1.061317,ready,2026-07-22
1784895217,1,200,1.080057,ready,2026-07-22
1784895217,3,200,1.079412,ready,2026-07-22
1784895218,4,200,1.056611,ready,2026-07-22
1784895218,6,200,1.033736,ready,2026-07-22
1784895218,2,200,1.019932,ready,2026-07-22
1784895218,5,200,1.071206,ready,2026-07-22
1784895218,1,200,1.041779,ready,2026-07-22
1784895218,3,200,1.045238,ready,2026-07-22
1784895219,2,200,1.012176,ready,2026-07-22
1784895219,6,200,1.082703,ready,2026-07-22
1784895219,4,200,1.105269,ready,2026-07-22
1784895219,5,200,1.083548,ready,2026-07-22
1784895219,3,200,1.076356,ready,2026-07-22
1784895219,1,200,1.108828,ready,2026-07-22
1784895220,2,200,1.079419,ready,2026-07-22
1784895220,4,200,1.024369,ready,2026-07-22
1784895220,6,200,1.053074,ready,2026-07-22
1784895220,5,200,1.049262,ready,2026-07-22
1784895220,3,200,1.045640,ready,2026-07-22
1784895220,1,200,1.036706,ready,2026-07-22
1784895221,3,200,1.062500,ready,2026-07-22
1784895221,2,200,1.139782,ready,2026-07-22
1784895221,4,200,1.168615,ready,2026-07-22
1784895221,6,200,1.176584,ready,2026-07-22
1784895221,1,200,1.149195,ready,2026-07-22
1784895221,5,200,1.191688,ready,2026-07-22
1784895222,3,200,1.115815,ready,2026-07-22
1784895222,4,200,1.055624,ready,2026-07-22
1784895222,2,200,1.119192,ready,2026-07-22
1784895222,6,200,1.069175,ready,2026-07-22
1784895222,5,200,1.053685,ready,2026-07-22
1784895222,1,200,1.080309,ready,2026-07-22
1784895223,3,200,1.056925,ready,2026-07-22
1784895223,4,200,1.045982,ready,2026-07-22
1784895223,2,200,1.058330,ready,2026-07-22
1784895223,6,200,1.055325,ready,2026-07-22
1784895223,5,200,1.057082,ready,2026-07-22
1784895223,1,200,1.059568,ready,2026-07-22
1784895224,2,200,1.074025,ready,2026-07-22
1784895224,3,200,1.103853,ready,2026-07-22
1784895224,4,200,1.109670,ready,2026-07-22
1784895224,5,200,1.085143,ready,2026-07-22
1784895224,1,200,1.080515,ready,2026-07-22
1784895224,6,200,1.108849,ready,2026-07-22
1784895225,3,200,1.029737,ready,2026-07-22
1784895225,2,200,1.054422,ready,2026-07-22
1784895225,4,200,1.059731,ready,2026-07-22
1784895225,5,200,1.046828,ready,2026-07-22
1784895226,1,200,1.056606,ready,2026-07-22
1784895226,6,200,1.053664,ready,2026-07-22
1784895227,2,200,1.022150,ready,2026-07-22
1784895227,3,200,1.063263,ready,2026-07-22
1784895227,1,200,1.019268,ready,2026-07-22
1784895227,4,200,1.049658,ready,2026-07-22
1784895227,5,200,1.093332,ready,2026-07-22
1784895227,6,200,1.087041,ready,2026-07-22
1784895228,2,200,1.090025,ready,2026-07-22
1784895228,3,200,1.079955,ready,2026-07-22
1784895228,1,200,1.079120,ready,2026-07-22
1784895228,4,200,1.081703,ready,2026-07-22
1784895228,6,200,1.033113,ready,2026-07-22
1784895228,5,200,1.058267,ready,2026-07-22
1784895229,2,200,1.050126,ready,2026-07-22
1784895229,4,200,1.037730,ready,2026-07-22
1784895229,3,200,1.069829,ready,2026-07-22
1784895229,1,200,1.073150,ready,2026-07-22
1784895229,6,200,1.058426,ready,2026-07-22
1784895229,5,200,1.065100,ready,2026-07-22
1784895230,2,200,1.075572,ready,2026-07-22
1784895230,3,200,1.105174,ready,2026-07-22
1784895230,4,200,1.117138,ready,2026-07-22
1784895230,1,200,1.106500,ready,2026-07-22
1784895230,5,200,1.097272,ready,2026-07-22
1784895230,6,200,1.131822,ready,2026-07-22
1784895231,2,200,1.072279,ready,2026-07-22
1784895231,4,200,1.020612,ready,2026-07-22
1784895231,1,200,1.024688,ready,2026-07-22
1784895231,3,200,1.061536,ready,2026-07-22
1784895231,5,200,1.028018,ready,2026-07-22
1784895231,6,200,1.029728,ready,2026-07-22
1784895232,2,200,1.054175,ready,2026-07-22
1784895232,4,200,1.072809,ready,2026-07-22
1784895232,1,200,1.113697,ready,2026-07-22
1784895232,6,200,1.086727,ready,2026-07-22
1784895232,3,200,1.120725,ready,2026-07-22
1784895232,5,200,1.116164,ready,2026-07-22
1784895233,2,200,1.096020,ready,2026-07-22
1784895233,1,200,1.029194,ready,2026-07-22
1784895233,4,200,1.095614,ready,2026-07-22
1784895233,3,200,1.032066,ready,2026-07-22
1784895233,6,200,1.054400,ready,2026-07-22
1784895233,5,200,1.049040,ready,2026-07-22
1784895234,2,200,1.059362,ready,2026-07-22
1784895234,1,200,1.057329,ready,2026-07-22
1784895234,4,200,1.061949,ready,2026-07-22
1784895234,6,200,1.049405,ready,2026-07-22
1784895234,5,200,1.052199,ready,2026-07-22
1784895234,3,200,1.080686,ready,2026-07-22
1784895235,4,200,1.020133,ready,2026-07-22
1784895235,2,200,1.106527,ready,2026-07-22
1784895235,1,200,1.091212,ready,2026-07-22
1784895235,6,200,1.093831,ready,2026-07-22
1784895235,5,200,1.092370,ready,2026-07-22
1784895235,3,200,1.092227,ready,2026-07-22
1784895236,4,200,1.088347,ready,2026-07-22
1784895236,2,200,1.052502,ready,2026-07-22
1784895236,6,200,1.038713,ready,2026-07-22
1784895236,1,200,1.075381,ready,2026-07-22
1784895236,5,200,1.041172,ready,2026-07-22
1784895237,3,200,1.056658,ready,2026-07-22
1784895238,4,200,1.081417,ready,2026-07-22
1784895238,2,200,1.068635,ready,2026-07-22
1784895238,6,200,1.073838,ready,2026-07-22
1784895238,1,200,1.075583,ready,2026-07-22
1784895238,3,200,1.060927,ready,2026-07-22
1784895238,5,200,1.093253,ready,2026-07-22
1784895239,1,200,1.039664,ready,2026-07-22
1784895239,2,200,1.083577,ready,2026-07-22
1784895239,5,200,1.033795,ready,2026-07-22
1784895239,4,200,1.114565,ready,2026-07-22
1784895239,6,200,1.101873,ready,2026-07-22
1784895239,3,200,1.083616,ready,2026-07-22
1784895240,5,200,1.057393,ready,2026-07-22
1784895240,1,200,1.103942,ready,2026-07-22
1784895240,2,200,1.084315,ready,2026-07-22
1784895240,3,200,1.061888,ready,2026-07-22
1784895240,6,200,1.081618,ready,2026-07-22
1784895240,4,200,1.103429,ready,2026-07-22
1784895241,1,200,1.032193,ready,2026-07-22
1784895241,5,200,1.070541,ready,2026-07-22
1784895241,2,200,1.061877,ready,2026-07-22
1784895241,3,200,1.096811,ready,2026-07-22
1784895241,4,200,1.081636,ready,2026-07-22
1784895241,6,200,1.106057,ready,2026-07-22
1784895242,5,200,1.112358,ready,2026-07-22
1784895242,1,200,1.130753,ready,2026-07-22
1784895242,2,200,1.127796,ready,2026-07-22
1784895242,3,200,1.085156,ready,2026-07-22
1784895242,6,200,1.073945,ready,2026-07-22
1784895242,4,200,1.090230,ready,2026-07-22
1784895243,1,200,1.075236,ready,2026-07-22
1784895243,4,200,1.034286,ready,2026-07-22
1784895243,5,200,1.100809,ready,2026-07-22
1784895243,6,200,1.064504,ready,2026-07-22
1784895243,2,200,1.099072,ready,2026-07-22
1784895243,3,200,1.090903,ready,2026-07-22
1784895244,4,200,1.069409,ready,2026-07-22
1784895244,1,200,1.091302,ready,2026-07-22
1784895244,5,200,1.073765,ready,2026-07-22
1784895244,6,200,1.078808,ready,2026-07-22
1784895244,3,200,1.067517,ready,2026-07-22
1784895244,2,200,1.086439,ready,2026-07-22
1784895245,1,200,1.041145,ready,2026-07-22
1784895245,3,200,1.026788,ready,2026-07-22
1784895245,4,200,1.095604,ready,2026-07-22
1784895245,6,200,1.064380,ready,2026-07-22
1784895245,5,200,1.096117,ready,2026-07-22
1784895245,2,200,1.074638,ready,2026-07-22
1784895246,1,200,1.097392,ready,2026-07-22
1784895246,4,200,1.062899,ready,2026-07-22
1784895247,3,200,1.139444,ready,2026-07-22
1784895247,2,200,1.099033,ready,2026-07-22
1784895247,6,200,1.141705,ready,2026-07-22
1784895247,5,200,1.129008,ready,2026-07-22
1784895248,4,200,1.067280,ready,2026-07-22
1784895248,6,200,0.990042,ready,2026-07-22
1784895248,1,200,1.098740,ready,2026-07-22
1784895248,2,200,1.031295,ready,2026-07-22
1784895248,3,200,1.057419,ready,2026-07-22
1784895248,5,200,1.059112,ready,2026-07-22
1784895249,6,200,1.043896,ready,2026-07-22
1784895249,2,200,1.030716,ready,2026-07-22
1784895249,4,200,1.083080,ready,2026-07-22
1784895249,1,200,1.062869,ready,2026-07-22
1784895249,3,200,1.054919,ready,2026-07-22
1784895249,5,200,1.084403,ready,2026-07-22
1784895250,4,200,1.075434,ready,2026-07-22
1784895250,2,200,1.095939,ready,2026-07-22
1784895250,6,200,1.123215,ready,2026-07-22
1784895250,1,200,1.086619,ready,2026-07-22
1784895250,3,200,1.094106,ready,2026-07-22
1784895250,5,200,1.054951,ready,2026-07-22
1784895251,4,200,1.052382,ready,2026-07-22
1784895251,2,200,1.060914,ready,2026-07-22
1784895251,6,200,1.076188,ready,2026-07-22
1784895251,1,200,1.077102,ready,2026-07-22
