timestamp,http_status,elapsed_s,breach_over_2s,load_avg_1m
2026-08-12T13:49:04.468395+00:00,200,0.017,0,0.73291015625
2026-08-12T13:49:05.468562+00:00,200,0.011,0,0.73291015625
2026-08-12T13:49:06.468661+00:00,200,0.008,0,0.673828125
2026-08-12T13:49:07.468976+00:00,200,0.007,0,0.673828125
2026-08-12T13:49:08.469393+00:00,200,0.008,0,0.673828125
2026-08-12T13:49:09.469810+00:00,200,0.007,0,0.673828125
2026-08-12T13:49:10.469880+00:00,200,0.006,0,0.673828125
2026-08-12T13:49:11.470307+00:00,200,0.008,0,0.61962890625
2026-08-12T13:49:12.470750+00:00,200,0.008,0,0.61962890625
2026-08-12T13:49:13.470875+00:00,200,0.008,0,0.61962890625
2026-08-12T13:49:14.471411+00:00,200,0.008,0,0.61962890625
2026-08-12T13:49:15.471530+00:00,200,0.008,0,0.61962890625
2026-08-12T13:49:16.471974+00:00,200,0.008,0,0.56982421875
2026-08-12T13:49:17.472134+00:00,200,0.007,0,0.56982421875
2026-08-12T13:49:18.472270+00:00,200,0.007,0,0.56982421875
2026-08-12T13:49:19.472407+00:00,200,0.008,0,0.56982421875
2026-08-12T13:49:20.472558+00:00,200,0.008,0,0.56982421875
2026-08-12T13:49:21.472705+00:00,200,0.008,0,0.6044921875
2026-08-12T13:49:22.473106+00:00,200,0.008,0,0.6044921875
2026-08-12T13:49:23.473315+00:00,200,0.008,0,0.6044921875
2026-08-12T13:49:24.473426+00:00,200,0.007,0,0.6044921875
2026-08-12T13:49:25.473555+00:00,200,0.008,0,0.6044921875
2026-08-12T13:49:26.473967+00:00,200,0.008,0,0.71630859375
2026-08-12T13:49:27.474374+00:00,200,0.007,0,0.71630859375
2026-08-12T13:49:28.474600+00:00,200,0.008,0,0.71630859375
2026-08-12T13:49:29.475006+00:00,200,0.008,0,0.71630859375
2026-08-12T13:49:30.475414+00:00,200,0.008,0,0.71630859375
2026-08-12T13:49:31.475814+00:00,200,0.008,0,0.65869140625
2026-08-12T13:49:32.476235+00:00,200,0.008,0,0.65869140625
2026-08-12T13:49:33.476392+00:00,200,0.007,0,0.65869140625
2026-08-12T13:49:34.476463+00:00,200,0.007,0,0.65869140625
2026-08-12T13:49:35.476882+00:00,200,0.008,0,0.65869140625
2026-08-12T13:49:36.477006+00:00,200,0.008,0,0.60546875
2026-08-12T13:49:37.477138+00:00,200,0.008,0,0.60546875
2026-08-12T13:49:38.477563+00:00,200,0.008,0,0.60546875
2026-08-12T13:49:39.477974+00:00,200,0.008,0,0.60546875
2026-08-12T13:49:40.478125+00:00,200,0.01,0,0.60546875
2026-08-12T13:49:41.478260+00:00,200,0.008,0,0.556640625
2026-08-12T13:49:42.478679+00:00,200,0.007,0,0.556640625
2026-08-12T13:49:43.478804+00:00,200,0.007,0,0.556640625
2026-08-12T13:49:44.479221+00:00,200,0.008,0,0.556640625
2026-08-12T13:49:45.479636+00:00,200,0.007,0,0.556640625
2026-08-12T13:49:46.480095+00:00,200,0.008,0,0.51171875
2026-08-12T13:49:47.480519+00:00,200,0.008,0,0.51171875
2026-08-12T13:49:48.480934+00:00,200,0.007,0,0.51171875
2026-08-12T13:49:49.481067+00:00,200,0.007,0,0.51171875
2026-08-12T13:49:50.481488+00:00,200,0.007,0,0.51171875
2026-08-12T13:49:51.481602+00:00,200,0.008,0,0.55126953125
2026-08-12T13:49:52.482021+00:00,200,0.008,0,0.55126953125
2026-08-12T13:49:53.482429+00:00,200,0.008,0,0.55126953125
2026-08-12T13:49:54.482868+00:00,200,0.008,0,0.55126953125
2026-08-12T13:49:55.483007+00:00,200,0.008,0,0.55126953125
2026-08-12T13:49:56.483483+00:00,200,0.008,0,0.58740234375
2026-08-12T13:49:57.483712+00:00,200,0.008,0,0.58740234375
2026-08-12T13:49:58.483841+00:00,200,0.007,0,0.58740234375
2026-08-12T13:49:59.484262+00:00,200,0.008,0,0.58740234375
2026-08-12T13:50:00.484680+00:00,200,0.008,0,0.58740234375
2026-08-12T13:50:01.485111+00:00,200,0.007,0,0.5400390625
2026-08-12T13:50:02.485261+00:00,200,0.007,0,0.5400390625
2026-08-12T13:50:03.485599+00:00,200,0.007,0,0.5400390625
2026-08-12T13:50:04.485981+00:00,200,0.008,0,0.5400390625
2026-08-12T13:50:05.486375+00:00,200,0.007,0,0.5400390625
2026-08-12T13:50:06.486654+00:00,200,0.008,0,0.5771484375
