timestamp,http_status,elapsed_s,breach_over_2s,load_avg_1m
2026-08-12T06:36:32.176799+00:00,200,0.014,0,0.71044921875
2026-08-12T06:36:33.176926+00:00,200,0.016,0,0.71044921875
2026-08-12T06:36:34.177044+00:00,200,0.011,0,0.71044921875
2026-08-12T06:36:35.177121+00:00,200,0.01,0,0.71044921875
2026-08-12T06:36:36.177198+00:00,200,0.012,0,0.73388671875
2026-08-12T06:36:37.178280+00:00,200,0.011,0,0.73388671875
2026-08-12T06:36:38.178398+00:00,200,0.011,0,0.73388671875
2026-08-12T06:36:39.178519+00:00,200,0.015,0,0.73388671875
2026-08-12T06:36:40.178643+00:00,200,0.01,0,0.73388671875
2026-08-12T06:36:41.178763+00:00,200,0.016,0,0.6748046875
2026-08-12T06:36:42.178881+00:00,200,0.012,0,0.6748046875
2026-08-12T06:36:43.179005+00:00,200,0.01,0,0.6748046875
2026-08-12T06:36:44.179126+00:00,200,0.015,0,0.6748046875
2026-08-12T06:36:45.179220+00:00,200,0.016,0,0.6748046875
2026-08-12T06:36:46.179313+00:00,200,0.016,0,0.78125
2026-08-12T06:36:47.179425+00:00,200,0.015,0,0.78125
2026-08-12T06:36:48.179705+00:00,200,0.015,0,0.78125
2026-08-12T06:36:49.180117+00:00,200,0.015,0,0.78125
2026-08-12T06:36:50.180244+00:00,200,0.015,0,0.78125
2026-08-12T06:36:51.180370+00:00,200,0.015,0,0.71826171875
2026-08-12T06:36:52.180776+00:00,200,0.015,0,0.71826171875
2026-08-12T06:36:53.180890+00:00,200,0.011,0,0.71826171875
2026-08-12T06:36:54.181183+00:00,200,0.016,0,0.71826171875
2026-08-12T06:36:55.181271+00:00,200,0.011,0,0.71826171875
2026-08-12T06:36:56.181392+00:00,200,0.015,0,0.7412109375
2026-08-12T06:36:57.181852+00:00,200,0.016,0,0.7412109375
2026-08-12T06:36:58.182009+00:00,200,0.015,0,0.7412109375
2026-08-12T06:36:59.182624+00:00,200,0.016,0,0.7412109375
2026-08-12T06:37:00.182707+00:00,200,0.016,0,0.7412109375
2026-08-12T06:37:01.182854+00:00,200,0.015,0,0.76220703125
2026-08-12T06:37:02.182969+00:00,200,0.016,0,0.76220703125
2026-08-12T06:37:03.183813+00:00,200,0.016,0,0.76220703125
2026-08-12T06:37:04.184220+00:00,200,0.016,0,0.76220703125
2026-08-12T06:37:05.184672+00:00,200,0.016,0,0.76220703125
2026-08-12T06:37:06.185079+00:00,200,0.016,0,0.70068359375
2026-08-12T06:37:07.185196+00:00,200,0.011,0,0.70068359375
2026-08-12T06:37:08.185356+00:00,200,0.013,0,0.70068359375
2026-08-12T06:37:09.185476+00:00,200,0.011,0,0.70068359375
2026-08-12T06:37:10.185598+00:00,200,0.015,0,0.70068359375
2026-08-12T06:37:11.186072+00:00,200,0.016,0,0.64453125
2026-08-12T06:37:12.186189+00:00,200,0.013,0,0.64453125
2026-08-12T06:37:13.186354+00:00,200,0.016,0,0.64453125
2026-08-12T06:37:14.186771+00:00,200,0.016,0,0.64453125
2026-08-12T06:37:15.187181+00:00,200,0.014,0,0.64453125
2026-08-12T06:37:16.187661+00:00,200,0.016,0,0.5927734375
2026-08-12T06:37:17.188068+00:00,200,0.015,0,0.5927734375
2026-08-12T06:37:18.188484+00:00,200,0.016,0,0.5927734375
2026-08-12T06:37:19.189079+00:00,200,0.016,0,0.5927734375
2026-08-12T06:37:20.189194+00:00,200,0.015,0,0.5927734375
2026-08-12T06:37:21.189611+00:00,200,0.015,0,0.544921875
2026-08-12T06:37:22.189724+00:00,200,0.017,0,0.544921875
2026-08-12T06:37:23.190137+00:00,200,0.014,0,0.544921875
2026-08-12T06:37:24.190261+00:00,200,0.014,0,0.544921875
2026-08-12T06:37:25.190672+00:00,200,0.016,0,0.544921875
2026-08-12T06:37:26.190801+00:00,200,0.015,0,0.58154296875
2026-08-12T06:37:27.191221+00:00,200,0.012,0,0.58154296875
2026-08-12T06:37:28.191352+00:00,200,0.016,0,0.58154296875
2026-08-12T06:37:29.191809+00:00,200,0.015,0,0.58154296875
2026-08-12T06:37:30.191941+00:00,200,0.014,0,0.58154296875
2026-08-12T06:37:31.192081+00:00,200,0.015,0,0.615234375
2026-08-12T06:37:32.192222+00:00,200,0.016,0,0.615234375
2026-08-12T06:37:33.192781+00:00,200,0.016,0,0.615234375
