timestamp,http_status,elapsed_s,breach_over_2s,load_avg_1m
2026-08-12T06:18:31.848520+00:00,200,0.021,0,1.0107421875
2026-08-12T06:18:32.848675+00:00,200,0.015,0,1.0107421875
2026-08-12T06:18:33.848833+00:00,200,0.014,0,1.0107421875
2026-08-12T06:18:34.848980+00:00,200,0.013,0,1.0107421875
2026-08-12T06:18:35.849134+00:00,200,0.015,0,0.9296875
2026-08-12T06:18:36.849300+00:00,200,0.015,0,0.9296875
2026-08-12T06:18:37.849428+00:00,200,0.015,0,0.9296875
2026-08-12T06:18:38.849582+00:00,200,0.015,0,0.9296875
2026-08-12T06:18:39.849722+00:00,200,0.015,0,0.9296875
2026-08-12T06:18:40.849873+00:00,200,0.012,0,0.85498046875
2026-08-12T06:18:41.850019+00:00,200,0.009,0,0.85498046875
2026-08-12T06:18:42.850465+00:00,200,0.015,0,0.85498046875
2026-08-12T06:18:43.850917+00:00,200,0.016,0,0.85498046875
2026-08-12T06:18:44.851063+00:00,200,0.015,0,0.85498046875
2026-08-12T06:18:45.851306+00:00,200,0.016,0,0.7861328125
2026-08-12T06:18:46.851759+00:00,200,0.015,0,0.7861328125
2026-08-12T06:18:47.852214+00:00,200,0.015,0,0.7861328125
2026-08-12T06:18:48.852485+00:00,200,0.013,0,0.7861328125
2026-08-12T06:18:49.852616+00:00,200,0.014,0,0.7861328125
2026-08-12T06:18:50.852746+00:00,200,0.015,0,0.8837890625
2026-08-12T06:18:51.852830+00:00,200,0.01,0,0.8837890625
2026-08-12T06:18:52.852968+00:00,200,0.011,0,0.8837890625
2026-08-12T06:18:53.853102+00:00,200,0.01,0,0.8837890625
2026-08-12T06:18:54.853246+00:00,200,0.016,0,0.8837890625
2026-08-12T06:18:55.853377+00:00,200,0.013,0,0.8935546875
2026-08-12T06:18:56.853517+00:00,200,0.011,0,0.8935546875
2026-08-12T06:18:57.853666+00:00,200,1.639,0,0.8935546875
2026-08-12T06:18:59.492870+00:00,200,1.13,0,0.90234375
2026-08-12T06:19:00.622973+00:00,200,1.017,0,0.90234375
2026-08-12T06:19:01.640471+00:00,200,0.006,0,0.90234375
2026-08-12T06:19:02.640605+00:00,200,0.01,0,0.90234375
2026-08-12T06:19:03.640735+00:00,200,0.023,0,0.90234375
2026-08-12T06:19:04.640878+00:00,200,0.011,0,0.90234375
2026-08-12T06:19:05.641037+00:00,200,2.543,1,0.99072265625
2026-08-12T06:19:08.183779+00:00,200,0.132,0,0.99072265625
2026-08-12T06:19:09.183911+00:00,200,0.011,0,0.99072265625
2026-08-12T06:19:10.184046+00:00,200,0.01,0,0.99072265625
2026-08-12T06:19:11.184181+00:00,200,0.088,0,0.99169921875
2026-08-12T06:19:12.184328+00:00,200,0.031,0,0.99169921875
2026-08-12T06:19:13.184472+00:00,200,0.045,0,0.99169921875
2026-08-12T06:19:14.184609+00:00,200,0.008,0,0.99169921875
2026-08-12T06:19:15.184742+00:00,200,0.01,0,0.99169921875
2026-08-12T06:19:16.184889+00:00,200,0.034,0,0.99267578125
2026-08-12T06:19:17.185024+00:00,200,0.007,0,0.99267578125
2026-08-12T06:19:18.185136+00:00,200,0.084,0,0.99267578125
2026-08-12T06:19:19.185268+00:00,200,0.103,0,0.99267578125
2026-08-12T06:19:20.185403+00:00,200,0.017,0,0.99267578125
2026-08-12T06:19:21.185546+00:00,200,0.082,0,0.99365234375
2026-08-12T06:19:22.185681+00:00,200,0.013,0,0.99365234375
2026-08-12T06:19:23.185821+00:00,200,0.029,0,0.99365234375
2026-08-12T06:19:24.185953+00:00,200,0.012,0,0.99365234375
2026-08-12T06:19:25.186062+00:00,200,0.023,0,0.99365234375
2026-08-12T06:19:26.186209+00:00,200,0.01,0,1.15478515625
2026-08-12T06:19:27.186301+00:00,200,0.024,0,1.15478515625
2026-08-12T06:19:28.186441+00:00,200,0.009,0,1.15478515625
2026-08-12T06:19:29.186582+00:00,200,0.042,0,1.15478515625
2026-08-12T06:19:30.186725+00:00,200,0.029,0,1.15478515625
2026-08-12T06:19:31.186857+00:00,200,1.042,0,1.14208984375
2026-08-12T06:19:32.228643+00:00,200,0.009,0,1.14208984375
2026-08-12T06:19:33.228782+00:00,200,0.036,0,1.14208984375
2026-08-12T06:19:34.228924+00:00,200,0.008,0,1.14208984375
2026-08-12T06:19:35.229032+00:00,200,0.031,0,1.14208984375
2026-08-12T06:19:36.229136+00:00,200,0.063,0,1.13037109375
2026-08-12T06:19:37.229273+00:00,200,0.016,0,1.13037109375
2026-08-12T06:19:38.229418+00:00,200,0.021,0,1.13037109375
2026-08-12T06:19:39.229551+00:00,200,0.021,0,1.13037109375
2026-08-12T06:19:40.229677+00:00,200,0.021,0,1.13037109375
2026-08-12T06:19:41.229815+00:00,200,0.022,0,1.2001953125
2026-08-12T06:19:42.229961+00:00,200,0.04,0,1.2001953125
2026-08-12T06:19:43.230056+00:00,200,0.024,0,1.2001953125
2026-08-12T06:19:44.230202+00:00,200,0.024,0,1.2001953125
2026-08-12T06:19:45.230351+00:00,200,0.02,0,1.2001953125
2026-08-12T06:19:46.230482+00:00,200,0.022,0,1.2646484375
2026-08-12T06:19:47.230620+00:00,200,0.017,0,1.2646484375
2026-08-12T06:19:48.230751+00:00,200,0.019,0,1.2646484375
2026-08-12T06:19:49.230886+00:00,200,0.02,0,1.2646484375
2026-08-12T06:19:50.231027+00:00,200,0.031,0,1.2646484375
