id,as_of,version,source_run_id,session_delta_json,narrative_json,selection_json,content_hash,created_at,mode,frozen,generation_json,engine_identity,candidate_rule_hash,candidate_rule_config_json,cohort_rule_hash,cohort_rule_config_json,manifest_config_hash,manifest_config_subset_json,dataset_json,universe_json,comparison_cohort_json,near_threshold_shadow_json,caveats_json,prospective_eligible,available_at_utc,manifest_hash,export_path,state_band_json
1,2026-08-12,1,3081,"{""prior_as_of"": ""2026-08-11"", ""gap_days"": 1, ""changes"": [{""kind"": ""sector"", ""label"": ""Home Construction (iShares)"", ""from"": 21, ""to"": 25, ""magnitude"": 4.0, ""threshold"": 2, ""drill_href"": ""/sectors?asof=2026-08-12""}, {""kind"": ""sector"", ""label"": ""Regional Banks (SPDR)"", ""from"": 14, ""to"": 10, ""magnitude"": 4.0, ""threshold"": 2, ""drill_href"": ""/sectors?asof=2026-08-12""}, {""kind"": ""sector"", ""label"": ""Materials"", ""from"": 12, ""to"": 16, ""magnitude"": 4.0, ""threshold"": 2, ""drill_href"": ""/sectors?asof=2026-08-12""}, {""kind"": ""sector"", ""label"": ""Robotics & Automation (ROBO Global)"", ""from"": 20, ""to"": 17, ""magnitude"": 3.0, ""threshold"": 2, ""drill_href"": ""/sectors?asof=2026-08-12""}, {""kind"": ""sector"", ""label"": ""Aerospace & Defense (SPDR)"", ""from"": 10, ""to"": 7, ""magnitude"": 3.0, ""threshold"": 2, ""drill_href"": ""/sectors?asof=2026-08-12""}, {""kind"": ""theme"", ""label"": ""Ai Data Centre"", ""from"": 9, ""to"": 4, ""magnitude"": 5.0, ""threshold"": 2, ""drill_href"": ""/themes?asof=2026-08-12""}, {""kind"": ""theme"", ""label"": ""Homebuilders"", ""from"": 5, ""to"": 10, ""magnitude"": 5.0, ""threshold"": 2, ""drill_href"": ""/themes?asof=2026-08-12""}, {""kind"": ""stock"", ""label"": ""SMCI leadership bucket"", ""from"": ""E"", ""to"": ""D"", ""magnitude"": 28.46, ""threshold"": 8.0, ""drill_href"": ""/stocks/SMCI?asof=2026-08-12""}, {""kind"": ""stock"", ""label"": ""TOL leadership bucket"", ""from"": ""D"", ""to"": ""E"", ""magnitude"": 14.68999999999999, ""threshold"": 8.0, ""drill_href"": ""/stocks/TOL?asof=2026-08-12""}, {""kind"": ""stock"", ""label"": ""TER leadership bucket"", ""from"": ""E"", ""to"": ""D"", ""magnitude"": 13.659999999999997, ""threshold"": 8.0, ""drill_href"": ""/stocks/TER?asof=2026-08-12""}, {""kind"": ""stock"", ""label"": ""HUM leadership bucket"", ""from"": ""E"", ""to"": ""D"", ""magnitude"": 13.080000000000005, ""threshold"": 8.0, ""drill_href"": ""/stocks/HUM?asof=2026-08-12""}, {""kind"": ""stock"", ""label"": ""KBH leadership bucket"", ""from"": ""D"", ""to"": ""E"", ""magnitude"": 13.030000000000001, ""threshold"": 8.0, ""drill_href"": ""/stocks/KBH?asof=2026-08-12""}, {""kind"": ""stock"", ""label"": ""ENTG leadership bucket"", ""from"": ""E"", ""to"": ""D"", ""magnitude"": 12.870000000000005, ""threshold"": 8.0, ""drill_href"": ""/stocks/ENTG?asof=2026-08-12""}, {""kind"": ""stock"", ""label"": ""V leadership bucket"", ""from"": ""D"", ""to"": ""E"", ""magnitude"": 10.199999999999996, ""threshold"": 8.0, ""drill_href"": ""/stocks/V?asof=2026-08-12""}, {""kind"": ""stock"", ""label"": ""DRI leadership bucket"", ""from"": ""C"", ""to"": ""B"", ""magnitude"": 9.780000000000001, ""threshold"": 8.0, ""drill_href"": ""/stocks/DRI?asof=2026-08-12""}, {""kind"": ""stock"", ""label"": ""VRSN leadership bucket"", ""from"": ""D"", ""to"": ""E"", ""magnitude"": 8.909999999999997, ""threshold"": 8.0, ""drill_href"": ""/stocks/VRSN?asof=2026-08-12""}, {""kind"": ""stock"", ""label"": ""SOLV leadership bucket"", ""from"": ""C"", ""to"": ""D"", ""magnitude"": 8.800000000000011, ""threshold"": 8.0, ""drill_href"": ""/stocks/SOLV?asof=2026-08-12""}], ""suppressed"": [{""kind"": ""market"", ""magnitude"": 0.20000000000000284, ""threshold"": 5.0}, {""kind"": ""breadth"", ""magnitude"": 2.460000000000001, ""threshold"": 5.0}, {""kind"": ""breadth"", ""magnitude"": 3.280000000000001, ""threshold"": 5.0}, {""kind"": ""sector"", ""magnitude"": 1.0, ""threshold"": 2}, {""kind"": ""sector"", ""magnitude"": 1.0, ""threshold"": 2}, {""kind"": ""sector"", ""magnitude"": 1.0, ""threshold"": 2}, {""kind"": ""sector"", ""magnitude"": 1.0, ""threshold"": 2}, {""kind"": ""sector"", ""magnitude"": 1.0, ""threshold"": 2}, {""kind"": ""sector"", ""magnitude"": 1.0, ""threshold"": 2}, {""kind"": ""sector"", ""magnitude"": 1.0, ""threshold"": 2}, {""kind"": ""sector"", ""magnitude"": 0.0, ""threshold"": 2}, {""kind"": ""sector"", ""magnitude"": 0.0, ""threshold"": 2}, {""kind"": ""sector"", ""magnitude"": 0.0, ""threshold"": 2}, {""kind"": ""sector"", ""magnitude"": 0.0, ""threshold"": 2}, {""kind"": ""sector"", ""magnitude"": 0.0, ""threshold"": 2}, {""kind"": ""sector"", ""magnitude"": 0.0, ""threshold"": 2}, {""kind"": ""sector"", ""magnitude"": 0.0, ""threshold"": 2}, {""kind"": ""sector"", ""magnitude"": 0.0, ""threshold"": 2}, {""kind"": ""sector"", ""magnitude"": 0.0, ""threshold"": 2}, {""kind"": ""theme"", ""magnitude"": 1.0, ""threshold"": 2}, {""kind"": ""theme"", ""magnitude"": 1.0, ""threshold"": 2}, {""kind"": ""theme"", ""magnitude"": 1.0, ""threshold"": 2}, {""kind"": ""theme"", ""magnitude"": 1.0, ""threshold"": 2}, {""kind"": ""theme"", ""magnitude"": 0.0, ""threshold"": 2}, {""kind"": ""theme"", ""magnitude"": 0.0, ""threshold"": 2}, {""kind"": ""theme"", ""magnitude"": 0.0, ""threshold"": 2}, {""kind"": ""theme"", ""magnitude"": 0.0, ""threshold"": 2}, {""kind"": ""theme"", ""magnitude"": 0.0, ""threshold"": 2}], ""suppressed_count"": 28}","{""sentences"": [{""template_id"": ""state"", ""text"": ""Market regime is Risk-on (73.2/100); market phase is Expansion with calm conditions (severity 25.8/100)."", ""facts"": [{""name"": ""regime_label"", ""value"": ""Risk-on""}, {""name"": ""regime_score"", ""value"": 73.24}, {""name"": ""market_phase"", ""value"": ""Expansion""}, {""name"": ""severity"", ""value"": 25.84}]}, {""template_id"": ""direction"", ""text"": ""Conditions are little changed since the prior session (-0.2 regime-score points)."", ""facts"": [{""name"": ""regime_score_delta"", ""value"": -0.20000000000000284}, {""name"": ""direction_word"", ""value"": ""little changed""}]}, {""template_id"": ""breadth"", ""text"": ""Universe breadth: 59.8% of the universe above its 50-day average, 66.4% above its 200-day average."", ""facts"": [{""name"": ""breadth_above_50dma"", ""value"": 59.84}, {""name"": ""breadth_above_200dma"", ""value"": 66.39}]}, {""template_id"": ""focus_count"", ""text"": ""No names are worth monitoring next session (No stored member cleared the selection rule (Leadership >= 80.0, Entry Quality >= 70.0, Risk <= 60.0) for this as-of.)"", ""facts"": [{""name"": ""candidate_count"", ""value"": 0}]}]}","{""candidates"": [], ""why_not"": [{""ticker"": ""HPE"", ""failed_conditions"": [{""condition"": ""entry_min_score"", ""threshold"": 70.0, ""actual"": 21.7, ""distance"": 48.3}]}, {""ticker"": ""GRMN"", ""failed_conditions"": [{""condition"": ""entry_min_score"", ""threshold"": 70.0, ""actual"": 28.74, ""distance"": 41.260000000000005}]}, {""ticker"": ""NTAP"", ""failed_conditions"": [{""condition"": ""entry_min_score"", ""threshold"": 70.0, ""actual"": 27.35, ""distance"": 42.65}]}, {""ticker"": ""QLYS"", ""failed_conditions"": [{""condition"": ""entry_min_score"", ""threshold"": 70.0, ""actual"": 18.31, ""distance"": 51.69}, {""condition"": ""risk_max_score"", ""threshold"": 60.0, ""actual"": 70.79, ""distance"": 10.790000000000006}]}, {""ticker"": ""ABNB"", ""failed_conditions"": [{""condition"": ""entry_min_score"", ""threshold"": 70.0, ""actual"": 25.77, ""distance"": 44.230000000000004}]}, {""ticker"": ""DELL"", ""failed_conditions"": [{""condition"": ""entry_min_score"", ""threshold"": 70.0, ""actual"": 20.72, ""distance"": 49.28}]}, {""ticker"": ""CRL"", ""failed_conditions"": [{""condition"": ""entry_min_score"", ""threshold"": 70.0, ""actual"": 23.74, ""distance"": 46.260000000000005}, {""condition"": ""risk_max_score"", ""threshold"": 60.0, ""actual"": 64.15, ""distance"": 4.150000000000006}]}, {""ticker"": ""LH"", ""failed_conditions"": [{""condition"": ""entry_min_score"", ""threshold"": 70.0, ""actual"": 38.82, ""distance"": 31.18}]}, {""ticker"": ""VRTX"", ""failed_conditions"": [{""condition"": ""entry_min_score"", ""threshold"": 70.0, ""actual"": 41.97, ""distance"": 28.03}]}, {""ticker"": ""MPC"", ""failed_conditions"": [{""condition"": ""entry_min_score"", ""threshold"": 70.0, ""actual"": 29.32, ""distance"": 40.68}]}, {""ticker"": ""PANW"", ""failed_conditions"": [{""condition"": ""entry_min_score"", ""threshold"": 70.0, ""actual"": 29.24, ""distance"": 40.760000000000005}]}, {""ticker"": ""DXCM"", ""failed_conditions"": [{""condition"": ""entry_min_score"", ""threshold"": 70.0, ""actual"": 26.64, ""distance"": 43.36}]}, {""ticker"": ""CPAY"", ""failed_conditions"": [{""condition"": ""entry_min_score"", ""threshold"": 70.0, ""actual"": 37.96, ""distance"": 32.04}]}, {""ticker"": ""SWK"", ""failed_conditions"": [{""condition"": ""entry_min_score"", ""threshold"": 70.0, ""actual"": 37.04, ""distance"": 32.96}, {""condition"": ""risk_max_score"", ""threshold"": 60.0, ""actual"": 60.17, ""distance"": 0.1700000000000017}]}, {""ticker"": ""ANET"", ""failed_conditions"": [{""condition"": ""entry_min_score"", ""threshold"": 70.0, ""actual"": 19.67, ""distance"": 50.33}]}, {""ticker"": ""SNOW"", ""failed_conditions"": [{""condition"": ""entry_min_score"", ""threshold"": 70.0, ""actual"": 22.38, ""distance"": 47.620000000000005}]}, {""ticker"": ""FAST"", ""failed_conditions"": [{""condition"": ""entry_min_score"", ""threshold"": 70.0, ""actual"": 42.23, ""distance"": 27.770000000000003}]}, {""ticker"": ""SW"", ""failed_conditions"": [{""condition"": ""entry_min_score"", ""threshold"": 70.0, ""actual"": 39.42, ""distance"": 30.58}]}, {""ticker"": ""STT"", ""failed_conditions"": [{""condition"": ""entry_min_score"", ""threshold"": 70.0, ""actual"": 55.39, ""distance"": 14.61}]}, {""ticker"": ""PSX"", ""failed_conditions"": [{""condition"": ""entry_min_score"", ""threshold"": 70.0, ""actual"": 33.29, ""distance"": 36.71}]}], ""disposition_tally"": {""below_selection_floor"": 539, ""excluded_by_cap"": 0}, ""candidates_empty_reason"": ""No stored member cleared the selection rule (Leadership >= 80.0, Entry Quality >= 70.0, Risk <= 60.0) for this as-of.""}",8bb67cd69448b5391bf76dba99cbcab1570840d28cc2749a9f084344785eb917,"2026-08-20 06:15:19.547230",,0,,,,,,,,,,,,,,0,,,,
