timestamp,http_status,elapsed_s,breach_over_2s,load_avg_1m
2026-08-12T22:35:14.543197+00:00,200,0.018,0,1.0263671875
2026-08-12T22:35:15.543434+00:00,200,0.007,0,1.0263671875
2026-08-12T22:35:16.543632+00:00,200,0.007,0,1.0263671875
2026-08-12T22:35:17.543799+00:00,200,0.007,0,0.94384765625
2026-08-12T22:35:18.543951+00:00,200,0.007,0,0.94384765625
2026-08-12T22:35:19.544455+00:00,200,0.009,0,0.94384765625
2026-08-12T22:35:20.544906+00:00,200,0.009,0,0.94384765625
2026-08-12T22:35:21.545145+00:00,200,0.007,0,0.94384765625
2026-08-12T22:35:22.545649+00:00,200,0.009,0,0.8681640625
2026-08-12T22:35:23.545812+00:00,200,0.006,0,0.8681640625
2026-08-12T22:35:24.545975+00:00,200,0.006,0,0.8681640625
2026-08-12T22:35:25.546198+00:00,200,0.007,0,0.8681640625
2026-08-12T22:35:26.546373+00:00,200,0.006,0,0.8681640625
2026-08-12T22:35:27.546538+00:00,200,0.006,0,0.958984375
2026-08-12T22:35:28.546692+00:00,200,0.007,0,0.958984375
2026-08-12T22:35:29.546807+00:00,200,0.004,0,0.958984375
2026-08-12T22:35:30.546915+00:00,200,0.004,0,0.958984375
2026-08-12T22:35:31.547078+00:00,200,0.006,0,0.958984375
2026-08-12T22:35:32.547233+00:00,200,0.006,0,1.04248046875
2026-08-12T22:35:33.547404+00:00,200,0.007,0,1.04248046875
2026-08-12T22:35:34.547560+00:00,200,0.006,0,1.04248046875
2026-08-12T22:35:35.547732+00:00,200,0.006,0,1.04248046875
2026-08-12T22:35:36.547885+00:00,200,0.005,0,1.04248046875
2026-08-12T22:35:37.548045+00:00,200,0.007,0,0.958984375
2026-08-12T22:35:38.548203+00:00,200,0.006,0,0.958984375
2026-08-12T22:35:39.548350+00:00,200,0.006,0,0.958984375
2026-08-12T22:35:40.548464+00:00,200,0.005,0,0.958984375
2026-08-12T22:35:41.548624+00:00,200,0.007,0,0.958984375
2026-08-12T22:35:42.548760+00:00,200,0.006,0,0.96240234375
2026-08-12T22:35:43.548922+00:00,200,0.006,0,0.96240234375
2026-08-12T22:35:44.549081+00:00,200,0.007,0,0.96240234375
2026-08-12T22:35:45.549240+00:00,200,0.007,0,0.96240234375
2026-08-12T22:35:46.549399+00:00,200,0.006,0,0.96240234375
2026-08-12T22:35:47.549550+00:00,200,0.006,0,0.9658203125
2026-08-12T22:35:48.549706+00:00,200,0.006,0,0.9658203125
2026-08-12T22:35:49.549856+00:00,200,0.007,0,0.9658203125
2026-08-12T22:35:50.550018+00:00,200,0.007,0,0.9658203125
2026-08-12T22:35:51.550180+00:00,200,0.007,0,0.9658203125
2026-08-12T22:35:52.550369+00:00,200,0.007,0,1.048828125
2026-08-12T22:35:53.550521+00:00,200,0.006,0,1.048828125
2026-08-12T22:35:54.550676+00:00,200,0.006,0,1.048828125
2026-08-12T22:35:55.550834+00:00,200,0.005,0,1.048828125
2026-08-12T22:35:56.550988+00:00,200,0.007,0,1.048828125
2026-08-12T22:35:57.551145+00:00,200,0.006,0,1.04443359375
2026-08-12T22:35:58.551300+00:00,200,0.005,0,1.04443359375
2026-08-12T22:35:59.551463+00:00,200,0.006,0,1.04443359375
2026-08-12T22:36:00.551632+00:00,200,0.008,0,1.04443359375
2026-08-12T22:36:01.552093+00:00,200,0.006,0,1.04443359375
2026-08-12T22:36:02.552256+00:00,200,0.008,0,0.96044921875
2026-08-12T22:36:03.552717+00:00,200,0.007,0,0.96044921875
2026-08-12T22:36:04.552906+00:00,200,0.007,0,0.96044921875
2026-08-12T22:36:05.553074+00:00,200,0.007,0,0.96044921875
2026-08-12T22:36:06.553215+00:00,200,0.006,0,0.96044921875
2026-08-12T22:36:07.553669+00:00,200,0.007,0,0.88330078125
2026-08-12T22:36:08.554132+00:00,200,0.007,0,0.88330078125
2026-08-12T22:36:09.554589+00:00,200,0.007,0,0.88330078125
2026-08-12T22:36:10.554733+00:00,200,0.005,0,0.88330078125
2026-08-12T22:36:11.555186+00:00,200,0.007,0,0.88330078125
2026-08-12T22:36:12.555364+00:00,200,0.046,0,0.8125
2026-08-12T22:36:13.555509+00:00,200,0.085,0,0.8125
2026-08-12T22:36:14.555654+00:00,200,0.012,0,0.8125
2026-08-12T22:36:15.555800+00:00,200,0.011,0,0.8125
2026-08-12T22:36:16.555947+00:00,200,0.022,0,0.8125
2026-08-12T22:36:17.556090+00:00,200,0.01,0,0.98779296875
2026-08-12T22:36:18.556228+00:00,200,0.005,0,0.98779296875
2026-08-12T22:36:19.556451+00:00,200,0.078,0,0.98779296875
2026-08-12T22:36:20.556595+00:00,200,0.008,0,0.98779296875
2026-08-12T22:36:21.556739+00:00,200,0.007,0,0.98779296875
2026-08-12T22:36:22.556895+00:00,200,0.066,0,0.9892578125
2026-08-12T22:36:23.557042+00:00,200,0.101,0,0.9892578125
2026-08-12T22:36:24.557185+00:00,200,0.011,0,0.9892578125
2026-08-12T22:36:25.557352+00:00,200,0.023,0,0.9892578125
2026-08-12T22:36:26.557501+00:00,200,0.084,0,0.9892578125
2026-08-12T22:36:27.557617+00:00,200,0.023,0,0.990234375
2026-08-12T22:36:28.557722+00:00,200,1.283,0,0.990234375
2026-08-12T22:36:29.841017+00:00,200,0.827,0,0.990234375
2026-08-12T22:36:30.841175+00:00,200,0.376,0,0.990234375
2026-08-12T22:36:31.841331+00:00,200,0.086,0,0.990234375
2026-08-12T22:36:32.841467+00:00,200,0.03,0,0.9912109375
2026-08-12T22:36:33.841616+00:00,200,0.005,0,0.9912109375
2026-08-12T22:36:34.841761+00:00,200,0.012,0,0.9912109375
2026-08-12T22:36:35.841905+00:00,200,0.01,0,0.9912109375
2026-08-12T22:36:36.842047+00:00,200,0.007,0,0.9912109375
2026-08-12T22:36:37.842145+00:00,200,0.013,0,1.072265625
2026-08-12T22:36:38.842309+00:00,200,0.006,0,1.072265625
2026-08-12T22:36:39.842452+00:00,200,0.026,0,1.072265625
2026-08-12T22:36:40.842625+00:00,200,0.029,0,1.072265625
2026-08-12T22:36:41.842766+00:00,200,0.03,0,1.072265625
2026-08-12T22:36:42.842906+00:00,200,0.008,0,1.06640625
2026-08-12T22:36:43.843050+00:00,200,0.12,0,1.06640625
2026-08-12T22:36:44.843190+00:00,200,0.01,0,1.06640625
2026-08-12T22:36:45.843352+00:00,200,0.017,0,1.06640625
2026-08-12T22:36:46.843517+00:00,200,0.038,0,1.06640625
2026-08-12T22:36:47.843675+00:00,200,0.048,0,1.06103515625
2026-08-12T22:36:48.843825+00:00,200,0.006,0,1.06103515625
2026-08-12T22:36:49.843969+00:00,200,0.017,0,1.06103515625
2026-08-12T22:36:50.844111+00:00,200,0.019,0,1.06103515625
2026-08-12T22:36:51.844268+00:00,200,0.049,0,1.06103515625
2026-08-12T22:36:52.844419+00:00,200,0.024,0,1.0556640625
2026-08-12T22:36:53.844562+00:00,200,0.01,0,1.0556640625
2026-08-12T22:36:54.844705+00:00,200,0.005,0,1.0556640625
2026-08-12T22:36:55.844850+00:00,200,0.469,0,1.0556640625
2026-08-12T22:36:56.844998+00:00,200,0.008,0,1.0556640625
2026-08-12T22:36:57.845143+00:00,200,0.007,0,1.21142578125
2026-08-12T22:36:58.845286+00:00,200,0.048,0,1.21142578125
2026-08-12T22:36:59.845430+00:00,200,0.007,0,1.21142578125
2026-08-12T22:37:00.845533+00:00,200,0.032,0,1.21142578125
2026-08-12T22:37:01.845680+00:00,200,0.006,0,1.21142578125
2026-08-12T22:37:02.845827+00:00,200,0.127,0,1.1943359375
2026-08-12T22:37:03.845938+00:00,200,0.004,0,1.1943359375
2026-08-12T22:37:04.846085+00:00,200,0.006,0,1.1943359375
2026-08-12T22:37:05.846195+00:00,200,0.019,0,1.1943359375
2026-08-12T22:37:06.846359+00:00,200,0.012,0,1.1943359375
2026-08-12T22:37:07.846456+00:00,200,0.032,0,1.1787109375
2026-08-12T22:37:08.846554+00:00,200,0.012,0,1.1787109375
2026-08-12T22:37:09.846699+00:00,200,0.007,0,1.1787109375
2026-08-12T22:37:10.846843+00:00,200,0.007,0,1.1787109375
2026-08-12T22:37:11.846987+00:00,200,0.016,0,1.1787109375
2026-08-12T22:37:12.847146+00:00,200,0.074,0,1.1640625
2026-08-12T22:37:13.847290+00:00,200,0.014,0,1.1640625
2026-08-12T22:37:14.847390+00:00,200,0.006,0,1.1640625
2026-08-12T22:37:15.847487+00:00,200,0.063,0,1.1640625
2026-08-12T22:37:16.847601+00:00,200,0.023,0,1.1640625
2026-08-12T22:37:17.847752+00:00,200,0.008,0,1.15087890625
2026-08-12T22:37:18.847852+00:00,200,0.004,0,1.15087890625
2026-08-12T22:37:19.847997+00:00,200,0.018,0,1.15087890625
2026-08-12T22:37:20.848144+00:00,200,0.058,0,1.15087890625
2026-08-12T22:37:21.848298+00:00,200,0.044,0,1.15087890625
2026-08-12T22:37:22.848410+00:00,200,0.008,0,1.138671875
2026-08-12T22:37:23.848552+00:00,200,0.015,0,1.138671875
2026-08-12T22:37:24.848651+00:00,200,0.031,0,1.138671875
2026-08-12T22:37:25.848767+00:00,200,0.004,0,1.138671875
2026-08-12T22:37:26.848867+00:00,200,0.012,0,1.138671875
2026-08-12T22:37:27.848967+00:00,200,0.005,0,1.12744140625
2026-08-12T22:37:28.849095+00:00,200,0.015,0,1.12744140625
2026-08-12T22:37:29.849197+00:00,200,0.003,0,1.12744140625
