epoch,worker,http_code,time_total_s,evidence_status,evidence_asof
1784887014,2,200,1.059786,ready,2026-07-22
1784887014,5,200,1.071965,ready,2026-07-22
1784887014,6,200,1.032326,ready,2026-07-22
1784887014,4,200,1.117746,ready,2026-07-22
1784887014,3,200,1.034615,ready,2026-07-22
1784887014,1,200,1.015218,ready,2026-07-22
1784887015,2,200,1.059417,ready,2026-07-22
1784887015,5,200,1.042848,ready,2026-07-22
1784887015,6,200,1.038692,ready,2026-07-22
1784887015,3,200,1.029539,ready,2026-07-22
1784887015,4,200,1.058840,ready,2026-07-22
1784887015,1,200,1.043573,ready,2026-07-22
1784887016,5,200,1.118669,ready,2026-07-22
1784887016,6,200,1.122812,ready,2026-07-22
1784887016,2,200,1.140177,ready,2026-07-22
1784887016,1,200,1.107405,ready,2026-07-22
1784887016,4,200,1.124883,ready,2026-07-22
1784887016,3,200,1.148206,ready,2026-07-22
1784887017,5,200,1.062305,ready,2026-07-22
1784887017,2,200,1.054369,ready,2026-07-22
1784887017,1,200,1.050423,ready,2026-07-22
1784887017,6,200,1.077236,ready,2026-07-22
1784887017,4,200,1.070327,ready,2026-07-22
1784887017,3,200,1.075397,ready,2026-07-22
1784887018,6,200,1.048425,ready,2026-07-22
1784887018,2,200,1.075269,ready,2026-07-22
1784887018,5,200,1.107139,ready,2026-07-22
1784887018,4,200,1.068605,ready,2026-07-22
1784887018,1,200,1.147385,ready,2026-07-22
1784887018,3,200,1.115335,ready,2026-07-22
1784887019,2,200,1.083947,ready,2026-07-22
1784887019,6,200,1.106277,ready,2026-07-22
1784887020,5,200,1.094428,ready,2026-07-22
1784887020,4,200,1.096800,ready,2026-07-22
1784887020,1,200,1.050528,ready,2026-07-22
1784887020,3,200,1.059604,ready,2026-07-22
1784887021,5,200,1.041435,ready,2026-07-22
1784887021,6,200,1.078413,ready,2026-07-22
1784887021,2,200,1.101820,ready,2026-07-22
1784887021,4,200,1.070593,ready,2026-07-22
1784887021,1,200,1.075341,ready,2026-07-22
1784887021,3,200,1.077802,ready,2026-07-22
1784887022,6,200,1.083845,ready,2026-07-22
1784887022,5,200,1.109102,ready,2026-07-22
1784887022,2,200,1.088824,ready,2026-07-22
1784887022,1,200,1.086199,ready,2026-07-22
1784887022,4,200,1.105038,ready,2026-07-22
1784887022,3,200,1.090929,ready,2026-07-22
1784887023,2,200,1.035171,ready,2026-07-22
1784887023,5,200,1.050835,ready,2026-07-22
1784887023,6,200,1.078926,ready,2026-07-22
1784887023,4,200,1.045679,ready,2026-07-22
1784887023,1,200,1.069287,ready,2026-07-22
1784887023,3,200,1.059641,ready,2026-07-22
1784887024,2,200,1.085808,ready,2026-07-22
1784887024,5,200,1.093562,ready,2026-07-22
1784887024,1,200,1.071614,ready,2026-07-22
1784887024,4,200,1.097848,ready,2026-07-22
1784887024,6,200,1.119814,ready,2026-07-22
1784887024,3,200,1.100113,ready,2026-07-22
1784887025,2,200,1.127770,ready,2026-07-22
1784887025,5,200,1.121822,ready,2026-07-22
1784887025,1,200,1.112298,ready,2026-07-22
1784887025,4,200,1.111285,ready,2026-07-22
1784887025,6,200,1.118891,ready,2026-07-22
1784887025,3,200,1.107714,ready,2026-07-22
1784887026,3,200,1.020912,ready,2026-07-22
1784887026,2,200,1.082137,ready,2026-07-22
1784887026,4,200,1.073327,ready,2026-07-22
1784887026,5,200,1.098276,ready,2026-07-22
1784887026,1,200,1.098839,ready,2026-07-22
1784887026,6,200,1.083802,ready,2026-07-22
1784887027,3,200,1.072342,ready,2026-07-22
1784887027,2,200,1.120696,ready,2026-07-22
1784887027,5,200,1.097441,ready,2026-07-22
1784887027,4,200,1.118941,ready,2026-07-22
1784887027,1,200,1.117449,ready,2026-07-22
1784887027,6,200,1.113479,ready,2026-07-22
1784887028,3,200,1.128322,ready,2026-07-22
1784887028,5,200,1.084532,ready,2026-07-22
1784887028,2,200,1.104816,ready,2026-07-22
1784887028,1,200,1.075350,ready,2026-07-22
1784887028,4,200,1.098298,ready,2026-07-22
1784887029,6,200,1.124909,ready,2026-07-22
1784887030,5,200,1.053054,ready,2026-07-22
1784887030,4,200,1.029332,ready,2026-07-22
1784887030,3,200,1.096858,ready,2026-07-22
1784887030,2,200,1.070855,ready,2026-07-22
1784887030,1,200,1.075701,ready,2026-07-22
1784887030,6,200,1.051698,ready,2026-07-22
1784887031,4,200,1.055154,ready,2026-07-22
1784887031,3,200,1.059749,ready,2026-07-22
1784887031,5,200,1.107556,ready,2026-07-22
1784887031,2,200,1.072479,ready,2026-07-22
1784887031,1,200,1.079052,ready,2026-07-22
1784887031,6,200,1.063456,ready,2026-07-22
1784887032,2,200,1.036791,ready,2026-07-22
1784887032,3,200,1.069169,ready,2026-07-22
1784887032,4,200,1.097250,ready,2026-07-22
1784887032,5,200,1.074494,ready,2026-07-22
1784887032,1,200,1.070695,ready,2026-07-22
1784887032,6,200,1.073112,ready,2026-07-22
1784887033,2,200,1.086593,ready,2026-07-22
1784887033,3,200,1.088194,ready,2026-07-22
1784887033,4,200,1.131069,ready,2026-07-22
1784887033,5,200,1.133972,ready,2026-07-22
1784887033,1,200,1.152943,ready,2026-07-22
1784887033,6,200,1.153246,ready,2026-07-22
1784887034,2,200,1.097592,ready,2026-07-22
1784887034,4,200,1.046886,ready,2026-07-22
1784887034,3,200,1.122887,ready,2026-07-22
1784887034,5,200,1.064049,ready,2026-07-22
1784887034,6,200,1.031119,ready,2026-07-22
1784887034,1,200,1.051991,ready,2026-07-22
1784887035,2,200,1.072050,ready,2026-07-22
1784887035,4,200,1.064490,ready,2026-07-22
1784887035,3,200,1.063119,ready,2026-07-22
1784887035,5,200,1.105214,ready,2026-07-22
1784887035,6,200,1.104118,ready,2026-07-22
1784887035,1,200,1.110497,ready,2026-07-22
1784887036,2,200,1.083285,ready,2026-07-22
1784887036,6,200,1.006926,ready,2026-07-22
1784887036,3,200,1.081603,ready,2026-07-22
1784887036,4,200,1.106287,ready,2026-07-22
1784887036,5,200,1.055207,ready,2026-07-22
1784887036,1,200,1.035731,ready,2026-07-22
1784887037,2,200,1.050959,ready,2026-07-22
1784887037,3,200,1.047167,ready,2026-07-22
1784887037,6,200,1.076384,ready,2026-07-22
1784887037,1,200,1.028079,ready,2026-07-22
1784887037,4,200,1.070133,ready,2026-07-22
1784887037,5,200,1.060765,ready,2026-07-22
1784887038,3,200,1.028604,ready,2026-07-22
1784887038,2,200,1.108752,ready,2026-07-22
1784887038,4,200,1.066837,ready,2026-07-22
1784887038,6,200,1.100621,ready,2026-07-22
1784887038,1,200,1.107585,ready,2026-07-22
1784887038,5,200,1.097670,ready,2026-07-22
1784887040,3,200,1.102213,ready,2026-07-22
1784887040,2,200,1.061376,ready,2026-07-22
1784887040,4,200,1.064156,ready,2026-07-22
1784887040,6,200,1.048800,ready,2026-07-22
1784887040,1,200,1.048602,ready,2026-07-22
1784887040,5,200,1.051168,ready,2026-07-22
1784887041,3,200,1.042007,ready,2026-07-22
1784887041,4,200,1.032969,ready,2026-07-22
1784887041,2,200,1.054670,ready,2026-07-22
1784887041,1,200,1.090388,ready,2026-07-22
1784887041,6,200,1.098170,ready,2026-07-22
1784887041,5,200,1.096712,ready,2026-07-22
1784887042,4,200,1.072067,ready,2026-07-22
1784887042,3,200,1.109172,ready,2026-07-22
1784887042,2,200,1.103289,ready,2026-07-22
1784887042,6,200,1.043028,ready,2026-07-22
1784887042,5,200,1.050962,ready,2026-07-22
1784887042,1,200,1.084991,ready,2026-07-22
1784887043,4,200,1.076061,ready,2026-07-22
1784887043,2,200,1.060418,ready,2026-07-22
1784887043,3,200,1.085150,ready,2026-07-22
1784887043,6,200,1.071839,ready,2026-07-22
1784887043,5,200,1.099798,ready,2026-07-22
1784887043,1,200,1.096922,ready,2026-07-22
1784887044,4,200,1.092410,ready,2026-07-22
1784887044,6,200,1.071911,ready,2026-07-22
1784887044,3,200,1.104920,ready,2026-07-22
1784887044,2,200,1.123329,ready,2026-07-22
1784887044,1,200,1.049452,ready,2026-07-22
1784887044,5,200,1.068562,ready,2026-07-22
1784887045,4,200,1.072607,ready,2026-07-22
1784887045,6,200,1.064493,ready,2026-07-22
1784887045,5,200,1.027680,ready,2026-07-22
1784887045,3,200,1.073695,ready,2026-07-22
1784887045,2,200,1.077770,ready,2026-07-22
1784887045,1,200,1.080341,ready,2026-07-22
1784887046,4,200,1.048583,ready,2026-07-22
1784887046,6,200,1.097132,ready,2026-07-22
1784887046,3,200,1.082015,ready,2026-07-22
1784887046,5,200,1.105228,ready,2026-07-22
1784887046,2,200,1.096986,ready,2026-07-22
1784887046,1,200,1.103706,ready,2026-07-22
1784887047,4,200,1.087082,ready,2026-07-22
1784887047,6,200,1.047351,ready,2026-07-22
1784887047,3,200,1.041027,ready,2026-07-22
1784887047,5,200,1.040550,ready,2026-07-22
1784887047,2,200,1.032778,ready,2026-07-22
1784887047,1,200,1.043247,ready,2026-07-22
1784887048,4,200,1.047809,ready,2026-07-22
1784887048,6,200,1.050195,ready,2026-07-22
1784887048,3,200,1.053704,ready,2026-07-22
1784887048,5,200,1.096802,ready,2026-07-22
1784887048,1,200,1.074327,ready,2026-07-22
1784887048,2,200,1.101557,ready,2026-07-22
1784887049,6,200,1.052470,ready,2026-07-22
1784887049,3,200,1.048518,ready,2026-07-22
1784887049,4,200,1.104408,ready,2026-07-22
1784887049,5,200,1.026992,ready,2026-07-22
1784887049,1,200,1.029726,ready,2026-07-22
1784887049,2,200,1.043448,ready,2026-07-22
1784887051,6,200,1.057374,ready,2026-07-22
1784887051,5,200,1.036103,ready,2026-07-22
1784887051,1,200,1.028919,ready,2026-07-22
1784887051,4,200,1.068065,ready,2026-07-22
1784887051,3,200,1.100392,ready,2026-07-22
1784887051,2,200,1.059672,ready,2026-07-22
1784887052,6,200,1.053484,ready,2026-07-22
1784887052,1,200,1.049452,ready,2026-07-22
1784887052,2,200,1.061594,ready,2026-07-22
