epoch_ms,http_code,total_s,connect_s,ttfb_s
1786436607941,200,0.014,0.000,0.014
1786436608941,200,0.076,0.000,0.076
1786436609942,200,0.021,0.000,0.021
1786436610942,200,0.007,0.000,0.007
1786436611942,200,0.082,0.000,0.082
1786436612942,200,0.018,0.000,0.018
1786436613942,200,0.008,0.000,0.008
1786436614942,200,0.022,0.000,0.022
1786436615942,200,0.050,0.000,0.050
1786436616942,200,0.010,0.000,0.010
1786436617942,200,0.566,0.000,0.566
1786436618943,200,0.058,0.000,0.058
1786436619943,200,0.008,0.000,0.008
1786436620943,200,0.038,0.000,0.038
1786436621943,200,0.023,0.000,0.023
1786436622943,200,0.089,0.000,0.089
1786436623943,200,0.015,0.000,0.015
1786436624943,200,0.073,0.000,0.073
1786436625943,200,0.024,0.000,0.024
1786436626943,200,0.009,0.000,0.009
1786436627944,200,0.032,0.000,0.032
1786436628944,200,0.021,0.000,0.021
1786436629944,200,0.017,0.000,0.017
1786436630944,200,0.023,0.000,0.023
1786436631944,200,0.012,0.000,0.012
1786436632944,200,0.023,0.000,0.023
1786436633944,200,0.062,0.000,0.062
1786436634944,200,0.017,0.000,0.017
1786436635944,200,0.010,0.000,0.010
1786436636945,200,0.022,0.000,0.022
1786436637945,200,1.224,0.000,1.224
1786436639168,200,0.279,0.000,0.278
1786436640169,200,0.133,0.000,0.133
1786436641169,200,0.027,0.000,0.027
1786436642169,200,0.011,0.000,0.011
1786436643169,200,0.058,0.000,0.058
1786436644169,200,0.009,0.000,0.009
1786436645169,200,0.018,0.000,0.018
1786436646169,200,0.016,0.000,0.016
1786436647169,200,0.019,0.000,0.019
1786436648169,200,0.011,0.000,0.011
1786436649169,200,0.008,0.000,0.008
1786436650170,200,0.012,0.000,0.011
1786436651170,200,0.046,0.000,0.046
1786436652170,200,0.012,0.000,0.012
1786436653170,200,0.064,0.000,0.064
1786436654170,200,0.017,0.000,0.017
1786436655170,200,0.006,0.000,0.006
1786436656170,200,0.009,0.000,0.009
1786436657170,200,0.054,0.000,0.054
1786436658170,200,0.013,0.000,0.013
1786436659171,200,1.086,0.000,1.086
1786436660256,200,0.301,0.000,0.301
1786436661256,200,0.034,0.000,0.034
1786436662256,200,0.041,0.000,0.041
1786436663256,200,0.037,0.000,0.037
1786436664257,200,0.008,0.000,0.008
1786436665257,200,0.029,0.000,0.029
1786436666257,200,0.059,0.000,0.059
1786436667257,200,0.022,0.000,0.022
1786436668257,200,0.013,0.000,0.012
1786436669257,200,0.027,0.000,0.027
1786436670257,200,0.008,0.000,0.008
1786436671257,200,0.007,0.000,0.007
1786436672257,200,0.042,0.000,0.042
1786436673257,200,0.017,0.000,0.017
1786436674257,200,0.021,0.000,0.021
1786436675258,200,0.037,0.000,0.037
1786436676258,200,0.007,0.000,0.007
1786436677258,200,0.020,0.000,0.019
1786436678258,200,0.013,0.000,0.013
1786436679258,200,0.008,0.000,0.008
1786436680258,200,1.091,0.000,1.091
1786436681349,200,0.207,0.000,0.207
1786436682349,200,0.038,0.000,0.038
1786436683349,200,0.012,0.000,0.012
1786436684349,200,0.022,0.000,0.022
1786436685349,200,0.006,0.000,0.006
1786436686350,200,0.010,0.000,0.010
1786436687350,200,0.026,0.000,0.026
1786436688350,200,0.009,0.000,0.009
1786436689350,200,0.019,0.000,0.019
1786436690350,200,0.010,0.000,0.010
1786436691350,200,0.056,0.000,0.056
1786436692350,200,0.007,0.000,0.007
1786436693350,200,0.007,0.000,0.007
1786436694350,200,0.023,0.000,0.023
1786436695351,200,0.017,0.000,0.017
1786436696351,200,0.007,0.000,0.007
1786436697351,200,0.013,0.000,0.013
1786436698351,200,0.013,0.000,0.012
1786436699351,200,0.012,0.000,0.012
1786436700351,200,0.023,0.000,0.023
1786436701351,200,0.650,0.000,0.650
1786436702351,200,0.011,0.000,0.011
1786436703351,200,0.024,0.000,0.024
1786436704351,200,0.009,0.000,0.009
1786436705352,200,0.007,0.000,0.006
1786436706352,200,0.284,0.000,0.284
1786436707352,200,0.271,0.000,0.271
1786436708352,200,0.163,0.000,0.163
1786436709352,200,0.126,0.000,0.126
1786436710352,200,0.080,0.000,0.080
1786436711352,200,0.109,0.000,0.109
1786436712352,200,0.007,0.000,0.007
1786436713352,200,0.255,0.000,0.255
1786436714352,200,0.231,0.000,0.231
1786436715353,200,0.209,0.000,0.209
1786436716353,200,0.007,0.000,0.006
1786436717353,200,0.177,0.000,0.177
1786436718353,200,0.068,0.000,0.067
1786436719353,200,0.027,0.000,0.027
1786436720353,200,0.007,0.000,0.007
1786436721353,200,0.182,0.000,0.182
1786436722353,200,0.149,0.000,0.149
1786436723353,200,0.120,0.000,0.120
1786436724354,200,0.089,0.000,0.089
1786436725354,200,0.214,0.000,0.214
1786436726354,200,0.194,0.000,0.194
1786436727354,200,0.161,0.000,0.161
1786436728354,200,0.055,0.000,0.055
1786436729354,200,0.016,0.000,0.016
1786436730354,200,0.007,0.000,0.007
1786436731354,200,0.310,0.000,0.310
1786436732354,200,0.040,0.000,0.040
1786436733354,200,0.245,0.000,0.245
1786436734355,200,0.209,0.000,0.209
1786436735355,200,0.115,0.000,0.115
1786436736355,200,0.083,0.000,0.083
1786436737355,200,0.056,0.000,0.056
1786436738355,200,0.107,0.000,0.107
1786436739355,200,0.074,0.000,0.074
1786436740355,200,0.350,0.000,0.350
1786436741355,200,0.258,0.000,0.258
1786436742355,200,0.251,0.000,0.251
1786436743356,200,0.175,0.000,0.175
1786436744356,200,0.150,0.000,0.150
1786436745356,200,0.017,0.000,0.017
1786436746356,200,0.051,0.000,0.051
1786436747356,200,0.034,0.001,0.034
1786436748356,200,0.296,0.000,0.296
1786436749356,200,0.281,0.000,0.281
1786436750356,200,0.192,0.000,0.192
1786436751356,200,0.155,0.000,0.155
1786436752357,200,0.047,0.000,0.047
1786436753357,200,0.009,0.000,0.009
1786436754357,200,0.253,0.000,0.253
1786436755357,200,0.007,0.000,0.007
1786436756357,200,0.053,0.000,0.053
1786436757357,200,0.023,0.000,0.023
1786436758357,200,0.223,0.000,0.223
1786436759357,200,0.193,0.000,0.193
1786436760357,200,0.164,0.000,0.164
1786436761357,200,0.065,0.000,0.064
1786436762358,200,0.026,0.000,0.026
1786436763358,200,0.033,0.000,0.032
1786436764358,200,0.187,0.000,0.187
1786436765358,200,0.196,0.000,0.196
1786436766358,200,0.099,0.000,0.099
1786436767358,200,0.072,0.000,0.071
1786436768358,200,0.035,0.000,0.035
1786436769358,200,0.224,0.000,0.224
1786436770358,200,0.189,0.000,0.189
1786436771358,200,0.159,0.000,0.159
1786436772359,200,0.071,0.000,0.071
1786436773359,200,0.056,0.000,0.056
1786436774359,200,0.042,0.000,0.042
1786436775359,200,0.008,0.000,0.008
1786436776359,200,0.188,0.000,0.188
1786436777359,200,0.152,0.000,0.152
1786436778359,200,0.110,0.000,0.110
1786436779359,200,0.008,0.000,0.008
1786436780359,200,0.046,0.000,0.046
1786436781359,200,0.007,0.000,0.007
1786436782360,200,0.191,0.000,0.191
1786436783360,200,0.164,0.000,0.164
1786436784360,200,0.137,0.000,0.136
1786436785360,200,0.033,0.000,0.033
1786436786360,200,0.061,0.000,0.061
1786436787360,200,0.170,0.000,0.170
1786436788360,200,0.150,0.000,0.150
1786436789360,200,0.053,0.000,0.053
1786436790360,200,0.041,0.000,0.041
1786436791361,200,0.307,0.000,0.307
1786436792361,200,0.210,0.000,0.210
1786436793361,200,0.185,0.000,0.185
1786436794361,200,0.044,0.000,0.044
1786436795361,200,0.097,0.000,0.097
1786436796361,200,0.353,0.000,0.353
1786436797361,200,0.247,0.000,0.247
1786436798361,200,0.232,0.000,0.232
1786436799361,200,0.216,0.000,0.216
1786436800361,200,0.082,0.000,0.082
1786436801362,200,0.066,0.000,0.066
1786436802362,200,0.046,0.000,0.046
1786436803362,200,0.013,0.000,0.013
1786436804362,200,0.293,0.000,0.293
1786436805362,200,0.199,0.000,0.199
1786436806362,200,0.064,0.000,0.064
1786436807362,200,0.127,0.000,0.127
1786436808362,200,0.027,0.000,0.027
1786436809362,200,0.107,0.000,0.107
1786436810363,200,0.091,0.000,0.091
1786436811363,200,0.362,0.000,0.362
1786436812363,200,0.060,0.000,0.060
1786436813363,200,0.159,0.000,0.159
1786436814363,200,0.157,0.000,0.157
1786436815363,200,0.130,0.000,0.130
1786436816363,200,0.026,0.000,0.026
1786436817363,200,0.295,0.000,0.295
1786436818363,200,0.256,0.000,0.256
1786436819363,200,0.148,0.000,0.148
1786436820363,200,0.134,0.000,0.134
1786436821363,200,0.256,0.000,0.255
1786436822364,200,0.268,0.000,0.268
1786436823364,200,0.250,0.000,0.249
1786436824364,200,0.172,0.000,0.172
1786436825364,200,0.155,0.000,0.155
1786436826364,200,0.140,0.000,0.140
1786436827364,200,0.034,0.000,0.034
1786436828364,200,0.022,0.000,0.022
1786436829364,200,0.082,0.000,0.082
1786436830364,200,0.154,0.000,0.154
1786436831364,200,0.135,0.000,0.135
1786436832365,200,0.044,0.000,0.044
1786436833365,200,0.019,0.000,0.019
1786436834365,200,0.292,0.000,0.292
1786436835365,200,0.197,0.000,0.197
1786436836365,200,0.182,0.000,0.182
1786436837365,200,0.071,0.000,0.071
1786436838365,200,0.010,0.000,0.010
1786436839365,200,0.292,0.000,0.292
1786436840365,200,0.199,0.000,0.199
1786436841365,200,0.166,0.000,0.165
1786436842366,200,0.149,0.000,0.149
1786436843366,200,0.055,0.000,0.055
1786436844366,200,0.008,0.000,0.008
1786436845366,200,0.010,0.000,0.010
1786436846366,200,0.007,0.000,0.007
1786436847366,200,0.206,0.000,0.206
1786436848366,200,0.187,0.000,0.187
1786436849366,200,0.161,0.000,0.161
1786436850366,200,0.037,0.000,0.037
1786436851367,200,0.036,0.000,0.036
1786436852367,200,0.029,0.000,0.029
1786436853367,200,0.223,0.000,0.223
1786436854367,200,0.195,0.000,0.195
1786436855367,200,0.168,0.000,0.168
1786436856367,200,0.075,0.000,0.074
1786436857367,200,0.049,0.000,0.049
1786436858367,200,0.019,0.000,0.019
1786436859367,200,0.007,0.000,0.007
1786436860367,200,0.081,0.000,0.081
1786436861367,200,0.070,0.000,0.070
1786436862368,200,0.260,0.000,0.260
1786436863368,200,0.228,0.000,0.228
1786436864368,200,0.212,0.000,0.212
1786436865368,200,0.133,0.000,0.133
1786436866368,200,0.101,0.000,0.101
1786436867368,200,0.078,0.000,0.078
1786436868368,200,0.015,0.000,0.015
1786436869368,200,0.104,0.000,0.104
1786436870368,200,0.070,0.000,0.070
1786436871369,200,0.273,0.000,0.273
1786436872369,200,0.247,0.000,0.247
1786436873369,200,0.229,0.000,0.229
1786436874369,200,0.125,0.000,0.125
1786436875369,200,0.107,0.000,0.107
1786436876369,200,0.085,0.000,0.085
1786436877369,200,0.007,0.000,0.007
1786436878369,200,0.274,0.000,0.274
1786436879369,200,0.251,0.000,0.251
1786436880369,200,0.237,0.000,0.237
1786436881369,200,0.151,0.000,0.151
1786436882370,200,0.125,0.000,0.125
1786436883370,200,0.038,0.000,0.037
1786436884370,200,0.015,0.000,0.015
1786436885370,200,0.034,0.000,0.034
1786436886370,200,0.229,0.000,0.229
1786436887370,200,0.229,0.000,0.229
1786436888370,200,0.137,0.000,0.137
1786436889370,200,0.127,0.000,0.127
1786436890370,200,0.111,0.000,0.111
1786436891371,200,0.026,0.000,0.026
1786436892371,200,0.006,0.000,0.006
1786436893371,200,0.276,0.000,0.276
1786436894371,200,0.007,0.000,0.007
1786436895371,200,0.208,0.000,0.208
1786436896371,200,0.209,0.000,0.209
1786436897371,200,0.202,0.000,0.202
1786436898371,200,0.112,0.000,0.112
1786436899371,200,0.084,0.000,0.084
1786436900371,200,0.374,0.000,0.374
1786436901371,200,0.282,0.000,0.282
1786436902372,200,0.268,0.000,0.268
1786436903372,200,0.055,0.000,0.055
1786436904372,200,0.012,0.000,0.011
1786436905372,200,0.310,0.000,0.310
1786436906372,200,0.214,0.000,0.214
1786436907372,200,0.185,0.000,0.185
1786436908372,200,0.160,0.000,0.160
1786436909372,200,0.077,0.000,0.077
1786436910372,200,0.051,0.000,0.051
1786436911372,200,0.037,0.000,0.037
1786436912372,200,0.245,0.000,0.245
1786436913373,200,0.105,0.000,0.105
1786436914373,200,0.186,0.000,0.186
1786436915373,200,0.162,0.000,0.162
1786436916373,200,0.088,0.000,0.088
1786436917373,200,0.062,0.000,0.061
1786436918373,200,0.033,0.000,0.033
1786436919373,200,0.218,0.000,0.218
1786436920373,200,0.190,0.000,0.190
1786436921373,200,0.162,0.000,0.162
1786436922373,200,0.048,0.000,0.048
1786436923374,200,0.043,0.000,0.043
1786436924374,200,0.023,0.000,0.023
1786436925374,200,0.240,0.000,0.240
1786436926374,200,0.233,0.000,0.233
1786436927374,200,0.201,0.000,0.201
1786436928374,200,0.104,0.000,0.104
1786436929374,200,0.072,0.000,0.072
1786436930374,200,0.098,0.000,0.098
1786436931374,200,0.064,0.000,0.064
1786436932374,200,0.521,0.000,0.521
1786436933375,200,0.718,0.000,0.718
1786436934375,200,1.035,0.000,1.035
1786436935409,200,0.788,0.000,0.787
1786436936409,200,0.261,0.000,0.260
1786436937409,200,0.504,0.000,0.504
1786436938410,200,0.840,0.000,0.840
1786436939410,200,1.065,0.000,1.065
1786436940474,200,0.862,0.000,0.862
1786436941475,200,0.515,0.000,0.515
1786436942475,200,1.264,0.000,1.264
1786436943739,200,0.983,0.000,0.983
1786436944739,200,0.805,0.000,0.805
1786436945739,200,0.405,0.000,0.405
1786436946739,200,0.448,0.000,0.448
1786436947739,200,0.885,0.000,0.884
1786436948739,200,0.996,0.000,0.996
1786436949739,200,1.045,0.000,1.045
1786436950785,200,0.389,0.000,0.389
1786436951785,200,0.587,0.000,0.587
1786436952785,200,0.846,0.000,0.846
1786436953785,200,0.774,0.000,0.774
1786436954785,200,0.441,0.000,0.441
1786436955785,200,0.532,0.000,0.532
1786436956785,200,0.889,0.000,0.889
1786436957785,200,0.991,0.000,0.991
1786436958785,200,1.032,0.000,1.032
1786436959817,200,0.092,0.000,0.092
1786436960818,200,0.565,0.000,0.565
1786436961818,200,1.174,0.000,1.174
1786436962991,200,1.017,0.000,1.017
1786436964008,200,0.891,0.000,0.891
1786436965008,200,1.221,0.000,1.221
1786436966229,200,0.989,0.000,0.989
1786436967229,200,0.719,0.000,0.719
1786436968229,200,1.008,0.000,1.008
1786436969237,200,0.884,0.000,0.884
1786436970237,200,0.790,0.000,0.790
1786436971238,200,0.528,0.000,0.528
1786436972238,200,0.844,0.000,0.844
1786436973238,200,0.811,0.000,0.811
1786436974238,200,0.803,0.000,0.803
1786436975238,200,0.170,0.000,0.170
1786436976238,200,1.088,0.000,1.088
1786436977326,200,1.401,0.000,1.401
1786436978727,200,1.412,0.000,1.412
1786436980139,200,0.801,0.000,0.801
1786436981139,200,1.081,0.000,1.081
1786436982221,200,0.546,0.000,0.546
1786436983221,200,1.084,0.000,1.084
1786436984305,200,1.144,0.000,1.144
1786436985449,200,0.327,0.000,0.327
1786436986449,200,0.419,0.000,0.419
1786436987449,200,0.736,0.000,0.736
1786436988449,200,1.331,0.000,1.331
1786436989780,200,0.994,0.000,0.994
1786436990781,200,0.949,0.000,0.949
1786436991781,200,0.388,0.000,0.388
1786436992781,200,0.662,0.000,0.662
1786436993781,200,0.847,0.000,0.847
1786436994781,200,0.780,0.000,0.780
1786436995781,200,0.158,0.000,0.158
1786436996781,200,0.502,0.000,0.502
1786436997781,200,0.854,0.000,0.854
1786436998781,200,0.729,0.000,0.729
1786436999781,200,1.078,0.000,1.077
1786437000859,200,0.352,0.000,0.352
1786437001859,200,0.749,0.000,0.749
1786437002859,200,1.271,0.000,1.271
1786437004130,200,0.984,0.000,0.984
1786437005130,200,0.980,0.000,0.980
1786437006130,200,0.307,0.000,0.307
1786437007130,200,0.664,0.000,0.664
1786437008130,200,0.727,0.000,0.727
1786437009130,200,1.259,0.000,1.259
1786437010389,200,1.184,0.000,1.184
1786437011573,200,0.621,0.000,0.621
1786437012573,200,0.708,0.000,0.708
1786437013573,200,0.349,0.000,0.349
1786437014573,200,0.876,0.000,0.876
1786437015573,200,1.182,0.000,1.182
1786437016756,200,0.445,0.000,0.445
1786437017756,200,0.457,0.000,0.457
1786437018756,200,0.955,0.000,0.955
1786437019756,200,0.909,0.000,0.909
1786437020756,200,0.833,0.000,0.832
1786437021756,200,0.130,0.000,0.130
1786437022756,200,0.598,0.000,0.598
1786437023757,200,0.814,0.000,0.814
1786437024757,200,0.844,0.000,0.844
1786437025757,200,0.742,0.000,0.742
1786437026757,200,0.275,0.000,0.275
1786437027757,200,0.381,0.000,0.381
1786437028757,200,0.945,0.000,0.945
1786437029757,200,0.977,0.000,0.977
1786437030757,200,0.806,0.000,0.806
1786437031757,200,0.473,0.000,0.473
1786437032757,200,0.670,0.000,0.670
1786437033758,200,0.938,0.000,0.938
1786437034758,200,0.592,0.000,0.592
1786437035758,200,0.402,0.000,0.402
1786437036758,200,0.628,0.000,0.627
1786437037758,200,0.700,0.000,0.700
1786437038758,200,0.744,0.000,0.744
1786437039758,200,1.135,0.000,1.135
1786437040893,200,1.296,0.000,1.295
1786437042189,200,0.657,0.000,0.657
1786437043189,200,0.933,0.000,0.933
1786437044189,200,0.356,0.000,0.356
1786437045189,200,1.021,0.000,1.021
1786437046210,200,0.672,0.000,0.672
1786437047211,200,0.170,0.000,0.170
1786437048211,200,0.474,0.000,0.474
1786437049211,200,0.748,0.000,0.748
1786437050211,200,0.705,0.000,0.705
1786437051211,200,0.960,0.000,0.960
1786437052211,200,0.231,0.000,0.231
1786437053211,200,0.490,0.000,0.489
1786437054211,200,0.992,0.000,0.992
1786437055211,200,0.885,0.000,0.885
1786437056211,200,0.922,0.000,0.922
1786437057212,200,0.618,0.000,0.618
1786437058212,200,0.708,0.000,0.708
1786437059212,200,0.438,0.000,0.438
1786437060212,200,0.826,0.000,0.825
1786437061212,200,0.631,0.000,0.631
1786437062212,200,0.889,0.000,0.889
1786437063212,200,0.601,0.000,0.601
1786437064212,200,0.700,0.000,0.700
1786437065212,200,1.004,0.000,1.004
1786437066216,200,0.944,0.000,0.944
1786437067216,200,0.821,0.000,0.821
1786437068216,200,0.299,0.000,0.299
1786437069216,200,0.567,0.000,0.567
1786437070216,200,0.950,0.000,0.950
1786437071216,200,0.984,0.000,0.983
1786437072217,200,0.769,0.000,0.769
1786437073217,200,0.737,0.000,0.737
1786437074217,200,1.030,0.000,1.030
1786437075247,200,0.311,0.000,0.310
1786437076247,200,0.553,0.000,0.553
1786437077247,200,0.686,0.000,0.686
1786437078248,200,1.173,0.000,1.173
1786437079420,200,0.621,0.000,0.621
1786437080420,200,0.743,0.000,0.743
1786437081420,200,0.696,0.000,0.695
1786437082420,200,0.676,0.000,0.676
1786437083421,200,0.447,0.000,0.447
1786437084421,200,0.626,0.000,0.626
1786437085421,200,0.711,0.000,0.711
1786437086421,200,1.046,0.000,1.046
1786437087467,200,1.009,0.000,1.009
1786437088475,200,0.087,0.000,0.087
1786437089475,200,0.359,0.000,0.359
1786437090476,200,0.871,0.000,0.871
1786437091476,200,0.781,0.000,0.781
1786437092476,200,0.964,0.000,0.964
1786437093476,200,0.155,0.000,0.155
1786437094476,200,0.497,0.000,0.497
1786437095476,200,0.958,0.000,0.958
1786437096476,200,0.672,0.000,0.672
1786437097476,200,0.505,0.000,0.505
1786437098476,200,0.119,0.000,0.119
1786437099477,200,0.533,0.000,0.533
1786437100477,200,1.056,0.000,1.056
1786437101533,200,1.137,0.000,1.137
1786437102670,200,0.970,0.000,0.970
1786437103670,200,0.364,0.000,0.364
1786437104670,200,0.879,0.000,0.879
1786437105671,200,0.275,0.000,0.275
1786437106671,200,0.772,0.000,0.771
1786437107671,200,0.726,0.000,0.726
1786437108671,200,0.469,0.000,0.469
1786437109671,200,0.513,0.000,0.513
1786437110671,200,0.954,0.000,0.954
1786437111671,200,1.136,0.000,1.136
1786437112808,200,0.851,0.000,0.851
1786437113808,200,1.044,0.000,1.044
1786437114852,200,0.512,0.000,0.512
1786437115852,200,0.924,0.000,0.923
1786437116852,200,1.293,0.000,1.293
1786437118145,200,0.729,0.000,0.729
1786437119146,200,0.807,0.000,0.807
1786437120146,200,0.785,0.000,0.785
1786437121146,200,0.966,0.000,0.966
1786437122146,200,1.055,0.000,1.055
1786437123201,200,0.875,0.000,0.875
1786437124201,200,0.754,0.000,0.754
1786437125201,200,0.568,0.000,0.568
1786437126201,200,1.022,0.000,1.022
1786437127223,200,0.172,0.000,0.172
1786437128224,200,0.864,0.000,0.864
1786437129224,200,0.165,0.000,0.165
1786437130224,200,0.614,0.000,0.614
1786437131224,200,1.176,0.000,1.176
1786437132400,200,0.964,0.000,0.964
1786437133400,200,0.423,0.000,0.423
1786437134400,200,0.618,0.000,0.618
1786437135400,200,1.073,0.000,1.073
1786437136473,200,0.342,0.000,0.342
1786437137473,200,1.145,0.000,1.145
1786437138618,200,0.897,0.000,0.897
1786437139618,200,0.440,0.000,0.440
1786437140618,200,0.476,0.000,0.476
1786437141618,200,1.002,0.000,1.002
1786437142621,200,0.732,0.000,0.732
1786437143621,200,1.043,0.000,1.042
1786437144663,200,0.154,0.000,0.154
1786437145663,200,0.548,0.000,0.547
1786437146663,200,1.074,0.000,1.074
1786437147737,200,0.848,0.000,0.848
1786437148737,200,0.709,0.000,0.709
1786437149738,200,0.268,0.000,0.268
1786437150738,200,0.451,0.000,0.451
1786437151738,200,0.741,0.000,0.741
1786437152738,200,0.683,0.000,0.683
1786437153738,200,0.969,0.000,0.969
1786437154738,200,0.506,0.000,0.506
1786437155738,200,0.661,0.000,0.661
1786437156738,200,0.686,0.000,0.686
1786437157738,200,1.012,0.000,1.012
1786437158751,200,0.720,0.000,0.720
1786437159751,200,0.551,0.000,0.551
1786437160751,200,0.946,0.000,0.946
1786437161751,200,0.514,0.000,0.514
1786437162751,200,0.622,0.000,0.622
1786437163751,200,0.540,0.000,0.540
1786437164751,200,0.689,0.000,0.689
1786437165751,200,0.341,0.000,0.341
1786437166752,200,0.816,0.000,0.816
1786437167752,200,0.524,0.000,0.524
1786437168752,200,1.065,0.000,1.065
1786437169817,200,0.730,0.000,0.730
1786437170817,200,0.877,0.000,0.877
1786437171817,200,0.364,0.000,0.364
1786437172818,200,0.798,0.000,0.798
1786437173818,200,0.800,0.000,0.799
1786437174818,200,0.849,0.000,0.849
1786437175818,200,0.952,0.000,0.952
1786437176818,200,0.593,0.000,0.593
1786437177818,200,1.094,0.000,1.094
1786437178912,200,1.297,0.000,1.297
1786437180209,200,0.344,0.000,0.344
1786437181209,200,0.617,0.000,0.617
1786437182209,200,0.911,0.000,0.911
1786437183209,200,1.029,0.000,1.029
1786437184239,200,0.997,0.000,0.997
1786437185239,200,0.346,0.000,0.346
1786437186239,200,0.429,0.000,0.429
1786437187239,200,0.696,0.000,0.696
1786437188239,200,0.742,0.000,0.742
1786437189239,200,0.779,0.000,0.779
1786437190239,200,0.320,0.000,0.320
1786437191239,200,0.827,0.000,0.827
1786437192239,200,0.875,0.000,0.875
1786437193239,200,0.744,0.000,0.744
1786437194240,200,0.844,0.000,0.844
1786437195240,200,0.618,0.000,0.618
1786437196240,200,0.871,0.000,0.871
1786437197240,200,0.585,0.000,0.585
1786437198240,200,0.693,0.000,0.693
1786437199240,200,0.885,0.000,0.885
1786437200240,200,0.933,0.000,0.933
1786437201240,200,1.000,0.000,1.000
1786437202240,200,0.439,0.000,0.439
1786437203240,200,1.113,0.000,1.112
1786437204353,200,0.959,0.000,0.958
1786437205353,200,0.640,0.000,0.640
1786437206353,200,0.755,0.000,0.755
1786437207353,200,0.820,0.000,0.820
1786437208353,200,0.623,0.000,0.623
1786437209353,200,1.024,0.000,1.024
1786437210378,200,0.581,0.000,0.581
1786437211378,200,0.678,0.000,0.678
1786437212378,200,1.159,0.000,1.159
1786437213537,200,0.796,0.000,0.796
1786437214538,200,0.751,0.000,0.751
1786437215538,200,0.410,0.000,0.410
1786437216538,200,0.547,0.000,0.547
1786437217538,200,1.142,0.000,1.142
1786437218680,200,0.928,0.000,0.928
1786437219680,200,1.066,0.000,1.065
1786437220745,200,0.189,0.000,0.189
1786437221745,200,0.447,0.000,0.447
1786437222746,200,0.820,0.000,0.820
1786437223746,200,0.783,0.000,0.783
1786437224746,200,0.919,0.000,0.919
1786437225746,200,0.516,0.000,0.516
1786437226746,200,0.804,0.000,0.804
1786437227746,200,0.382,0.000,0.382
1786437228746,200,0.951,0.000,0.951
1786437229746,200,0.764,0.000,0.764
1786437230746,200,0.615,0.000,0.615
1786437231747,200,0.817,0.000,0.817
1786437232747,200,1.181,0.000,1.181
1786437233928,200,1.064,0.000,1.063
1786437234991,200,1.042,0.000,1.042
1786437236034,200,0.397,0.000,0.397
1786437237034,200,0.378,0.000,0.378
1786437238034,200,1.178,0.000,1.177
1786437239212,200,0.625,0.000,0.625
1786437240212,200,0.765,0.000,0.765
1786437241212,200,0.158,0.000,0.158
1786437242212,200,0.391,0.000,0.391
1786437243212,200,0.768,0.000,0.768
1786437244212,200,0.815,0.000,0.815
1786437245212,200,0.924,0.000,0.924
1786437246212,200,0.256,0.000,0.256
1786437247212,200,0.591,0.000,0.591
1786437248212,200,0.360,0.000,0.359
1786437249213,200,0.876,0.000,0.876
1786437250213,200,1.059,0.000,1.059
1786437251271,200,0.179,0.000,0.179
1786437252271,200,0.474,0.000,0.474
1786437253272,200,0.735,0.000,0.735
1786437254272,200,0.979,0.000,0.979
1786437255272,200,1.054,0.000,1.054
1786437256326,200,0.594,0.000,0.594
1786437257326,200,1.060,0.000,1.060
