epoch,vmpeak_kb,vmsize_kb,vmrss_kb,vmhwm_kb
1785899759.502,2592296,2592296,2025228,2025228
1785899759.753,2592296,2592296,2025228,2025228
1785899760.004,2603816,2603816,2036576,2036576
1785899760.254,2606004,2606004,2038056,2038056
1785899760.504,2615400,2615400,2048056,2048056
1785899760.754,2618580,2618580,2050744,2050744
1785899761.005,2626912,2626912,2059540,2059540
1785899761.255,2631540,2631540,2063828,2063828
1785899761.505,2638324,2638324,2070716,2070716
1785899761.755,2645636,2645636,2077748,2077748
1785899762.006,2647000,2647000,2079732,2079732
1785899762.256,2654372,2654372,2086704,2086704
1785899762.506,2654372,2654372,2086704,2086704
1785899762.756,2661556,2661556,2093524,2093524
1785899763.007,2662856,2662856,2095216,2095216
1785899763.257,2666640,2666640,2098280,2098280
1785899763.507,2674080,2674080,2105996,2105996
1785899763.758,2674080,2674080,2105996,2105996
1785899764.008,2683248,2683248,2115592,2115592
1785899764.258,2683248,2683248,2115592,2115592
1785899764.509,2691728,2691728,2123792,2123792
1785899764.759,2693504,2693504,2125576,2125576
1785899765.009,2700976,2700976,2133252,2133252
1785899765.259,2706224,2706224,2138228,2138228
1785899765.510,2712612,2712612,2144284,2144284
1785899765.760,2718824,2718824,2150396,2150396
1785899766.010,2722864,2722864,2154872,2154872
1785899766.260,2730444,2730444,2161880,2161880
1785899766.511,2734756,2734756,2165924,2165924
1785899766.761,2741916,2741916,2174620,2174620
1785899767.011,2744796,2744796,2179076,2179076
1785899767.261,2752580,2752580,2189392,2189392
1785899767.512,2759008,2759008,2197240,2197240
1785899767.762,2764804,2764804,2203852,2203852
1785899768.012,2773888,2773888,2215780,2215780
1785899768.263,2775340,2775340,2217408,2217408
1785899768.513,2789032,2789032,2234144,2234144
1785899768.763,2789032,2789032,2234144,2234144
1785899769.014,2804760,2804760,2253984,2253984
1785899769.264,2804760,2804760,2253984,2253984
1785899769.514,2943024,2884640,2272604,2272604
1785899769.764,2943024,2887324,2276088,2276088
1785899770.015,2943024,2895844,2286012,2286012
1785899770.265,2943024,2907256,2300304,2300304
1785899770.515,2943024,2907256,2300304,2300304
1785899770.765,2943024,2926496,2325564,2325564
1785899771.016,2943024,2926496,2325564,2325564
1785899771.266,2943024,2934576,2335964,2335964
1785899771.516,2949400,2949400,2354304,2354304
1785899771.767,2949400,2949400,2354304,2354304
1785899772.017,2966244,2966244,2374264,2374264
1785899772.267,2972192,2972192,2382048,2382048
1785899772.517,2973772,2973772,2384780,2384780
1785899772.768,2996312,2996312,2412504,2412504
1785899773.018,2997336,2997336,2413348,2413348
1785899773.268,3003904,3003904,2422092,2422092
1785899773.518,3022740,3022740,2447288,2447288
1785899773.769,3022740,3022740,2447288,2447288
1785899774.019,3035604,3035604,2463996,2463996
1785899774.269,3051536,3051536,2484568,2484568
1785899774.519,3051536,3051536,2484568,2484568
1785899774.770,3065460,3065460,2501436,2501436
1785899775.020,3081924,3081924,2522760,2522760
1785899775.270,3081924,3081924,2522760,2522760
1785899775.520,3093108,3093108,2536468,2536468
1785899775.770,3106640,3106640,2553580,2553580
1785899776.021,3115672,3115672,2565448,2565448
1785899776.271,3115672,3115672,2565448,2565448
1785899776.521,3251372,3198792,2587676,2587676
1785899776.772,3251372,3215412,2609212,2609212
1785899777.022,3251372,3215412,2609212,2609212
1785899777.272,3251372,3227328,2624852,2624852
1785899777.522,3251372,3246880,2649500,2649500
1785899777.773,3251988,3251988,2655352,2655352
1785899778.023,3251988,3251988,2655352,2655352
1785899778.273,3268492,3268492,2676532,2676532
1785899778.524,3286212,3286212,2700264,2700264
1785899778.774,3286212,3286212,2700264,2700264
1785899779.024,3292260,3292260,2709788,2709788
1785899779.274,3309328,3309328,2732060,2732060
1785899779.525,3320328,3320328,2746688,2746688
1785899779.775,3320328,3320328,2746688,2746688
1785899780.025,3326872,3326872,2755192,2755192
1785899780.276,3343268,3343268,2777660,2777660
1785899780.526,3355908,3355908,2793904,2793904
1785899780.776,3355908,3355908,2793904,2793904
1785899781.026,3364852,3364852,2806492,2806492
1785899781.277,3385212,3385212,2834376,2834376
1785899781.527,3522368,3459348,2845596,2845596
1785899781.777,3522368,3459348,2845596,2845596
1785899782.027,3522368,3468528,2857548,2857548
1785899782.278,3522368,3483908,2878080,2878080
1785899782.528,3522368,3500004,2899612,2899612
1785899782.778,3522368,3500004,2899612,2899612
1785899783.029,3522368,3500004,2899612,2899612
1785899783.279,3522368,3517548,2917936,2917936
1785899783.529,3522368,3521096,2921432,2921432
1785899783.779,3522368,3521096,2921448,2921448
1785899784.030,3522368,3521096,2921448,2921448
1785899784.280,3522368,3521096,2921844,2921844
1785899784.531,3532360,3532360,2973828,2973828
1785899784.781,3720660,3720660,3162016,3162016
1785899785.031,3720660,3720660,3162016,3162016
1785899785.281,3723156,3723156,3164676,3164676
1785899785.531,3725204,3725204,3165984,3165984
1785899785.782,3725204,3725204,3165984,3165984
1785899786.032,3725204,3725204,3165984,3165984
1785899786.282,3725204,3725204,3165984,3165984
1785899786.533,3725204,3725204,3165984,3165984
1785899786.783,3725204,3725204,3165984,3165984
1785899787.033,3725204,3725204,3165984,3165984
1785899787.283,3725204,3725204,3165984,3165984
1785899787.534,3725204,3725204,3165984,3165984
1785899787.784,3725204,3725204,3165984,3165984
1785899788.034,3725204,3725204,3165984,3165984
1785899788.284,3725204,3725204,3165984,3165984
1785899788.535,3725204,3725204,3165984,3165984
1785899788.785,3725204,3725204,3165984,3165984
1785899789.035,3742612,3742612,3183948,3183948
1785899789.286,3755924,3755924,3197332,3197332
1785899789.536,3755924,3755924,3197332,3197332
1785899789.786,3778452,3778452,3219832,3219832
1785899790.037,3809172,3809172,3250000,3250000
1785899790.287,3809172,3809172,3250000,3250000
1785899790.537,3815316,3815316,3257020,3257020
1785899790.787,3860372,3860372,3301276,3301276
1785899791.038,3865492,3865492,3307088,3307088
1785899791.288,3865492,3865492,3307088,3307088
1785899791.538,3891092,3891092,3332104,3332104
1785899791.789,3922836,3922836,3364372,3364372
1785899792.039,3926932,3926932,3367688,3367688
1785899792.289,3926932,3926932,3367688,3367688
1785899792.539,3934100,3934100,3375608,3375608
1785899792.790,3949460,3949460,3391168,3391168
1785899793.040,3964820,3964820,3406516,3406516
1785899793.290,3978132,3978132,3419188,3419188
1785899793.540,3978132,3978132,3419188,3419188
1785899793.791,3978132,3978132,3419188,3419188
1785899794.041,3991904,3991904,3432700,3432700
1785899794.291,4011360,4011360,3452980,3452980
1785899794.542,4022112,4022112,3463488,3463488
1785899794.792,4038496,4038496,3479604,3479604
1785899795.042,4038496,4038496,3479604,3479604
1785899795.292,4038496,4038496,3479604,3479604
1785899795.543,4066144,4066144,3507124,3507124
1785899795.793,4094816,4094816,3535856,3535856
1785899796.043,4131680,4131680,3572508,3572508
1785899796.293,4131680,4131680,3572508,3572508
1785899796.544,4131680,4131680,3572508,3572508
1785899796.794,4136800,4136800,3577756,3577756
1785899797.044,4139872,4139872,3580800,3580800
1785899797.295,4142944,4142944,3583784,3583784
1785899797.545,4146016,4146016,3586996,3586996
1785899797.795,4149088,4149088,3590224,3590224
1785899798.046,4152160,4152160,3593360,3593360
1785899798.296,4155232,4155232,3596412,3596412
1785899798.546,4158304,4158304,3599648,3599648
1785899798.796,4161376,4161376,3602820,3602820
1785899799.047,4164448,4164448,3605784,3605784
1785899799.297,4167520,4167520,3608940,3608940
1785899799.547,4170592,4170592,3611996,3611996
1785899799.797,4174688,4174688,3615328,3615328
1785899800.048,4177760,4177760,3618676,3618676
1785899800.298,4180832,4180832,3621908,3621908
1785899800.548,4183904,4183904,3625068,3625068
1785899800.799,4186976,4186976,3628324,3628324
1785899801.049,4190048,4190048,3631436,3631436
1785899801.299,4193120,4193120,3634552,3634552
1785899801.549,4196192,4196192,3637724,3637724
1785899801.800,4199264,4199264,3640788,3640788
1785899802.050,4207456,4207456,3648884,3648884
1785899802.300,4217696,4217696,3658380,3658380
1785899802.550,4226912,4226912,3668044,3668044
1785899802.801,4239200,4239200,3679908,3679908
1785899803.051,4242272,4242272,3683716,3683716
1785899803.301,4246368,4246368,3687380,3687380
1785899803.551,4249440,4249440,3690580,3690580
1785899803.802,4254560,4254560,3695460,3695460
1785899804.052,4257632,4257632,3699052,3699052
1785899804.302,4260704,4260704,3702204,3702204
1785899804.553,4263776,4263776,3705416,3705416
1785899804.803,4267872,4267872,3708808,3708808
1785899805.053,4270944,4270944,3712248,3712248
1785899805.303,4274016,4274016,3715492,3715492
1785899805.554,4277088,4277088,3718524,3718524
1785899805.804,4280160,4280160,3721572,3721572
1785899806.055,4283232,4283232,3724756,3724756
1785899806.305,4287328,4287328,3728016,3728016
1785899806.555,4290400,4290400,3731044,3731044
1785899806.805,4293472,4293472,3734400,3734400
1785899807.055,4302688,4302688,3744328,3744328
1785899807.306,4314976,4314976,3756116,3756116
1785899807.556,4336748,4336748,3768528,3768528
1785899807.806,4423788,4423788,3859768,3859768
1785899808.056,4454508,4454508,3892016,3892016
1785899808.307,4454508,4454508,3892016,3892016
1785899808.557,4465772,4465772,3903376,3903376
1785899808.807,4550968,4550968,3981896,3981896
1785899809.058,4561408,4561408,3991848,3991848
1785899809.308,4561408,4561408,3991848,3991848
1785899809.558,4561408,4561408,3991848,3991848
1785899809.808,4577812,4577796,3992692,3992692
1785899810.059,4577812,4577796,3992704,3992704
1785899810.309,4577812,4577796,3992704,3992704
1785899810.559,4577812,4577796,3992704,3992704
1785899810.810,4577812,4577796,3992704,3992704
1785899811.060,4577812,4321124,3746620,3991456
1785899811.310,4577812,4321124,3746620,3991456
1785899811.561,4577812,4321124,3746620,3991456
1785899811.811,4577812,4321124,3746620,3991456
1785899812.061,4577812,4321124,3746620,3991456
1785899812.311,4577812,4002656,3428728,3991456
1785899812.562,4577812,3717984,3144264,3991456
1785899812.812,4577812,3716960,3143252,3991456
1785899813.062,4577812,3716960,3143260,3991456
1785899813.312,4577812,3716960,3143304,3991456
1785899813.563,4577812,3716960,3143316,3991456
1785899813.813,4577812,3714912,3141268,3991456
1785899814.063,4577812,3293024,2723076,3991456
1785899814.314,4577812,3293024,2723076,3991456
1785899814.564,4577812,3293024,2723076,3991456
1785899814.814,4577812,3293024,2723076,3991456
1785899815.064,4577812,3293024,2723076,3991456
1785899815.315,4577812,3293024,2723076,3991456
1785899815.565,4577812,3293024,2723148,3991456
1785899815.815,4577812,3293024,2723148,3991456
1785899816.066,4577812,3293024,2723148,3991456
1785899816.316,4577812,3278688,2708844,3991456
1785899816.566,4577812,3278688,2708844,3991456
1785899816.816,4577812,3278688,2708844,3991456
1785899817.067,4577812,3277664,2707836,3991456
1785899817.317,4577812,3299308,2729428,3991456
1785899817.567,4577812,3309496,2739524,3991456
1785899817.817,4577812,3332828,2762940,3991456
1785899818.068,4577812,3337444,2767560,3991456
1785899818.318,4577812,3349020,2779056,3991456
1785899818.568,4577812,3349020,2779060,3991456
1785899818.818,4577812,3349020,2779060,3991456
1785899819.069,4577812,3349020,2779060,3991456
1785899819.319,4577812,3350288,2780308,3991456
1785899819.569,4577812,3352848,2782868,3991456
1785899819.820,4577812,3352848,2782868,3991456
1785899820.070,4577812,3352848,2782868,3991456
1785899820.320,4577812,3352848,2782868,3991456
1785899820.570,4577812,3352848,2782868,3991456
1785899820.821,4577812,3355408,2785428,3991456
1785899821.071,4577812,3355408,2785428,3991456
1785899821.321,4577812,3355408,2785428,3991456
1785899821.572,4577812,3355408,2785432,3991456
1785899821.822,4577812,3355408,2785444,3991456
1785899822.072,4577812,3355408,2785444,3991456
1785899822.322,4577812,3355408,2785444,3991456
1785899822.573,4577812,3355408,2785444,3991456
1785899822.823,4577812,3355408,2785444,3991456
1785899823.073,4577812,3355844,2785804,3991456
1785899823.323,4577812,3355844,2785880,3991456
1785899823.574,4577812,3355844,2785880,3991456
1785899823.824,4577812,3355844,2785880,3991456
1785899824.074,4577812,3356816,2786852,3991456
1785899824.324,4577812,3356816,2786852,3991456
1785899824.575,4577812,3356816,2786852,3991456
1785899824.825,4577812,3356816,2786852,3991456
1785899825.075,4577812,3356816,2786852,3991456
1785899825.326,4577812,3356816,2786852,3991456
1785899825.576,4577812,3356816,2786852,3991456
1785899825.826,4577812,3356816,2786852,3991456
1785899826.076,4577812,3356816,2786852,3991456
1785899826.327,4577812,3356800,2786828,3991456
1785899826.577,4577812,3356800,2786828,3991456
1785899826.827,4577812,3356800,2786828,3991456
1785899827.078,4577812,3359228,2789256,3991456
1785899827.328,4577812,3359244,2789260,3991456
1785899827.578,4577812,3359244,2789260,3991456
1785899827.828,4577812,3359244,2789260,3991456
1785899828.079,4577812,3359244,2789260,3991456
1785899828.329,4577812,3359244,2789260,3991456
1785899828.579,4577812,3359244,2789260,3991456
1785899828.829,4577812,3359244,2789260,3991456
1785899829.080,4577812,3359244,2789260,3991456
1785899829.330,4577812,3359244,2789260,3991456
1785899829.580,4577812,3359244,2789260,3991456
1785899829.830,4577812,3359244,2789260,3991456
1785899830.081,4577812,3359244,2789260,3991456
1785899830.331,4577812,3359244,2789260,3991456
1785899830.581,4577812,3359244,2789260,3991456
1785899830.832,4577812,3359244,2789260,3991456
1785899831.082,4577812,3359244,2789260,3991456
1785899831.332,4577812,3359244,2789260,3991456
1785899831.582,4577812,3359244,2789260,3991456
1785899831.833,4577812,3359244,2789260,3991456
1785899832.083,4577812,3359244,2789260,3991456
1785899832.333,4577812,3359244,2789260,3991456
1785899832.584,4577812,3359244,2789260,3991456
1785899832.834,4577812,3359244,2789260,3991456
1785899833.084,4577812,3359244,2789260,3991456
1785899833.335,4577812,3359244,2789260,3991456
1785899833.585,4577812,3359244,2789260,3991456
1785899833.836,4577812,3359244,2789260,3991456
1785899834.086,4577812,3359244,2789260,3991456
1785899834.336,4577812,3359244,2789260,3991456
1785899834.587,4577812,3359244,2789260,3991456
1785899834.837,4577812,3359244,2789260,3991456
1785899835.087,4577812,3359244,2789260,3991456
1785899835.338,4577812,3359244,2789260,3991456
1785899835.593,4577812,3359244,2789260,3991456
1785899835.844,4577812,3360560,2790576,3991456
1785899836.094,4577812,3360560,2790576,3991456
1785899836.344,4577812,3360560,2790576,3991456
1785899836.594,4577812,3360560,2790576,3991456
1785899836.845,4577812,3360560,2790576,3991456
1785899837.095,4577812,3360560,2790576,3991456
1785899837.345,4577812,3360560,2790576,3991456
1785899837.595,4577812,3363864,2793208,3991456
1785899837.846,4577812,3363864,2793220,3991456
1785899838.096,4577812,3363864,2793220,3991456
1785899838.346,4577812,3363864,2793296,3991456
1785899838.596,4577812,3363864,2793392,3991456
1785899838.847,4577812,3363864,2793516,3991456
1785899839.097,4577812,3363864,2793520,3991456
1785899839.347,4577812,3363864,2793596,3991456
1785899839.597,4577812,3363864,2793764,3991456
1785899839.848,4577812,3363864,2793804,3991456
1785899840.098,4577812,3363864,2793804,3991456
1785899840.348,4577812,3363864,2793840,3991456
1785899840.598,4577812,3371200,2793948,3991456
1785899840.849,4577812,3371200,2794112,3991456
1785899841.099,4577812,3371200,2794196,3991456
1785899841.349,4577812,3371200,2794196,3991456
1785899841.600,4577812,3371200,2794244,3991456
1785899841.850,4577812,3371200,2794336,3991456
1785899842.100,4577812,3371200,2794412,3991456
1785899842.350,4577812,3371200,2794528,3991456
1785899842.601,4577812,3371200,2794580,3991456
1785899842.851,4577812,3371200,2794580,3991456
1785899843.101,4577812,3371200,2794628,3991456
1785899843.351,4577812,3371200,2794768,3991456
1785899843.602,4577812,3371200,2794888,3991456
1785899843.852,4577812,3371200,2794976,3991456
1785899844.102,4577812,3371200,2794976,3991456
1785899844.352,4577812,3371200,2794976,3991456
1785899844.603,4577812,3371200,2795180,3991456
1785899844.853,4577812,3371200,2795284,3991456
1785899845.103,4577812,3371200,2795364,3991456
1785899845.353,4577812,3371200,2795364,3991456
1785899845.604,4577812,3371200,2795364,3991456
1785899845.854,4577812,3371200,2795364,3991456
1785899846.104,4577812,3371200,2795536,3991456
1785899846.354,4577812,3371200,2795716,3991456
1785899846.605,4577812,3371200,2795760,3991456
1785899846.855,4577812,3371200,2795760,3991456
1785899847.105,4577812,3371200,2795820,3991456
1785899847.355,4577812,3371200,2795984,3991456
1785899847.606,4577812,3371200,2796096,3991456
1785899847.856,4577812,3371200,2796160,3991456
1785899848.106,4577812,3371200,2796160,3991456
1785899848.356,4577812,3371200,2796160,3991456
1785899848.607,4577812,3371200,2796224,3991456
1785899848.857,4577812,3371200,2796332,3991456
1785899849.107,4577812,3371200,2796500,3991456
1785899849.357,4577812,3371200,2796564,3991456
1785899849.608,4577812,3371200,2796564,3991456
1785899849.858,4577812,3371200,2796564,3991456
1785899850.108,4577812,3371200,2796628,3991456
1785899850.359,4577812,3371200,2796768,3991456
1785899850.609,4577812,3371200,2796892,3991456
1785899850.859,4577812,3371200,2796980,3991456
1785899851.109,4577812,3371200,2796980,3991456
1785899851.359,4577812,3371200,2796984,3991456
1785899851.610,4577812,3371200,2797016,3991456
1785899851.860,4577812,3371200,2797116,3991456
1785899852.110,4577812,3371200,2797296,3991456
1785899852.360,4577812,3371200,2797328,3991456
1785899852.611,4577812,3371200,2797328,3991456
1785899852.861,4577812,3377728,2807264,3991456
1785899853.111,4577812,3377744,2807268,3991456
1785899853.362,4577812,3377744,2807268,3991456
1785899853.612,4577812,3377744,2807268,3991456
1785899853.862,4577812,3377744,2807268,3991456
1785899854.112,4577812,3377744,2807268,3991456
1785899854.363,4577812,3377744,2807268,3991456
1785899854.613,4577812,3377744,2807268,3991456
1785899854.863,4577812,3377744,2807268,3991456
1785899855.114,4577812,3377744,2807268,3991456
1785899855.364,4577812,3377744,2807268,3991456
1785899855.614,4577812,3377744,2807268,3991456
1785899855.864,4577812,3377744,2807268,3991456
1785899856.115,4577812,3377744,2807268,3991456
1785899856.365,4577812,3377744,2807268,3991456
1785899856.615,4577812,3377744,2807268,3991456
1785899856.865,4577812,3377744,2807764,3991456
1785899857.116,4577812,3377744,2807764,3991456
1785899857.366,4577812,3377744,2807764,3991456
1785899857.616,4577812,3377744,2807764,3991456
1785899857.867,4577812,3377744,2807764,3991456
1785899858.117,4577812,3377744,2807764,3991456
1785899858.367,4577812,3377744,2807764,3991456
1785899858.617,4577812,3377744,2807764,3991456
1785899858.868,4577812,3377744,2807764,3991456
1785899859.118,4577812,3377744,2807764,3991456
1785899859.368,4577812,3377744,2807764,3991456
1785899859.618,4577812,3377744,2807764,3991456
1785899859.869,4577812,3377744,2807764,3991456
1785899860.119,4577812,3377744,2807764,3991456
1785899860.369,4577812,3377744,2807764,3991456
1785899860.619,4577812,3377744,2807764,3991456
1785899860.870,4577812,3377744,2807764,3991456
1785899861.120,4577812,3377744,2807764,3991456
1785899861.370,4577812,3377744,2807764,3991456
1785899861.620,4577812,3377744,2807764,3991456
1785899861.871,4577812,3377744,2807764,3991456
1785899862.121,4577812,3377744,2807764,3991456
1785899862.371,4577812,3377744,2807764,3991456
1785899862.621,4577812,3377744,2807764,3991456
1785899862.872,4577812,3377744,2807764,3991456
1785899863.122,4577812,3377744,2807764,3991456
1785899863.372,4577812,3377728,2807760,3991456
1785899863.623,4577812,3377728,2807760,3991456
1785899863.873,4577812,3377728,2807760,3991456
1785899864.123,4577812,3377728,2807760,3991456
1785899864.373,4577812,3377728,2807760,3991456
1785899864.624,4577812,3377728,2807760,3991456
1785899864.874,4577812,3377728,2807760,3991456
1785899865.124,4577812,3377728,2807760,3991456
1785899865.374,4577812,3377728,2807760,3991456
1785899865.624,4577812,3377728,2807760,3991456
1785899865.875,4577812,3377728,2807760,3991456
1785899866.125,4577812,3377728,2807760,3991456
1785899866.375,4577812,3377728,2807760,3991456
1785899866.625,4577812,3377744,2807764,3991456
1785899866.876,4577812,3377744,2807764,3991456
1785899867.126,4577812,3377744,2807764,3991456
1785899867.376,4577812,3377744,2807764,3991456
1785899867.626,4577812,3377744,2807764,3991456
1785899867.877,4577812,3377744,2807764,3991456
1785899868.127,4577812,3377744,2807764,3991456
1785899868.377,4577812,3377744,2807764,3991456
1785899868.627,4577812,3377744,2807764,3991456
1785899868.878,4577812,3377744,2807764,3991456
1785899869.128,4577812,3377744,2807764,3991456
1785899869.378,4577812,3377744,2807764,3991456
1785899869.629,4577812,3377744,2807764,3991456
1785899869.879,4577812,3377744,2807764,3991456
1785899870.129,4577812,3377744,2807764,3991456
1785899870.379,4577812,3377744,2807764,3991456
1785899870.630,4577812,3377744,2807764,3991456
1785899870.880,4577812,3377744,2807764,3991456
1785899871.130,4577812,3377744,2807764,3991456
1785899871.380,4577812,3377744,2807764,3991456
1785899871.630,4577812,3377744,2807764,3991456
1785899871.881,4577812,3377744,2807764,3991456
1785899872.131,4577812,3377744,2807764,3991456
1785899872.381,4577812,3377744,2807764,3991456
1785899872.631,4577812,3378208,2808228,3991456
1785899872.881,4577812,3384004,2813416,3991456
1785899873.132,4577812,3384004,2813580,3991456
1785899873.382,4577812,3384004,2813688,3991456
1785899873.632,4577812,3384004,2813704,3991456
1785899873.882,4577812,3384004,2813704,3991456
1785899874.133,4577812,3384004,2813784,3991456
1785899874.383,4577812,3384004,2813884,3991456
1785899874.633,4577812,3384004,2814016,3991456
1785899874.883,4577812,3384004,2814024,3991456
1785899875.134,4577812,3384004,2814024,3991456
1785899875.384,4577812,3384004,2814024,3991456
1785899875.634,4577812,3384004,2814024,3991456
1785899875.884,4577812,3384004,2814024,3991456
1785899876.134,4577812,3384004,2814024,3991456
1785899876.385,4577812,3384004,2814024,3991456
1785899876.635,4577812,3384004,2814024,3991456
1785899876.885,4577812,3383988,2814020,3991456
1785899877.135,4577812,3383988,2814020,3991456
1785899877.386,4577812,3383988,2814020,3991456
1785899877.636,4577812,3385384,2814700,3991456
1785899877.886,4577812,3385384,2814800,3991456
1785899878.137,4577812,3385384,2814900,3991456
1785899878.387,4577812,3385384,2814900,3991456
1785899878.637,4577812,3385384,2814900,3991456
1785899878.888,4577812,3384360,2813880,3991456
1785899879.138,4577812,3384360,2813880,3991456
