timestamp,http_status,elapsed_s,breach_over_2s,load_avg_1m
2026-08-12T01:17:29.961811+00:00,200,0.051,0,1.8046875
2026-08-12T01:17:30.961889+00:00,200,0.053,0,1.8046875
2026-08-12T01:17:31.961977+00:00,200,0.125,0,1.740234375
2026-08-12T01:17:32.962052+00:00,200,0.013,0,1.740234375
2026-08-12T01:17:33.962131+00:00,200,0.029,0,1.740234375
2026-08-12T01:17:34.962236+00:00,200,0.012,0,1.740234375
2026-08-12T01:17:35.962357+00:00,200,0.1,0,1.740234375
2026-08-12T01:17:36.962465+00:00,200,0.02,0,1.76123046875
2026-08-12T01:17:37.962578+00:00,200,0.036,0,1.76123046875
2026-08-12T01:17:38.962654+00:00,200,0.013,0,1.76123046875
2026-08-12T01:17:39.962753+00:00,200,0.133,0,1.76123046875
2026-08-12T01:17:40.962875+00:00,200,0.124,0,1.76123046875
2026-08-12T01:17:41.962984+00:00,200,0.141,0,1.7001953125
2026-08-12T01:17:42.963055+00:00,200,0.051,0,1.7001953125
2026-08-12T01:17:43.963167+00:00,200,0.018,0,1.7001953125
2026-08-12T01:17:44.963272+00:00,200,0.016,0,1.7001953125
2026-08-12T01:17:45.963391+00:00,200,0.025,0,1.7001953125
2026-08-12T01:17:46.963472+00:00,200,0.124,0,1.724609375
2026-08-12T01:17:47.963581+00:00,200,0.026,0,1.724609375
2026-08-12T01:17:48.963669+00:00,200,0.029,0,1.724609375
2026-08-12T01:17:49.963780+00:00,200,0.023,0,1.724609375
2026-08-12T01:17:50.963888+00:00,200,0.011,0,1.724609375
2026-08-12T01:17:51.963963+00:00,200,0.216,0,1.8271484375
2026-08-12T01:17:52.964072+00:00,200,3.758,1,1.8271484375
2026-08-12T01:17:56.722565+00:00,200,1.89,0,1.7607421875
2026-08-12T01:17:58.612902+00:00,200,0.931,0,1.7607421875
2026-08-12T01:17:59.613020+00:00,200,0.959,0,1.7607421875
2026-08-12T01:18:00.613090+00:00,200,1.493,0,1.69970703125
2026-08-12T01:18:02.105840+00:00,200,0.937,0,1.69970703125
2026-08-12T01:18:03.105958+00:00,200,0.838,0,1.69970703125
2026-08-12T01:18:04.106052+00:00,200,0.016,0,1.69970703125
2026-08-12T01:18:05.106168+00:00,200,0.178,0,1.69970703125
2026-08-12T01:18:06.106275+00:00,200,1.754,0,1.6435546875
2026-08-12T01:18:07.860004+00:00,200,0.012,0,1.6435546875
2026-08-12T01:18:08.860083+00:00,200,0.017,0,1.6435546875
2026-08-12T01:18:09.860157+00:00,200,0.021,0,1.6435546875
2026-08-12T01:18:10.860267+00:00,200,0.013,0,1.6435546875
2026-08-12T01:18:11.860377+00:00,200,3.786,1,1.591796875
2026-08-12T01:18:15.646679+00:00,200,0.978,0,1.591796875
2026-08-12T01:18:16.646759+00:00,200,0.918,0,1.62451171875
2026-08-12T01:18:17.646872+00:00,200,0.911,0,1.62451171875
2026-08-12T01:18:18.646981+00:00,200,1.797,0,1.62451171875
2026-08-12T01:18:20.443695+00:00,200,1.929,0,1.57421875
2026-08-12T01:18:22.372510+00:00,200,0.441,0,1.57421875
2026-08-12T01:18:23.372623+00:00,200,0.193,0,1.57421875
2026-08-12T01:18:24.372691+00:00,200,0.034,0,1.57421875
2026-08-12T01:18:25.372767+00:00,200,0.19,0,1.57421875
2026-08-12T01:18:26.372889+00:00,200,0.078,0,1.57421875
2026-08-12T01:18:27.373000+00:00,200,0.233,0,1.6083984375
2026-08-12T01:18:28.373108+00:00,200,0.012,0,1.6083984375
2026-08-12T01:18:29.373229+00:00,200,0.154,0,1.6083984375
2026-08-12T01:18:30.373349+00:00,200,0.022,0,1.6083984375
2026-08-12T01:18:31.373431+00:00,200,0.024,0,1.6083984375
2026-08-12T01:18:32.373538+00:00,200,0.013,0,1.72021484375
2026-08-12T01:18:33.373653+00:00,200,0.109,0,1.72021484375
2026-08-12T01:18:34.373764+00:00,200,0.115,0,1.72021484375
2026-08-12T01:18:35.373875+00:00,200,0.119,0,1.72021484375
2026-08-12T01:18:36.373985+00:00,200,0.01,0,1.72021484375
2026-08-12T01:18:37.374095+00:00,200,0.025,0,1.82275390625
2026-08-12T01:18:38.374218+00:00,200,0.028,0,1.82275390625
2026-08-12T01:18:39.374341+00:00,200,0.062,0,1.82275390625
2026-08-12T01:18:40.374450+00:00,200,0.229,0,1.82275390625
2026-08-12T01:18:41.374556+00:00,200,0.014,0,1.82275390625
2026-08-12T01:18:42.374636+00:00,200,0.05,0,1.83740234375
2026-08-12T01:18:43.374751+00:00,200,0.011,0,1.83740234375
2026-08-12T01:18:44.374820+00:00,200,0.295,0,1.83740234375
2026-08-12T01:18:45.374928+00:00,200,0.013,0,1.83740234375
2026-08-12T01:18:46.375044+00:00,200,0.091,0,1.83740234375
2026-08-12T01:18:47.375160+00:00,200,0.127,0,1.9306640625
2026-08-12T01:18:48.375274+00:00,200,0.01,0,1.9306640625
2026-08-12T01:18:49.375383+00:00,200,0.078,0,1.9306640625
2026-08-12T01:18:50.375503+00:00,200,0.221,0,1.9306640625
2026-08-12T01:18:51.375568+00:00,200,0.011,0,1.9306640625
2026-08-12T01:18:52.375648+00:00,200,0.046,0,1.9365234375
2026-08-12T01:18:53.375716+00:00,200,0.03,0,1.9365234375
2026-08-12T01:18:54.375813+00:00,200,0.013,0,1.9365234375
2026-08-12T01:18:55.376022+00:00,200,0.012,0,1.9365234375
2026-08-12T01:18:56.376119+00:00,200,0.024,0,1.9365234375
2026-08-12T01:18:57.376232+00:00,200,0.018,0,2.10205078125
2026-08-12T01:18:58.376355+00:00,200,0.167,0,2.10205078125
2026-08-12T01:18:59.376426+00:00,200,0.011,0,2.10205078125
2026-08-12T01:19:00.376534+00:00,200,0.175,0,2.10205078125
2026-08-12T01:19:01.376607+00:00,200,0.014,0,2.10205078125
2026-08-12T01:19:02.376681+00:00,200,0.04,0,2.17431640625
2026-08-12T01:19:03.376755+00:00,200,0.013,0,2.17431640625
2026-08-12T01:19:04.376868+00:00,200,0.01,0,2.17431640625
2026-08-12T01:19:05.376981+00:00,200,0.013,0,2.17431640625
