date,open,high,low,close,volume
2005-02-25,19.3728,20.1638,19.2981,19.5033,3973889
2005-02-28,19.9486,19.9486,18.55,18.796,4057592
2005-03-01,18.9624,19.1666,17.6255,17.9712,4178410
2005-03-02,17.9284,18.533,16.9979,18.0469,3999365
2005-03-03,18.0788,18.4254,17.9284,18.2192,1754771
2005-03-04,18.3428,19.1845,18.3009,18.6815,3297021
2005-03-07,19.1497,19.1666,18.5579,18.5898,1691693
2005-03-08,18.8319,19.1666,18.6396,18.8319,2005383
2005-03-09,18.7283,18.9305,18.4165,18.4733,1883353
2005-03-10,18.1356,18.283,17.1075,17.3785,3942592
2005-03-11,17.2221,18.1953,17.1962,18.03,1577667
2005-03-14,18.2362,18.283,17.231,17.4352,2023821
2005-03-15,17.6395,18.022,17.5169,17.8556,1458303
2005-03-16,17.8985,18.1774,17.5329,17.9871,1659185
2005-03-17,17.8985,19.0431,17.8985,19.0002,2575750
2005-03-18,19.4057,20.4029,19.2264,19.9167,5096917
2005-03-21,20.0721,20.0721,19.3728,19.4635,2604863
2005-03-22,19.4137,19.7454,19.1248,19.315,2295542
2005-03-23,18.9624,18.9624,17.7072,18.03,4473904
2005-03-24,18.2113,18.4643,17.7072,18.2113,2440375
2005-03-28,18.1027,18.1027,16.983,17.2549,4151239
2005-03-29,17.24,17.6315,16.2647,16.4699,5797563
2005-03-30,16.5725,16.9411,16.447,16.9411,2929472
2005-03-31,17.493,18.3428,17.24,18.2362,3859864
2005-04-01,18.4822,18.8678,18.1356,18.3836,3289255
2005-04-04,18.6048,18.796,18.1356,18.3248,1637106
2005-04-05,18.1356,18.2362,17.7162,17.9134,1809842
2005-04-06,17.751,18.0389,17.6813,18.0061,1587130
2005-04-07,18.0061,18.0857,17.6315,17.7809,1264223
2005-04-08,17.76,18.022,17.5936,17.8407,1179553
2005-04-11,17.8407,17.9134,17.231,17.3884,1326088
2005-04-12,17.2709,17.7072,16.5725,17.0657,2586422
2005-04-13,16.9899,17.0059,15.8194,15.8702,5442630
2005-04-14,15.678,15.8702,14.8382,15.0045,4980467
2005-04-15,15.0444,15.4548,14.88,15.0045,3670148
