timestamp,http_status,elapsed_s,breach_over_2s,load_avg_1m
2026-08-13T02:23:37.668188+00:00,200,0.019,0,0.54736328125
2026-08-13T02:23:38.668377+00:00,200,0.007,0,0.54736328125
2026-08-13T02:23:39.668536+00:00,200,0.007,0,0.54736328125
2026-08-13T02:23:40.668652+00:00,200,0.006,0,0.50341796875
2026-08-13T02:23:41.668813+00:00,200,0.007,0,0.50341796875
2026-08-13T02:23:42.668975+00:00,200,0.006,0,0.50341796875
2026-08-13T02:23:43.669144+00:00,200,0.007,0,0.50341796875
2026-08-13T02:23:44.669312+00:00,200,0.006,0,0.50341796875
2026-08-13T02:23:45.669383+00:00,200,0.004,0,0.462890625
2026-08-13T02:23:46.669546+00:00,200,0.007,0,0.462890625
2026-08-13T02:23:47.669654+00:00,200,0.006,0,0.462890625
2026-08-13T02:23:48.669810+00:00,200,0.005,0,0.462890625
2026-08-13T02:23:49.669921+00:00,200,0.006,0,0.462890625
2026-08-13T02:23:50.670074+00:00,200,0.005,0,0.42578125
2026-08-13T02:23:51.670243+00:00,200,0.006,0,0.42578125
2026-08-13T02:23:52.670396+00:00,200,0.006,0,0.42578125
2026-08-13T02:23:53.670548+00:00,200,0.006,0,0.42578125
2026-08-13T02:23:54.670720+00:00,200,0.006,0,0.42578125
2026-08-13T02:23:55.670871+00:00,200,0.007,0,0.47216796875
2026-08-13T02:23:56.671023+00:00,200,0.007,0,0.47216796875
2026-08-13T02:23:57.671192+00:00,200,0.007,0,0.47216796875
2026-08-13T02:23:58.671374+00:00,200,0.007,0,0.47216796875
2026-08-13T02:23:59.671827+00:00,200,0.006,0,0.47216796875
2026-08-13T02:24:00.672292+00:00,200,0.007,0,0.43408203125
2026-08-13T02:24:01.672748+00:00,200,0.007,0,0.43408203125
2026-08-13T02:24:02.672905+00:00,200,0.007,0,0.43408203125
2026-08-13T02:24:03.673081+00:00,200,0.007,0,0.43408203125
2026-08-13T02:24:04.673595+00:00,200,0.007,0,0.43408203125
2026-08-13T02:24:05.673749+00:00,200,0.007,0,0.39892578125
2026-08-13T02:24:06.673853+00:00,200,0.006,0,0.39892578125
2026-08-13T02:24:07.674339+00:00,200,0.007,0,0.39892578125
2026-08-13T02:24:08.674489+00:00,200,0.007,0,0.39892578125
2026-08-13T02:24:09.674947+00:00,200,0.007,0,0.39892578125
2026-08-13T02:24:10.675454+00:00,200,0.007,0,0.36669921875
2026-08-13T02:24:11.675916+00:00,200,0.007,0,0.36669921875
2026-08-13T02:24:12.676393+00:00,200,0.008,0,0.36669921875
2026-08-13T02:24:13.676842+00:00,200,0.007,0,0.36669921875
2026-08-13T02:24:14.677039+00:00,200,0.007,0,0.36669921875
2026-08-13T02:24:15.677234+00:00,200,0.007,0,0.3369140625
