t=  0.00s vmpeak=3320896 vmhwm=2887692 vmrss=2887692 status=running
t= 73.71s vmpeak=3565104 vmhwm=3110768 vmrss=1564872 status=running
t= 74.21s vmpeak=3565104 vmhwm=3110768 vmrss=1564872 status=running
t= 74.83s vmpeak=3565104 vmhwm=3110768 vmrss=1564872 status=running
t= 75.34s vmpeak=3565104 vmhwm=3110768 vmrss=1564872 status=running
t= 75.85s vmpeak=3565104 vmhwm=3110768 vmrss=1564872 status=running
t= 76.40s vmpeak=3565104 vmhwm=3110768 vmrss=1564872 status=running
t= 76.91s vmpeak=3565104 vmhwm=3110768 vmrss=1564872 status=running
t= 77.45s vmpeak=3565104 vmhwm=3110768 vmrss=1564872 status=running
t= 77.96s vmpeak=3565104 vmhwm=3110768 vmrss=1564872 status=running
t= 78.50s vmpeak=3565104 vmhwm=3110768 vmrss=1564872 status=running
t= 79.09s vmpeak=3565104 vmhwm=3110768 vmrss=1564872 status=running
t= 79.67s vmpeak=3565104 vmhwm=3110768 vmrss=1564872 status=running
t= 80.30s vmpeak=3565104 vmhwm=3110768 vmrss=1564872 status=running
t= 80.89s vmpeak=3565104 vmhwm=3110768 vmrss=1564872 status=running
t= 81.56s vmpeak=3565104 vmhwm=3110768 vmrss=1564872 status=running
t= 82.12s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t= 82.62s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t= 83.14s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t= 83.65s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t= 84.18s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t= 84.71s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t= 85.21s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t= 85.82s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t= 86.40s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t= 87.00s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t= 87.61s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t= 88.12s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t= 88.62s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t= 89.20s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t= 89.70s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t= 90.21s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t= 90.72s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t= 91.22s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t= 91.74s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t= 92.27s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t= 92.83s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t= 93.41s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t= 93.91s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t= 94.48s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t= 94.98s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t= 95.48s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t= 96.09s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t= 96.61s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t= 97.11s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t= 97.61s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t= 98.12s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t= 98.62s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t= 99.21s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t= 99.82s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t=100.39s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t=100.89s vmpeak=3565104 vmhwm=3110768 vmrss=1564872 status=running
t=101.42s vmpeak=3565104 vmhwm=3110768 vmrss=1564872 status=running
t=101.93s vmpeak=3565104 vmhwm=3110768 vmrss=1564872 status=running
t=102.43s vmpeak=3565104 vmhwm=3110768 vmrss=1564872 status=running
t=102.95s vmpeak=3565104 vmhwm=3110768 vmrss=1564872 status=running
t=103.45s vmpeak=3565104 vmhwm=3110768 vmrss=1564872 status=running
t=103.98s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t=104.50s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t=105.04s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t=105.55s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t=106.05s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t=106.60s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t=107.11s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t=107.61s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t=108.12s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t=108.71s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t=109.21s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t=109.72s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t=110.23s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t=110.74s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t=111.35s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t=111.87s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t=112.38s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t=112.95s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t=113.45s vmpeak=3565104 vmhwm=3110768 vmrss=1564876 status=running
t=113.99s vmpeak=3565104 vmhwm=3110768 vmrss=1564884 status=running
t=114.57s vmpeak=3565104 vmhwm=3110768 vmrss=1564884 status=running
t=115.09s vmpeak=3565104 vmhwm=3110768 vmrss=1564896 status=running
t=115.67s vmpeak=3565104 vmhwm=3110768 vmrss=1564908 status=running
t=116.18s vmpeak=3565104 vmhwm=3110768 vmrss=1564916 status=running
t=116.68s vmpeak=3565104 vmhwm=3110768 vmrss=1564944 status=running
t=117.26s vmpeak=3565104 vmhwm=3110768 vmrss=1564948 status=running
t=117.77s vmpeak=3565104 vmhwm=3110768 vmrss=1564960 status=running
t=118.27s vmpeak=3565104 vmhwm=3110768 vmrss=1564972 status=running
t=118.77s vmpeak=3565104 vmhwm=3110768 vmrss=1565000 status=running
t=119.27s vmpeak=3565104 vmhwm=3110768 vmrss=1565048 status=running
t=119.91s vmpeak=3565104 vmhwm=3110768 vmrss=1565060 status=running
t=120.55s vmpeak=3565104 vmhwm=3110768 vmrss=1565076 status=running
t=121.05s vmpeak=3565104 vmhwm=3110768 vmrss=1565088 status=running
t=121.55s vmpeak=3565104 vmhwm=3110768 vmrss=1565100 status=running
t=122.06s vmpeak=3565104 vmhwm=3110768 vmrss=1565108 status=running
t=122.56s vmpeak=3565104 vmhwm=3110768 vmrss=1565124 status=running
t=123.20s vmpeak=3565104 vmhwm=3110768 vmrss=1565136 status=running
t=123.77s vmpeak=3565104 vmhwm=3110768 vmrss=1565136 status=running
t=124.27s vmpeak=3565104 vmhwm=3110768 vmrss=1565140 status=running
t=124.77s vmpeak=3565104 vmhwm=3110768 vmrss=1565144 status=running
t=125.28s vmpeak=3565104 vmhwm=3110768 vmrss=1565152 status=running
t=125.78s vmpeak=3565104 vmhwm=3110768 vmrss=1565152 status=running
t=126.40s vmpeak=3565104 vmhwm=3110768 vmrss=1565164 status=running
t=127.04s vmpeak=3565104 vmhwm=3110768 vmrss=1565180 status=running
t=127.64s vmpeak=3565104 vmhwm=3110768 vmrss=1565204 status=running
t=128.14s vmpeak=3565104 vmhwm=3110768 vmrss=1565232 status=running
t=128.64s vmpeak=3565104 vmhwm=3110768 vmrss=1565268 status=running
t=129.28s vmpeak=3565104 vmhwm=3110768 vmrss=1447552 status=running
t=129.85s vmpeak=3565104 vmhwm=3110768 vmrss=1440400 status=running
t=130.45s vmpeak=3565104 vmhwm=3110768 vmrss=1439392 status=running
t=130.96s vmpeak=3565104 vmhwm=3110768 vmrss=1439392 status=running
t=131.54s vmpeak=3565104 vmhwm=3110768 vmrss=1439392 status=running
t=132.14s vmpeak=3565104 vmhwm=3110768 vmrss=1439392 status=running
t=132.65s vmpeak=3565104 vmhwm=3110768 vmrss=1439392 status=running
t=133.16s vmpeak=3565104 vmhwm=3110768 vmrss=1439392 status=running
t=133.67s vmpeak=3565104 vmhwm=3110768 vmrss=1439392 status=running
t=134.24s vmpeak=3565104 vmhwm=3110768 vmrss=1439392 status=running
t=134.78s vmpeak=3565104 vmhwm=3110768 vmrss=1439392 status=running
t=135.28s vmpeak=3565104 vmhwm=3110768 vmrss=1439392 status=running
t=135.86s vmpeak=3565104 vmhwm=3110768 vmrss=1439392 status=running
t=136.36s vmpeak=3565104 vmhwm=3110768 vmrss=1439392 status=running
t=136.87s vmpeak=3565104 vmhwm=3110768 vmrss=1439392 status=running
t=137.39s vmpeak=3565104 vmhwm=3110768 vmrss=1439392 status=running
t=138.01s vmpeak=3565104 vmhwm=3110768 vmrss=1439392 status=running
t=138.59s vmpeak=3565104 vmhwm=3110768 vmrss=1439392 status=running
t=139.18s vmpeak=3565104 vmhwm=3110768 vmrss=1439392 status=running
t=139.69s vmpeak=3565104 vmhwm=3110768 vmrss=1439392 status=running
t=140.27s vmpeak=3565104 vmhwm=3110768 vmrss=1439392 status=running
t=140.79s vmpeak=3565104 vmhwm=3110768 vmrss=1439392 status=running
t=141.29s vmpeak=3565104 vmhwm=3110768 vmrss=1439392 status=running
t=141.92s vmpeak=3565104 vmhwm=3110768 vmrss=1439392 status=running
t=142.50s vmpeak=3565104 vmhwm=3110768 vmrss=1439392 status=running
t=143.12s vmpeak=3565104 vmhwm=3110768 vmrss=1439384 status=running
t=143.75s vmpeak=3565104 vmhwm=3110768 vmrss=1439384 status=running
t=144.27s vmpeak=3565104 vmhwm=3110768 vmrss=1439384 status=running
t=144.78s vmpeak=3565104 vmhwm=3110768 vmrss=1439384 status=running
t=145.30s vmpeak=3565104 vmhwm=3110768 vmrss=1439384 status=running
t=145.81s vmpeak=3565104 vmhwm=3110768 vmrss=1439384 status=running
t=146.31s vmpeak=3565104 vmhwm=3110768 vmrss=1439384 status=running
t=146.85s vmpeak=3565104 vmhwm=3110768 vmrss=1434264 status=running
t=147.42s vmpeak=3565104 vmhwm=3110768 vmrss=1432216 status=running
t=147.93s vmpeak=3565104 vmhwm=3110768 vmrss=1432216 status=running
t=148.45s vmpeak=3565104 vmhwm=3110768 vmrss=1432312 status=running
t=149.02s vmpeak=3565104 vmhwm=3110768 vmrss=1432432 status=running
t=149.53s vmpeak=3565104 vmhwm=3110768 vmrss=1432524 status=running
t=150.07s vmpeak=3565104 vmhwm=3110768 vmrss=1432596 status=running
t=150.57s vmpeak=3565104 vmhwm=3110768 vmrss=1432604 status=running
t=151.11s vmpeak=3565104 vmhwm=3110768 vmrss=1432604 status=running
t=151.62s vmpeak=3565104 vmhwm=3110768 vmrss=1432608 status=running
t=152.19s vmpeak=3565104 vmhwm=3110768 vmrss=1432608 status=running
t=152.69s vmpeak=3565104 vmhwm=3110768 vmrss=1432612 status=running
t=153.26s vmpeak=3565104 vmhwm=3110768 vmrss=1432616 status=running
t=153.76s vmpeak=3565104 vmhwm=3110768 vmrss=1432652 status=running
t=154.27s vmpeak=3565104 vmhwm=3110768 vmrss=1432660 status=running
t=154.77s vmpeak=3565104 vmhwm=3110768 vmrss=1432668 status=running
t=155.27s vmpeak=3565104 vmhwm=3110768 vmrss=1432680 status=running
t=155.85s vmpeak=3565104 vmhwm=3110768 vmrss=1432680 status=running
t=156.77s vmpeak=3565104 vmhwm=3110768 vmrss=1456128 status=running
t=157.35s vmpeak=3565104 vmhwm=3110768 vmrss=1479552 status=running
t=157.92s vmpeak=3565104 vmhwm=3110768 vmrss=1490216 status=running
t=158.52s vmpeak=3565104 vmhwm=3110768 vmrss=1493732 status=running
t=159.15s vmpeak=3565104 vmhwm=3110768 vmrss=1497120 status=running
t=159.72s vmpeak=3565104 vmhwm=3110768 vmrss=1500272 status=running
t=160.23s vmpeak=3565104 vmhwm=3110768 vmrss=1503540 status=running
t=160.77s vmpeak=3565104 vmhwm=3110768 vmrss=1507852 status=running
t=161.35s vmpeak=3565104 vmhwm=3110768 vmrss=1511516 status=running
t=161.86s vmpeak=3565104 vmhwm=3110768 vmrss=1515208 status=running
t=162.42s vmpeak=3565104 vmhwm=3110768 vmrss=1519764 status=running
t=163.04s vmpeak=3565104 vmhwm=3110768 vmrss=1523356 status=running
t=163.54s vmpeak=3565104 vmhwm=3110768 vmrss=1527572 status=running
t=164.08s vmpeak=3565104 vmhwm=3110768 vmrss=1532888 status=running
t=164.62s vmpeak=3565104 vmhwm=3110768 vmrss=1532968 status=running
t=165.15s vmpeak=3565104 vmhwm=3110768 vmrss=1533452 status=running
t=165.65s vmpeak=3565104 vmhwm=3110768 vmrss=1536844 status=running
t=166.17s vmpeak=3565104 vmhwm=3110768 vmrss=1540496 status=running
t=166.70s vmpeak=3565104 vmhwm=3110768 vmrss=1544056 status=running
t=167.21s vmpeak=3565104 vmhwm=3110768 vmrss=1546876 status=running
t=167.74s vmpeak=3565104 vmhwm=3110768 vmrss=1551416 status=running
t=168.26s vmpeak=3565104 vmhwm=3110768 vmrss=1554900 status=running
t=168.87s vmpeak=3565104 vmhwm=3110768 vmrss=1558408 status=running
t=169.37s vmpeak=3565104 vmhwm=3110768 vmrss=1562076 status=running
t=169.88s vmpeak=3565104 vmhwm=3110768 vmrss=1565612 status=running
t=170.38s vmpeak=3565104 vmhwm=3110768 vmrss=1568640 status=running
t=170.88s vmpeak=3565104 vmhwm=3110768 vmrss=1575332 status=running
t=171.39s vmpeak=3565104 vmhwm=3110768 vmrss=1575572 status=running
t=171.91s vmpeak=3565104 vmhwm=3110768 vmrss=1575988 status=running
t=172.41s vmpeak=3565104 vmhwm=3110768 vmrss=1576740 status=running
t=172.91s vmpeak=3565104 vmhwm=3110768 vmrss=1579108 status=running
t=173.47s vmpeak=3565104 vmhwm=3110768 vmrss=1581768 status=running
t=174.06s vmpeak=3565104 vmhwm=3110768 vmrss=1584188 status=running
t=174.57s vmpeak=3565104 vmhwm=3110768 vmrss=1584556 status=running
t=175.17s vmpeak=3565104 vmhwm=3110768 vmrss=1585016 status=running
t=175.77s vmpeak=3565104 vmhwm=3110768 vmrss=1585240 status=running
t=176.28s vmpeak=3565104 vmhwm=3110768 vmrss=1586520 status=running
t=176.79s vmpeak=3565104 vmhwm=3110768 vmrss=1586520 status=running
t=177.29s vmpeak=3565104 vmhwm=3110768 vmrss=1586520 status=running
t=177.81s vmpeak=3565104 vmhwm=3110768 vmrss=1586520 status=running
t=178.32s vmpeak=3565104 vmhwm=3110768 vmrss=1587608 status=running
t=178.82s vmpeak=3565104 vmhwm=3110768 vmrss=1587612 status=running
t=179.32s vmpeak=3565104 vmhwm=3110768 vmrss=1587612 status=running
t=179.82s vmpeak=3565104 vmhwm=3110768 vmrss=1587612 status=running
t=180.33s vmpeak=3565104 vmhwm=3110768 vmrss=1587616 status=running
t=180.83s vmpeak=3565104 vmhwm=3110768 vmrss=1587616 status=running
t=181.41s vmpeak=3565104 vmhwm=3110768 vmrss=1587616 status=running
t=181.99s vmpeak=3565104 vmhwm=3110768 vmrss=1587616 status=running
t=182.49s vmpeak=3565104 vmhwm=3110768 vmrss=1587616 status=running
t=183.08s vmpeak=3565104 vmhwm=3110768 vmrss=1587616 status=running
t=183.59s vmpeak=3565104 vmhwm=3110768 vmrss=1587616 status=running
t=184.10s vmpeak=3565104 vmhwm=3110768 vmrss=1587636 status=running
t=184.60s vmpeak=3565104 vmhwm=3110768 vmrss=1587636 status=running
t=185.11s vmpeak=3565104 vmhwm=3110768 vmrss=1587920 status=running
t=185.64s vmpeak=3565104 vmhwm=3110768 vmrss=1587936 status=running
t=186.15s vmpeak=3565104 vmhwm=3110768 vmrss=1587936 status=running
t=186.70s vmpeak=3565104 vmhwm=3110768 vmrss=1587936 status=running
t=187.20s vmpeak=3565104 vmhwm=3110768 vmrss=1587936 status=running
t=187.70s vmpeak=3565104 vmhwm=3110768 vmrss=1587936 status=running
t=188.22s vmpeak=3565104 vmhwm=3110768 vmrss=1587936 status=running
t=188.83s vmpeak=3565104 vmhwm=3110768 vmrss=1587936 status=running
t=189.33s vmpeak=3565104 vmhwm=3110768 vmrss=1587936 status=running
t=189.96s vmpeak=3565104 vmhwm=3110768 vmrss=1587936 status=running
t=190.46s vmpeak=3565104 vmhwm=3110768 vmrss=1587936 status=running
t=190.96s vmpeak=3565104 vmhwm=3110768 vmrss=1587936 status=running
t=191.48s vmpeak=3565104 vmhwm=3110768 vmrss=1587936 status=running
t=191.99s vmpeak=3565104 vmhwm=3110768 vmrss=1587936 status=running
t=192.51s vmpeak=3565104 vmhwm=3110768 vmrss=1587936 status=running
t=193.15s vmpeak=3565104 vmhwm=3110768 vmrss=1587936 status=running
